id,tarih,plaka,marka,model,uretim_tarihi,km,parca_adi,parca_fiyat,iscilik_fiyat
6820,2019-09-17,06-TRR-8419,VOLKSWAGEN,POLO,2013,162314,DEBRIYAJ RULMANI,566,1192
6821,2019-07-08,59-DCG-6313,PEUGEOT,407,2000,27602,BALATA,787,1670
6822,2018-11-22,71-AGI-8152,VOLVO,V1,2013,118033,DEBRIYAJ RULMANI,566,351
6823,2018-08-22,29-RWD-9214,MERCEDES,S350,2014,66079,BALATA,787,355
6824,2018-03-17,63-EMU-9401,PEUGEOT,407,2014,126500,DEBRIYAJ RULMANI,566,472
6825,2018-06-23,39-DOO-752,SAAB,S3,2005,35402,DEBRIYAJ RULMANI,566,1666
6826,2019-11-02,36-FCK-4678,TESLA,T3,2007,71477,DEBRIYAJ RULMANI,566,502
6827,2019-05-03,53-FYU-5985,FIAT,500,2016,166553,DIREKSIYON POMPASI,850,1394
6828,2018-03-23,18-ABR-4148,PEUGEOT,206,2003,38466,DEBRIYAJ RULMANI,566,1945
6829,2019-02-18,36-GET-4406,BMW,X7,2000,172711,DIREKSIYON POMPASI,850,1247
6830,2018-05-15,19-FVU-7684,MERCEDES,S350,2012,199024,DIREKSIYON POMPASI,850,1342
6831,2019-05-02,27-NXQ-4632,SAAB,S4,2002,153966,BALATA,787,1125
6832,2019-10-21,39-PFU-3873,AUDI,Q3,2007,156258,DEBRIYAJ RULMANI,566,1599
6833,2018-11-06,65-BXN-7232,PEUGEOT,306,2003,135147,BALATA,787,1119
6834,2018-04-04,13-ENK-9275,BMW,X7,2014,102478,BALATA,787,1976
6835,2018-11-07,56-EEJ-921,BMW,X7,2008,117964,DEBRIYAJ RULMANI,566,955
6836,2019-02-09,47-QPH-6624,VOLKSWAGEN,JETTA,2000,116020,BALATA,787,1572
6837,2018-01-28,53-PFT-3135,AUDI,Q7,2011,197427,DIREKSIYON POMPASI,850,1318
6838,2019-12-28,41-GRJ-7890,TESLA,T4,2001,132933,DEBRIYAJ RULMANI,566,419
6839,2018-06-26,41-ZGV-1535,BMW,X7,2010,50785,DIREKSIYON POMPASI,850,386
6840,2019-09-24,01-RXP-3612,AUDI,Q7,2013,2936,DEBRIYAJ RULMANI,566,674
6841,2019-01-11,67-GKO-2384,BMW,X5,2009,61352,DEBRIYAJ RULMANI,566,1442
6842,2018-01-30,45-YZS-2332,TESLA,T4,2013,15361,DIREKSIYON POMPASI,850,783
6843,2018-11-24,06-QIX-5990,VOLKSWAGEN,JETTA,2011,73482,DIREKSIYON POMPASI,850,510
6844,2019-10-27,41-GMC-7133,AUDI,A6,2007,39011,DIREKSIYON POMPASI,850,1388
6845,2019-12-03,21-UEQ-3050,VOLVO,V2,2013,89990,DIREKSIYON POMPASI,850,559
6846,2019-05-15,44-RKO-5670,VOLVO,V1,2002,123199,DIREKSIYON POMPASI,850,1568
6847,2019-02-02,62-ELF-3611,PEUGEOT,407,2014,90033,BALATA,787,1334
6848,2019-04-06,42-XAD-6315,TESLA,T4,2009,127935,DEBRIYAJ RULMANI,566,415
6849,2019-04-23,27-RGE-3059,BMW,X7,2002,46439,DIREKSIYON POMPASI,850,1826
6850,2019-08-04,32-YTP-6539,MERCEDES,C180,2014,36931,BALATA,787,1760
6851,2019-12-25,38-WNO-9714,SAAB,S1,2006,173983,DIREKSIYON POMPASI,850,1646
6852,2019-12-30,68-TCV-3028,MERCEDES,S600,2014,53171,DEBRIYAJ RULMANI,566,1292
6853,2018-06-19,70-MVC-2702,TESLA,T1,2006,35650,DEBRIYAJ RULMANI,566,844
6854,2018-02-16,25-NYJ-1438,MERCEDES,S600,2012,112466,DEBRIYAJ RULMANI,566,744
6855,2018-11-21,48-SEX-8421,VOLVO,V4,2016,17001,DIREKSIYON POMPASI,850,317
6856,2019-08-03,25-PFT-8859,VOLVO,V1,2006,60456,DIREKSIYON POMPASI,850,454
6857,2019-08-17,09-PFB-212,FIAT,500L,2015,82918,DIREKSIYON POMPASI,850,1551
6858,2018-03-10,65-IQO-2328,PEUGEOT,306,2012,151968,DEBRIYAJ RULMANI,566,1341
6859,2019-09-19,34-FMF-4322,TOFAS,SAHIN,2013,109889,BALATA,787,781
6860,2019-08-12,58-OVB-7514,FIAT,500L,2009,63610,DEBRIYAJ RULMANI,566,338
6861,2019-12-13,61-VGY-4098,TESLA,T1,2007,36899,DIREKSIYON POMPASI,850,1176
6862,2018-09-10,78-ZPL-1086,AUDI,Q7,2009,182953,BALATA,787,1867
6863,2019-07-20,26-XAY-2181,MERCEDES,S600,2014,157093,DIREKSIYON POMPASI,850,1875
6864,2018-11-12,79-ZRN-8029,MERCEDES,C180,2009,198952,DEBRIYAJ RULMANI,566,1952
6865,2019-03-18,53-VUP-6426,SAAB,S1,2016,124159,BALATA,787,1295
6866,2018-04-26,13-ZIR-5884,FORD,KA,2009,77478,DEBRIYAJ RULMANI,566,337
6867,2019-10-21,08-COT-6074,VOLVO,V3,2004,137964,BALATA,787,573
6868,2019-04-11,18-MTP-5977,SAAB,S2,2011,164803,DIREKSIYON POMPASI,850,1616
6869,2018-07-29,11-XZK-2443,VOLVO,V2,2014,74169,BALATA,787,250
6870,2019-03-11,26-VXS-3198,TOFAS,DOGAN,2013,34275,DEBRIYAJ RULMANI,566,1057
6871,2018-08-28,16-GHK-3501,FORD,KA,2010,85505,BALATA,787,589
6872,2018-05-30,01-SEC-4230,BMW,X3,2008,197910,DIREKSIYON POMPASI,850,991
6873,2018-09-07,40-JIQ-6274,TOFAS,SAHIN,2006,100414,BALATA,787,946
6874,2018-06-19,67-OQN-5347,VOLVO,V3,2005,40114,DEBRIYAJ RULMANI,566,976
6875,2018-11-09,78-IJV-60,AUDI,Q5,2009,79440,BALATA,787,499
6876,2019-05-24,49-TXJ-9439,MERCEDES,C180,2013,61409,BALATA,787,1507
6877,2019-04-07,72-LGW-7962,BMW,X3,2000,139770,BALATA,787,920
6878,2019-10-21,48-HWS-6074,FIAT,DOBLO,2009,12379,BALATA,787,635
6879,2019-04-28,27-JKV-361,AUDI,Q3,2012,110739,DIREKSIYON POMPASI,850,259
6880,2018-04-23,53-SUX-3543,TOFAS,SAHIN,2004,112496,DEBRIYAJ RULMANI,566,1838
6881,2018-02-05,73-LSJ-633,FORD,KA,2000,181595,DIREKSIYON POMPASI,850,1931
6882,2019-06-30,66-EOK-5393,TESLA,T3,2002,92469,BALATA,787,965
6883,2019-07-06,15-NIZ-8761,TESLA,T4,2003,7452,DEBRIYAJ RULMANI,566,1005
6884,2018-05-21,31-ICB-3506,SAAB,S3,2002,91001,BALATA,787,1123
6885,2018-09-11,47-EOM-2522,MERCEDES,C180,2003,106131,BALATA,787,1668
6886,2018-06-18,57-XXK-9275,PEUGEOT,306,2002,15095,DEBRIYAJ RULMANI,566,471
6887,2019-07-12,08-ABM-2591,BMW,X3,2005,42562,BALATA,787,757
6888,2018-07-14,57-KNU-2829,TESLA,T4,2002,176629,DEBRIYAJ RULMANI,566,1045
6889,2018-06-14,14-UHO-5547,TESLA,T4,2009,31660,DIREKSIYON POMPASI,850,1270
6890,2018-01-01,72-FYR-6994,FIAT,500,2015,129156,DEBRIYAJ RULMANI,566,1514
6891,2019-07-20,34-SGR-6218,VOLKSWAGEN,POLO,2002,45838,BALATA,787,1394
6892,2019-07-06,80-VCF-7217,BMW,X7,2010,49322,BALATA,787,1284
6893,2019-09-28,42-GNY-4977,BMW,X5,2005,102221,DEBRIYAJ RULMANI,566,521
6894,2019-10-12,09-MMU-1871,BMW,X7,2016,54095,DEBRIYAJ RULMANI,566,1375
6895,2019-08-15,70-CQP-3334,AUDI,Q5,2010,97846,DIREKSIYON POMPASI,850,998
6896,2019-11-30,20-BGZ-4381,TESLA,T3,2002,169963,DEBRIYAJ RULMANI,566,609
6897,2018-10-04,29-GDH-5664,VOLKSWAGEN,JETTA,2016,81827,BALATA,787,1699
6898,2018-03-20,22-YOS-1337,SAAB,S1,2003,153966,DEBRIYAJ RULMANI,566,837
6899,2018-01-16,46-UUU-1118,VOLKSWAGEN,PASSAT,2009,131930,DIREKSIYON POMPASI,850,1220
6900,2018-03-26,34-RBF-4717,FORD,FOCUS,2005,142394,BALATA,787,927
6901,2018-05-20,75-JSM-6745,FIAT,EGEA,2001,67158,DEBRIYAJ RULMANI,566,826
6902,2018-10-03,19-BSY-4645,MERCEDES,S600,2016,175709,BALATA,787,587
6903,2019-03-03,79-OJN-7649,FORD,FOCUS,2013,2649,DIREKSIYON POMPASI,850,1260
6904,2019-06-25,56-XYF-6203,FORD,FOCUS,2010,28125,DEBRIYAJ RULMANI,566,987
6905,2018-01-10,20-MFE-1019,VOLKSWAGEN,POLO,2012,141657,BALATA,787,1576
6906,2019-06-23,26-NCY-1786,FIAT,500L,2011,5536,DEBRIYAJ RULMANI,566,1978
6907,2018-12-14,59-POO-629,FORD,FIESTA,2008,49887,BALATA,787,1736
6908,2019-02-10,14-NJQ-9685,MERCEDES,S600,2015,100472,DIREKSIYON POMPASI,850,1631
6909,2018-08-19,08-WLO-4583,SAAB,S1,2016,14801,BALATA,787,1429
6910,2018-12-01,21-EDM-4275,FORD,KA,2013,126661,DEBRIYAJ RULMANI,566,1023
6911,2018-04-24,11-OKL-8487,BMW,X5,2002,110129,DEBRIYAJ RULMANI,566,1839
6912,2019-05-23,77-CIO-8756,TOFAS,DOGAN,2016,195346,DEBRIYAJ RULMANI,566,1485
6913,2018-05-11,08-SUJ-6745,TOFAS,KARTAL,2000,102341,DEBRIYAJ RULMANI,566,531
6914,2019-03-31,72-CSV-4318,AUDI,Q7,2015,25925,BALATA,787,1428
6915,2018-02-09,05-PMX-181,SAAB,S2,2013,39625,DEBRIYAJ RULMANI,566,945
6916,2019-11-11,04-NRV-2596,SAAB,S1,2002,158994,BALATA,787,364
6917,2018-12-11,37-QMN-3408,BMW,X5,2003,103902,DIREKSIYON POMPASI,850,1891
6918,2019-02-12,05-CPG-1672,AUDI,A6,2001,175725,BALATA,787,1316
6919,2018-11-24,57-BRJ-380,MERCEDES,S350,2002,8617,DEBRIYAJ RULMANI,566,392
6920,2018-12-20,78-PUH-5753,TESLA,T4,2012,120836,BALATA,787,912
6921,2018-01-29,43-ATV-9206,BMW,X5,2007,5000,BALATA,787,737
6922,2018-11-27,20-UIO-9154,VOLKSWAGEN,POLO,2013,55010,BALATA,787,742
6923,2019-08-27,76-EIK-1665,VOLKSWAGEN,POLO,2017,193987,DIREKSIYON POMPASI,850,1373
6924,2018-09-10,81-CXP-6022,AUDI,Q5,2005,105051,DIREKSIYON POMPASI,850,1772
6925,2018-03-24,45-TDV-3954,TOFAS,KARTAL,2013,1085,BALATA,787,1966
6926,2018-02-17,20-PFW-8459,VOLKSWAGEN,JETTA,2006,54828,DEBRIYAJ RULMANI,566,323
6927,2018-09-05,21-HUL-7796,FIAT,EGEA,2003,139190,DIREKSIYON POMPASI,850,1513
6928,2018-03-27,64-JJB-6184,BMW,X5,2008,165713,DIREKSIYON POMPASI,850,769
6929,2018-04-28,29-QVP-9734,FORD,FOCUS,2002,28739,DEBRIYAJ RULMANI,566,986
6930,2018-07-14,26-QUO-6987,SAAB,S2,2000,91017,DEBRIYAJ RULMANI,566,960
6931,2018-01-28,48-UCD-2071,VOLVO,V2,2011,86188,DEBRIYAJ RULMANI,566,664
6932,2019-02-09,76-IMR-3610,PEUGEOT,407,2016,185652,DEBRIYAJ RULMANI,566,1580
6933,2018-09-03,63-PFX-8401,VOLKSWAGEN,PASSAT,2013,60269,DIREKSIYON POMPASI,850,374
6934,2019-11-02,76-NEF-5907,TOFAS,DOGAN,2003,37405,DEBRIYAJ RULMANI,566,1031
6935,2018-02-09,48-WHW-2016,SAAB,S3,2015,100758,BALATA,787,512
6936,2018-12-13,79-TUM-5900,BMW,X7,2009,59019,BALATA,787,1251
6937,2019-07-12,39-YBS-6579,AUDI,Q7,2010,122044,DEBRIYAJ RULMANI,566,1386
6938,2018-03-25,55-IQQ-9119,VOLKSWAGEN,JETTA,2001,128572,DEBRIYAJ RULMANI,566,1791
6939,2018-02-07,24-CQW-6357,FIAT,500L,2000,51615,BALATA,787,1674
6940,2018-11-01,31-BBF-1785,AUDI,A6,2012,133770,DEBRIYAJ RULMANI,566,458
6941,2018-11-28,44-VIH-299,MERCEDES,S600,2006,198804,BALATA,787,1041
6942,2018-01-02,17-KWN-7534,VOLVO,V4,2016,92304,BALATA,787,327
6943,2018-04-01,30-WBU-6767,FORD,KA,2012,124586,DIREKSIYON POMPASI,850,1309
6944,2018-03-11,15-ODC-4163,AUDI,Q7,2001,96149,DEBRIYAJ RULMANI,566,1728
6945,2019-04-15,11-HPI-2786,VOLVO,V3,2005,68950,DIREKSIYON POMPASI,850,537
6946,2019-02-01,42-NKD-700,PEUGEOT,206,2007,75257,BALATA,787,1641
6947,2019-09-16,74-NKR-9107,FORD,FIESTA,2009,121347,DIREKSIYON POMPASI,850,780
6948,2018-05-12,26-NQR-8464,MERCEDES,E200,2000,64940,BALATA,787,411
6949,2019-10-01,75-WFJ-3042,TESLA,T4,2014,126332,DIREKSIYON POMPASI,850,1223
6950,2018-03-25,61-SBL-1189,VOLKSWAGEN,JETTA,2015,19993,DIREKSIYON POMPASI,850,1132
6951,2019-06-15,15-GGQ-1860,TESLA,T3,2012,13491,DEBRIYAJ RULMANI,566,430
6952,2019-04-30,64-JNP-2755,BMW,X3,2003,104566,DIREKSIYON POMPASI,850,1704
6953,2018-02-09,50-GDA-3894,VOLVO,V3,2003,80654,DEBRIYAJ RULMANI,566,300
6954,2019-03-08,46-OIZ-2437,AUDI,Q7,2001,99659,DEBRIYAJ RULMANI,566,610
6955,2018-06-14,44-XEO-2822,MERCEDES,S600,2006,18869,DIREKSIYON POMPASI,850,463
6956,2019-08-19,60-SWT-1748,SAAB,S2,2004,146349,BALATA,787,917
6957,2018-09-14,35-KCR-5713,BMW,X7,2008,180931,DIREKSIYON POMPASI,850,1288
6958,2019-03-26,71-TFJ-6782,VOLKSWAGEN,JETTA,2015,42569,BALATA,787,1127
6959,2018-10-17,04-HAB-4515,PEUGEOT,206,2004,167616,DEBRIYAJ RULMANI,566,363
6960,2019-11-07,09-HAV-540,TOFAS,KARTAL,2014,186322,BALATA,787,449
6961,2018-12-26,40-RZQ-7493,TOFAS,KARTAL,2005,35075,DEBRIYAJ RULMANI,566,474
6962,2019-03-29,60-DIX-8399,TOFAS,KARTAL,2000,116129,DIREKSIYON POMPASI,850,1553
6963,2019-08-30,47-LDQ-848,TESLA,T4,2017,166510,DEBRIYAJ RULMANI,566,1832
6964,2019-01-25,19-ZSC-8893,TESLA,T2,2010,3137,BALATA,787,692
6965,2018-05-28,33-VBD-3232,SAAB,S1,2002,172276,DIREKSIYON POMPASI,850,1380
6966,2019-07-07,71-UBB-3959,FIAT,EGEA,2002,50764,DEBRIYAJ RULMANI,566,1615
6967,2019-05-16,38-RKI-4047,VOLKSWAGEN,PASSAT,2007,43905,DEBRIYAJ RULMANI,566,1328
6968,2018-07-10,75-MZF-5787,SAAB,S4,2002,192555,DEBRIYAJ RULMANI,566,1103
6969,2019-01-28,06-MBR-6894,BMW,X7,2016,35912,DEBRIYAJ RULMANI,566,1411
6970,2018-06-23,60-RWY-2008,FIAT,500,2008,73586,DEBRIYAJ RULMANI,566,1623
6971,2019-02-22,15-MFB-8462,BMW,X5,2007,132511,BALATA,787,909
6972,2018-01-14,40-CEZ-4453,PEUGEOT,206,2008,53181,BALATA,787,1082
6973,2019-10-10,51-WAC-479,SAAB,S3,2015,148861,DIREKSIYON POMPASI,850,1621
6974,2019-06-25,47-ZZB-4173,VOLVO,V1,2004,175269,DEBRIYAJ RULMANI,566,1869
6975,2018-04-06,19-AWC-6206,VOLVO,V3,2012,136795,DIREKSIYON POMPASI,850,1069
6976,2019-02-09,06-BSF-6722,TOFAS,SAHIN,2012,7594,DEBRIYAJ RULMANI,566,838
6977,2018-06-09,33-VEL-1572,MERCEDES,S600,2015,131457,BALATA,787,557
6978,2018-10-12,62-AXL-9034,TOFAS,DOGAN,2017,122789,BALATA,787,438
6979,2019-08-08,77-DZI-9756,PEUGEOT,407,2011,178328,DIREKSIYON POMPASI,850,1883
6980,2019-03-17,61-FWW-6448,BMW,X5,2000,117256,DEBRIYAJ RULMANI,566,572
6981,2018-09-28,41-VUJ-1127,FORD,FOCUS,2003,13899,BALATA,787,1775
6982,2018-04-29,53-LOV-8864,AUDI,Q5,2000,115140,BALATA,787,921
6983,2019-07-11,15-TXP-5056,PEUGEOT,206,2011,175663,BALATA,787,1914
6984,2019-07-18,65-YIX-6195,PEUGEOT,206,2012,84140,BALATA,787,1901
6985,2019-12-14,72-LRW-1243,AUDI,Q3,2001,54067,DIREKSIYON POMPASI,850,687
6986,2018-06-06,41-RDA-5041,TOFAS,DOGAN,2012,173174,BALATA,787,979
6987,2019-06-15,40-FDU-3370,VOLVO,V4,2008,33364,DEBRIYAJ RULMANI,566,1803
6988,2019-09-17,25-BNN-141,PEUGEOT,206,2007,45399,DEBRIYAJ RULMANI,566,290
6989,2019-08-27,69-RNB-8374,SAAB,S3,2010,81936,DEBRIYAJ RULMANI,566,1222
6990,2018-11-27,32-KCA-459,VOLVO,V2,2016,35945,DEBRIYAJ RULMANI,566,699
6991,2018-08-30,77-JFZ-8967,SAAB,S2,2006,86239,DIREKSIYON POMPASI,850,894
6992,2018-05-01,55-RPF-6198,FIAT,500,2015,9471,DEBRIYAJ RULMANI,566,498
6993,2018-09-18,17-WPL-2430,TOFAS,KARTAL,2017,145281,DIREKSIYON POMPASI,850,1204
6994,2019-05-02,58-KAB-9631,AUDI,Q3,2014,148112,DEBRIYAJ RULMANI,566,1623
6995,2018-02-09,77-PVL-9189,SAAB,S3,2014,33748,DIREKSIYON POMPASI,850,1876
6996,2018-05-14,70-CBL-4021,PEUGEOT,407,2017,145043,DIREKSIYON POMPASI,850,1814
6997,2019-11-20,48-LFI-901,FIAT,500,2008,146264,BALATA,787,1029
6998,2018-12-07,48-BCL-658,TOFAS,KARTAL,2002,76282,BALATA,787,1187
6999,2018-04-23,71-ZUD-5420,FORD,FOCUS,2008,100464,DIREKSIYON POMPASI,850,281
7000,2019-11-10,13-GBL-2798,VOLVO,V1,2014,110581,BALATA,787,1910
7001,2019-12-11,37-YXS-2652,AUDI,Q3,2008,188777,DEBRIYAJ RULMANI,566,1290
7002,2019-03-17,24-JPC-7010,MERCEDES,C180,2000,11491,BALATA,787,686
7003,2019-11-16,53-UIQ-9501,SAAB,S2,2004,153335,DEBRIYAJ RULMANI,566,568
7004,2018-11-26,32-YFK-9566,VOLKSWAGEN,POLO,2015,120693,DEBRIYAJ RULMANI,566,792
7005,2018-07-29,33-FRO-4617,SAAB,S1,2012,42157,DIREKSIYON POMPASI,850,1552
7006,2018-06-04,61-RJX-9316,FIAT,EGEA,2007,150033,BALATA,787,1595
7007,2018-03-15,06-FHP-1599,MERCEDES,E200,2016,196003,BALATA,787,1838
7008,2019-07-07,29-KWG-4569,PEUGEOT,306,2017,146428,DEBRIYAJ RULMANI,566,590
7009,2019-04-01,30-EPX-7364,FIAT,DOBLO,2008,146286,DIREKSIYON POMPASI,850,1871
7010,2019-09-21,26-CMY-104,SAAB,S2,2004,142030,DEBRIYAJ RULMANI,566,1891
7011,2018-09-27,70-VJA-3703,VOLVO,V2,2016,185579,BALATA,787,1377
7012,2018-01-12,46-BTT-3045,FORD,FIESTA,2006,181919,BALATA,787,1692
7013,2019-09-20,28-AEE-3358,VOLVO,V2,2017,141296,DEBRIYAJ RULMANI,566,1570
7014,2018-07-30,77-DSN-552,MERCEDES,S350,2017,100796,DIREKSIYON POMPASI,850,1276
7015,2018-09-03,73-PZO-8129,PEUGEOT,407,2000,8967,DEBRIYAJ RULMANI,566,1977
7016,2018-12-29,70-XVT-6688,PEUGEOT,407,2015,109710,DIREKSIYON POMPASI,850,863
7017,2019-08-15,62-EEK-5418,SAAB,S2,2014,85655,DIREKSIYON POMPASI,850,752
7018,2019-06-11,38-NQN-3991,VOLKSWAGEN,JETTA,2001,195514,DIREKSIYON POMPASI,850,1349
7019,2018-02-17,64-XHZ-8735,BMW,X7,2009,85965,BALATA,787,293
7020,2018-02-14,56-OBQ-1628,AUDI,Q3,2014,17882,DIREKSIYON POMPASI,850,381
7021,2018-08-18,22-YHE-8898,SAAB,S1,2008,89083,BALATA,787,1001
7022,2019-07-25,22-CSW-881,PEUGEOT,206,2011,90680,BALATA,787,1236
7023,2018-09-15,33-TGL-1355,AUDI,Q3,2017,180254,BALATA,787,1134
7024,2019-10-17,29-RPD-9938,VOLVO,V4,2013,35448,DIREKSIYON POMPASI,850,1610
7025,2019-09-21,77-QVL-1956,FORD,FOCUS,2000,190041,BALATA,787,1202
7026,2019-01-10,17-RTQ-7543,PEUGEOT,306,2003,173483,BALATA,787,1607
7027,2019-09-19,01-XDN-1425,TOFAS,KARTAL,2017,180031,DIREKSIYON POMPASI,850,1080
7028,2019-03-15,29-MRH-7972,FORD,FIESTA,2010,142437,BALATA,787,587
7029,2018-09-02,75-QTX-5545,PEUGEOT,206,2007,72712,DEBRIYAJ RULMANI,566,924
7030,2019-11-08,77-GHE-2709,VOLVO,V1,2012,128226,BALATA,787,1606
7031,2019-04-09,54-MRZ-8492,FIAT,500L,2005,181017,DIREKSIYON POMPASI,850,1751
7032,2019-01-10,71-ABP-9332,TOFAS,SAHIN,2013,154250,BALATA,787,856
7033,2019-02-11,06-YQY-129,PEUGEOT,306,2000,78628,DIREKSIYON POMPASI,850,1209
7034,2019-07-01,77-GHW-3662,BMW,X3,2017,132426,BALATA,787,1382
7035,2018-01-28,34-QBB-3482,TESLA,T1,2011,44660,DEBRIYAJ RULMANI,566,351
7036,2019-03-01,63-JIR-3208,TESLA,T3,2016,89139,BALATA,787,1845
7037,2019-05-14,48-XGC-6362,MERCEDES,S600,2008,86120,BALATA,787,516
7038,2018-05-08,32-IPD-1831,VOLVO,V1,2009,3944,BALATA,787,490
7039,2018-06-05,02-POK-1292,PEUGEOT,206,2011,69566,DEBRIYAJ RULMANI,566,1647
7040,2018-11-24,09-ALD-9365,TESLA,T1,2002,181278,DIREKSIYON POMPASI,850,979
7041,2019-09-15,37-IOP-3849,VOLKSWAGEN,JETTA,2017,19208,DEBRIYAJ RULMANI,566,420
7042,2018-11-09,73-QMU-3828,MERCEDES,C180,2003,84336,DIREKSIYON POMPASI,850,1252
7043,2019-08-13,55-DTD-5708,VOLVO,V2,2000,126357,DEBRIYAJ RULMANI,566,376
7044,2019-01-20,34-HBE-7575,FIAT,500L,2004,116196,DIREKSIYON POMPASI,850,569
7045,2019-08-15,02-JIX-6278,FORD,FOCUS,2017,116005,BALATA,787,641
7046,2019-05-26,58-EXS-5364,BMW,X7,2007,173211,DIREKSIYON POMPASI,850,861
7047,2019-06-11,18-XGD-6675,FIAT,500,2001,166212,DEBRIYAJ RULMANI,566,1650
7048,2018-11-26,79-LVE-1274,TESLA,T3,2009,89630,DEBRIYAJ RULMANI,566,1735
7049,2018-06-25,62-FFR-7878,MERCEDES,E200,2006,162456,DEBRIYAJ RULMANI,566,1719
7050,2018-07-11,67-UPX-332,MERCEDES,S350,2016,104199,DEBRIYAJ RULMANI,566,326
7051,2018-11-20,70-KAL-956,BMW,X7,2005,199346,DIREKSIYON POMPASI,850,727
7052,2019-10-26,31-COF-4560,VOLVO,V2,2003,14183,DEBRIYAJ RULMANI,566,629
7053,2019-07-12,03-GPV-3746,TESLA,T1,2011,55848,BALATA,787,634
7054,2019-02-18,26-TQU-6897,PEUGEOT,206,2001,158831,BALATA,787,500
7055,2019-01-03,03-QAH-6690,MERCEDES,E200,2005,135240,BALATA,787,1464
7056,2019-05-14,07-ZBZ-9466,VOLKSWAGEN,POLO,2001,109965,BALATA,787,399
7057,2019-10-07,08-ZAS-6561,VOLKSWAGEN,POLO,2008,160961,DEBRIYAJ RULMANI,566,575
7058,2019-10-21,49-LYA-4662,PEUGEOT,407,2007,47210,DEBRIYAJ RULMANI,566,472
7059,2018-05-19,79-YYP-3584,BMW,X5,2003,56664,DIREKSIYON POMPASI,850,1037
7060,2019-05-05,79-AJC-7081,BMW,X7,2012,101557,DIREKSIYON POMPASI,850,1260
7061,2018-11-05,58-VKK-1357,AUDI,Q7,2005,96434,DIREKSIYON POMPASI,850,1075
7062,2018-12-05,27-FLA-642,VOLKSWAGEN,POLO,2007,68583,BALATA,787,1804
7063,2018-04-07,80-KWJ-7604,VOLKSWAGEN,POLO,2015,166651,DIREKSIYON POMPASI,850,1377
7064,2018-10-11,69-LRC-1320,FIAT,DOBLO,2009,185628,DIREKSIYON POMPASI,850,635
7065,2018-12-28,74-DDQ-7300,VOLKSWAGEN,PASSAT,2011,185539,BALATA,787,317
7066,2019-11-29,69-EAX-4904,PEUGEOT,407,2005,29679,DEBRIYAJ RULMANI,566,840
7067,2019-06-09,43-AJG-4184,FORD,KA,2002,124994,DEBRIYAJ RULMANI,566,1566
7068,2018-06-30,05-EDQ-5044,PEUGEOT,407,2006,38070,DEBRIYAJ RULMANI,566,1282
7069,2018-06-11,70-WGB-7151,VOLVO,V4,2001,128331,BALATA,787,1782
7070,2019-11-26,41-LSX-5846,FIAT,500,2012,14982,DEBRIYAJ RULMANI,566,374
7071,2018-01-28,29-ESZ-542,BMW,X7,2007,120178,BALATA,787,1109
7072,2018-04-18,56-YZQ-4373,TOFAS,SAHIN,2017,191265,DEBRIYAJ RULMANI,566,859
7073,2019-02-20,78-NXD-796,TOFAS,DOGAN,2001,171074,BALATA,787,405
7074,2019-02-14,11-LLK-3235,AUDI,Q7,2015,57913,BALATA,787,1768
7075,2018-03-03,26-CFD-4516,TOFAS,DOGAN,2003,55425,DIREKSIYON POMPASI,850,1839
7076,2019-08-26,07-VEP-9388,MERCEDES,E200,2017,161450,BALATA,787,420
7077,2018-08-01,31-EZP-3518,BMW,X7,2004,93688,DIREKSIYON POMPASI,850,1033
7078,2019-07-04,31-HBW-649,SAAB,S2,2003,166145,DIREKSIYON POMPASI,850,710
7079,2018-11-22,71-PWH-5804,VOLKSWAGEN,JETTA,2000,42776,DIREKSIYON POMPASI,850,1437
7080,2019-02-06,38-QZT-9158,TESLA,T2,2013,15390,BALATA,787,1854
7081,2018-07-09,76-XJE-3250,BMW,X7,2014,127710,BALATA,787,663
7082,2019-08-11,56-ZCB-1654,TESLA,T2,2013,125893,DIREKSIYON POMPASI,850,926
7083,2019-02-22,69-UWO-9845,TESLA,T4,2012,41780,DEBRIYAJ RULMANI,566,1958
7084,2019-03-24,31-GRI-5922,FORD,KA,2007,167968,BALATA,787,308
7085,2019-09-26,33-KOU-8046,FORD,FOCUS,2000,129312,DIREKSIYON POMPASI,850,866
7086,2019-07-13,74-TLI-8533,SAAB,S2,2007,45396,DIREKSIYON POMPASI,850,732
7087,2018-04-18,17-IZT-303,SAAB,S4,2004,118215,DEBRIYAJ RULMANI,566,805
7088,2019-02-15,04-AGA-1741,FIAT,EGEA,2005,42379,DIREKSIYON POMPASI,850,1004
7089,2018-01-20,03-DYF-4417,VOLKSWAGEN,POLO,2011,105752,DIREKSIYON POMPASI,850,586
7090,2019-03-13,43-CZA-4407,FIAT,EGEA,2014,32228,DIREKSIYON POMPASI,850,1693
7091,2019-06-23,73-BSV-8264,PEUGEOT,306,2004,86243,DEBRIYAJ RULMANI,566,802
7092,2019-09-16,60-FAW-718,PEUGEOT,206,2013,100197,DIREKSIYON POMPASI,850,715
7093,2018-08-04,22-SQS-3154,BMW,X5,2001,176546,DIREKSIYON POMPASI,850,1089
7094,2019-12-15,37-SOT-3835,FIAT,500L,2016,71763,DEBRIYAJ RULMANI,566,472
7095,2018-04-13,68-HGE-826,MERCEDES,S600,2016,176648,DEBRIYAJ RULMANI,566,1812
