id,tarih,plaka,marka,model,uretim_tarihi,km,parca_adi,parca_fiyat,iscilik_fiyat
6533,2018-12-25,07-ATS-6202,AUDI,A6,2000,103068,DEBRIYAJ RULMANI,694,463
6534,2019-12-18,72-VGA-9591,VOLVO,V4,2004,41842,BALATA,699,1780
6535,2018-11-02,78-QYL-3962,FORD,FOCUS,2005,147383,DIREKSIYON POMPASI,801,765
6536,2018-04-08,57-VSU-3972,TESLA,T3,2015,192616,DEBRIYAJ RULMANI,694,1755
6537,2018-12-04,72-DVW-3243,TESLA,T4,2003,169334,DIREKSIYON POMPASI,801,945
6538,2019-08-23,16-PMV-8667,FIAT,EGEA,2007,96651,DEBRIYAJ RULMANI,694,1556
6539,2018-08-07,14-LUS-2221,AUDI,Q7,2002,77832,DIREKSIYON POMPASI,801,1871
6540,2019-12-17,29-TQI-7700,PEUGEOT,206,2006,154401,BALATA,699,720
6541,2018-12-24,18-RHD-9084,FIAT,DOBLO,2004,60896,DEBRIYAJ RULMANI,694,795
6542,2019-11-08,21-EFG-2352,VOLVO,V2,2008,41829,BALATA,699,1143
6543,2018-10-10,02-WBD-8065,TOFAS,DOGAN,2004,119393,DEBRIYAJ RULMANI,694,819
6544,2018-08-12,30-HRJ-5581,TESLA,T4,2015,30852,DIREKSIYON POMPASI,801,1878
6545,2019-12-15,77-TSC-2782,AUDI,Q7,2005,60106,DIREKSIYON POMPASI,801,954
6546,2018-11-22,19-ZHD-1477,VOLVO,V2,2003,29034,BALATA,699,1456
6547,2019-11-03,11-GKR-759,TESLA,T4,2015,176051,DIREKSIYON POMPASI,801,444
6548,2019-02-01,09-QQW-6617,MERCEDES,S600,2017,102722,BALATA,699,530
6549,2018-05-18,81-LWN-5835,BMW,X3,2007,141425,DIREKSIYON POMPASI,801,609
6550,2019-04-13,20-EZF-404,AUDI,Q5,2013,138869,DIREKSIYON POMPASI,801,270
6551,2019-08-08,06-GCL-4245,VOLVO,V2,2015,182501,DEBRIYAJ RULMANI,694,393
6552,2018-07-14,37-DXV-3115,TESLA,T2,2002,20708,DEBRIYAJ RULMANI,694,1252
6553,2018-05-30,13-FYV-384,AUDI,Q3,2006,75508,DIREKSIYON POMPASI,801,1690
6554,2019-12-21,37-RMS-161,BMW,X3,2013,49621,DIREKSIYON POMPASI,801,529
6555,2018-03-21,20-HBM-5114,FORD,FIESTA,2015,5469,DIREKSIYON POMPASI,801,1859
6556,2018-04-28,67-FZB-8545,TESLA,T2,2001,151769,DEBRIYAJ RULMANI,694,1687
6557,2019-04-14,65-JAE-8793,VOLKSWAGEN,POLO,2012,37885,BALATA,699,1818
6558,2019-02-06,20-FTI-674,AUDI,A6,2006,122224,DIREKSIYON POMPASI,801,1511
6559,2019-04-17,26-RXH-433,FIAT,EGEA,2013,147695,DIREKSIYON POMPASI,801,981
6560,2019-08-03,61-FIH-5693,VOLVO,V4,2015,1382,DEBRIYAJ RULMANI,694,1974
6561,2019-04-30,64-HOQ-6038,PEUGEOT,306,2000,14636,DIREKSIYON POMPASI,801,749
6562,2018-03-28,78-NDZ-3692,FIAT,500L,2016,179148,DIREKSIYON POMPASI,801,1429
6563,2019-05-07,48-TCI-5981,VOLVO,V4,2008,14148,BALATA,699,1799
6564,2019-05-13,59-KPX-8112,VOLVO,V3,2005,194642,DEBRIYAJ RULMANI,694,319
6565,2019-02-13,44-WIB-2634,AUDI,Q5,2013,31612,BALATA,699,1020
6566,2018-02-08,45-HJI-1944,SAAB,S2,2010,4088,BALATA,699,1638
6567,2018-07-03,26-GBJ-4660,FIAT,500,2011,182657,BALATA,699,1581
6568,2018-10-19,51-GKJ-1484,AUDI,Q3,2008,72974,DIREKSIYON POMPASI,801,699
6569,2019-06-25,19-HLA-7701,TOFAS,DOGAN,2007,175041,DIREKSIYON POMPASI,801,1141
6570,2019-12-02,19-XLW-1220,FIAT,500L,2012,73964,DEBRIYAJ RULMANI,694,1646
6571,2019-07-27,79-MMX-1109,AUDI,A6,2010,148180,DEBRIYAJ RULMANI,694,516
6572,2019-07-19,47-ORJ-1900,TESLA,T3,2003,157181,BALATA,699,1709
6573,2018-07-26,76-WQJ-6391,SAAB,S1,2014,132536,DEBRIYAJ RULMANI,694,544
6574,2019-08-07,54-QGC-9942,FORD,FIESTA,2008,36137,DIREKSIYON POMPASI,801,1369
6575,2019-08-20,39-APY-617,VOLKSWAGEN,PASSAT,2005,39603,BALATA,699,901
6576,2018-11-12,68-ORE-9965,BMW,X7,2006,82463,DIREKSIYON POMPASI,801,1237
6577,2019-06-13,46-LRZ-6507,TESLA,T3,2008,40879,BALATA,699,1429
6578,2018-08-24,72-TYC-8348,TOFAS,KARTAL,2010,56795,DIREKSIYON POMPASI,801,1361
6579,2018-02-15,46-VWZ-6027,TOFAS,DOGAN,2004,168833,DIREKSIYON POMPASI,801,647
6580,2019-06-01,69-DCR-6007,VOLKSWAGEN,PASSAT,2011,21771,DEBRIYAJ RULMANI,694,877
6581,2019-05-10,41-COR-8865,SAAB,S2,2006,150776,DEBRIYAJ RULMANI,694,1192
6582,2018-10-12,47-TKL-4811,SAAB,S3,2007,126764,DEBRIYAJ RULMANI,694,475
6583,2018-03-24,45-TMT-8306,VOLVO,V1,2011,165267,BALATA,699,506
6584,2018-04-17,40-MIC-5159,MERCEDES,C180,2014,92191,BALATA,699,831
6585,2018-12-01,24-PCO-4402,VOLVO,V1,2000,1038,DEBRIYAJ RULMANI,694,1960
6586,2019-01-26,56-XDQ-6998,AUDI,Q5,2008,37918,DEBRIYAJ RULMANI,694,1485
6587,2019-06-15,36-SNK-5770,TOFAS,DOGAN,2007,188521,DEBRIYAJ RULMANI,694,1606
6588,2018-08-18,22-FZF-4059,VOLKSWAGEN,PASSAT,2016,6860,DIREKSIYON POMPASI,801,997
6589,2019-03-27,68-MWA-4782,TESLA,T2,2011,160322,BALATA,699,429
6590,2019-08-18,63-JOU-2374,BMW,X5,2005,55055,DEBRIYAJ RULMANI,694,1436
6591,2018-07-03,74-WZF-4143,PEUGEOT,306,2003,158812,BALATA,699,927
6592,2019-09-10,39-OKQ-6055,FIAT,EGEA,2006,103647,DIREKSIYON POMPASI,801,559
6593,2018-07-02,35-SWQ-8970,PEUGEOT,306,2000,146302,DIREKSIYON POMPASI,801,403
6594,2019-05-30,01-FHO-3749,MERCEDES,S350,2014,157093,DIREKSIYON POMPASI,801,1304
6595,2019-01-06,43-VRK-7958,TESLA,T4,2004,107345,DIREKSIYON POMPASI,801,928
6596,2019-08-22,55-SVU-6479,VOLKSWAGEN,POLO,2007,54570,BALATA,699,1669
6597,2019-01-22,35-NQA-6558,VOLKSWAGEN,JETTA,2017,74271,DIREKSIYON POMPASI,801,1079
6598,2018-05-22,08-YTM-5412,MERCEDES,C180,2013,41173,DIREKSIYON POMPASI,801,1234
6599,2019-04-19,64-WET-1191,SAAB,S2,2014,141505,BALATA,699,1185
6600,2018-07-20,38-NPD-4861,MERCEDES,S600,2003,83202,DEBRIYAJ RULMANI,694,1399
6601,2019-06-09,40-DLZ-7329,VOLVO,V3,2005,92834,BALATA,699,1690
6602,2018-12-03,33-UZD-7531,BMW,X5,2009,153134,BALATA,699,1918
6603,2018-12-09,27-QUD-7780,AUDI,Q5,2008,196856,DIREKSIYON POMPASI,801,777
6604,2018-06-25,48-CEI-2957,VOLVO,V1,2007,187914,DEBRIYAJ RULMANI,694,730
6605,2018-12-04,59-XSV-1067,FORD,FOCUS,2015,192030,DIREKSIYON POMPASI,801,517
6606,2019-01-29,39-ARH-6129,FIAT,EGEA,2013,126534,BALATA,699,1432
6607,2019-09-06,30-DVI-9869,FIAT,EGEA,2005,136300,DIREKSIYON POMPASI,801,269
6608,2018-10-19,77-EZG-1823,AUDI,Q7,2012,191137,BALATA,699,1302
6609,2018-04-20,15-EEB-2000,BMW,X5,2008,74541,BALATA,699,1398
6610,2018-01-19,61-HOX-8341,TOFAS,DOGAN,2002,137231,DEBRIYAJ RULMANI,694,337
6611,2019-11-06,71-KBS-8585,VOLKSWAGEN,POLO,2017,146758,DIREKSIYON POMPASI,801,730
6612,2018-07-29,64-MDC-1040,FORD,FOCUS,2011,39669,DEBRIYAJ RULMANI,694,1829
6613,2019-05-11,46-QZU-7789,VOLKSWAGEN,JETTA,2008,8038,BALATA,699,1331
6614,2018-10-08,03-CLA-1121,TOFAS,DOGAN,2001,169157,DEBRIYAJ RULMANI,694,575
6615,2019-10-26,04-DLO-6478,MERCEDES,C180,2002,192192,DIREKSIYON POMPASI,801,1985
6616,2019-09-19,41-PYC-4910,TOFAS,SAHIN,2015,31597,DIREKSIYON POMPASI,801,756
6617,2018-01-10,14-XBP-4971,TOFAS,DOGAN,2016,85657,BALATA,699,428
6618,2018-07-14,30-ABD-3094,VOLVO,V1,2014,56213,DEBRIYAJ RULMANI,694,528
6619,2019-04-12,79-TPP-1072,VOLKSWAGEN,PASSAT,2006,124432,BALATA,699,1632
6620,2019-04-11,18-UYA-5121,MERCEDES,S350,2015,85340,BALATA,699,1340
6621,2018-11-12,38-YIV-9351,TOFAS,DOGAN,2008,131937,BALATA,699,1503
6622,2018-03-17,77-SQO-2258,TOFAS,KARTAL,2013,19734,DIREKSIYON POMPASI,801,1387
6623,2018-01-24,07-AQW-3885,AUDI,Q3,2004,119861,BALATA,699,1864
6624,2019-05-01,34-YII-855,VOLVO,V3,2012,3821,DIREKSIYON POMPASI,801,634
6625,2019-08-31,16-IZI-4357,FORD,KA,2006,11494,BALATA,699,1571
6626,2018-11-27,77-SGX-3226,VOLKSWAGEN,POLO,2013,114221,DIREKSIYON POMPASI,801,1165
6627,2019-10-22,46-LED-8125,SAAB,S3,2016,65449,BALATA,699,1085
6628,2018-01-25,26-TUA-2499,AUDI,Q3,2005,140088,DIREKSIYON POMPASI,801,686
6629,2019-02-10,43-SYS-8573,FIAT,DOBLO,2009,190273,BALATA,699,1422
6630,2019-11-27,19-ZCF-6403,PEUGEOT,206,2009,148107,DIREKSIYON POMPASI,801,754
6631,2019-08-03,02-JFB-8290,PEUGEOT,206,2011,148160,BALATA,699,1724
6632,2019-08-20,18-GVX-5081,TESLA,T4,2002,90522,DIREKSIYON POMPASI,801,1977
6633,2019-06-26,52-JJD-8553,AUDI,Q3,2011,172161,BALATA,699,1867
6634,2018-10-28,73-COE-296,FIAT,500L,2004,2116,BALATA,699,1862
6635,2018-01-20,10-RXP-7659,MERCEDES,E200,2006,187954,DEBRIYAJ RULMANI,694,1393
6636,2018-12-11,37-ISU-7015,VOLVO,V4,2015,56784,DIREKSIYON POMPASI,801,1137
6637,2019-10-12,15-QDZ-1457,VOLKSWAGEN,PASSAT,2011,21823,DEBRIYAJ RULMANI,694,1081
6638,2018-12-08,60-DPO-6825,MERCEDES,S350,2007,65527,DIREKSIYON POMPASI,801,1745
6639,2018-11-18,28-AGQ-3536,BMW,X3,2015,77253,BALATA,699,1823
6640,2018-02-09,08-PQO-504,FIAT,500L,2017,151355,DEBRIYAJ RULMANI,694,1353
6641,2019-01-07,10-KWJ-8534,TOFAS,KARTAL,2007,82245,BALATA,699,440
6642,2019-08-31,22-LTG-7519,TOFAS,KARTAL,2001,64548,DEBRIYAJ RULMANI,694,843
6643,2019-06-05,50-OGN-3030,BMW,X5,2002,81875,BALATA,699,1104
6644,2019-11-06,27-EAP-956,TOFAS,SAHIN,2012,96519,DEBRIYAJ RULMANI,694,554
6645,2018-08-21,01-WCD-6087,TOFAS,SAHIN,2001,107888,DIREKSIYON POMPASI,801,1568
6646,2018-11-22,20-PJJ-8672,MERCEDES,E200,2010,50074,BALATA,699,1451
6647,2018-10-23,79-VMX-3835,SAAB,S1,2013,19589,BALATA,699,903
6648,2018-07-13,69-MGI-4073,VOLKSWAGEN,PASSAT,2006,14432,BALATA,699,598
6649,2019-10-18,39-FIS-9553,FORD,KA,2001,159027,DIREKSIYON POMPASI,801,537
6650,2019-02-15,28-OZT-4112,BMW,X3,2003,126522,DIREKSIYON POMPASI,801,1879
6651,2019-05-22,75-UDN-4460,FIAT,EGEA,2010,136687,DIREKSIYON POMPASI,801,1943
6652,2018-01-27,60-RIU-397,BMW,X3,2005,81865,DIREKSIYON POMPASI,801,1746
6653,2019-07-11,69-XYX-5185,AUDI,A6,2015,108366,BALATA,699,1264
6654,2018-01-06,64-OEK-8894,FIAT,500,2004,50937,DIREKSIYON POMPASI,801,1705
6655,2018-09-18,34-LWG-3806,SAAB,S1,2015,24037,DIREKSIYON POMPASI,801,519
6656,2019-10-02,70-XEH-9966,SAAB,S4,2015,48999,BALATA,699,1043
6657,2018-06-05,43-AME-3546,BMW,X7,2012,187585,BALATA,699,1704
6658,2018-10-27,09-CCQ-9224,PEUGEOT,306,2011,124932,DIREKSIYON POMPASI,801,450
6659,2019-03-16,78-MER-6441,FORD,FIESTA,2000,151509,DIREKSIYON POMPASI,801,462
6660,2018-10-17,56-CYD-2488,AUDI,Q5,2012,111254,BALATA,699,1645
6661,2018-05-28,03-KRN-4154,FIAT,DOBLO,2007,66703,DIREKSIYON POMPASI,801,1347
6662,2018-11-06,31-HUK-3218,VOLVO,V4,2017,189260,DEBRIYAJ RULMANI,694,681
6663,2018-10-08,21-XMI-422,VOLKSWAGEN,JETTA,2006,22139,DEBRIYAJ RULMANI,694,1298
6664,2018-07-22,36-USC-4820,FORD,KA,2013,150505,BALATA,699,1672
6665,2019-05-24,56-VAG-5402,FIAT,500,2009,11866,BALATA,699,1408
6666,2019-03-19,61-QDH-148,TESLA,T2,2004,48478,DIREKSIYON POMPASI,801,1300
6667,2018-03-15,73-MAQ-1640,AUDI,A6,2006,162800,BALATA,699,1658
6668,2019-11-12,22-TPM-9575,TESLA,T3,2002,133596,DEBRIYAJ RULMANI,694,1191
6669,2019-08-22,66-WRF-3197,BMW,X5,2013,9403,DIREKSIYON POMPASI,801,678
6670,2018-12-05,22-YVJ-6146,MERCEDES,S350,2005,22671,DIREKSIYON POMPASI,801,1346
6671,2018-04-03,28-JPP-5059,BMW,X3,2013,67015,DEBRIYAJ RULMANI,694,1903
6672,2018-06-29,04-GIA-4954,BMW,X5,2012,26136,BALATA,699,1492
6673,2019-01-04,16-ZXG-7464,PEUGEOT,206,2014,1595,DEBRIYAJ RULMANI,694,459
6674,2019-05-13,57-AHZ-8008,VOLKSWAGEN,JETTA,2005,178622,BALATA,699,1711
6675,2018-07-29,73-NIW-7142,FORD,FOCUS,2005,53143,DEBRIYAJ RULMANI,694,1554
6676,2018-07-04,01-DAM-5704,BMW,X5,2010,11751,DEBRIYAJ RULMANI,694,1358
6677,2018-06-26,63-FOO-1030,VOLKSWAGEN,JETTA,2010,81627,DIREKSIYON POMPASI,801,805
6678,2019-02-16,75-WEZ-1508,MERCEDES,S600,2000,116548,BALATA,699,274
6679,2019-01-31,80-WYJ-7099,TESLA,T2,2017,114295,DIREKSIYON POMPASI,801,1298
6680,2019-02-17,32-NXZ-6376,MERCEDES,S600,2003,182577,DEBRIYAJ RULMANI,694,1254
6681,2019-06-21,54-BWH-4714,TOFAS,KARTAL,2001,31294,DIREKSIYON POMPASI,801,1544
6682,2018-01-14,16-YIW-9822,AUDI,Q3,2007,70086,DIREKSIYON POMPASI,801,1165
6683,2019-06-27,65-ZGN-727,PEUGEOT,306,2016,47020,DEBRIYAJ RULMANI,694,1841
6684,2018-12-22,30-IIJ-3796,VOLVO,V3,2000,156861,DEBRIYAJ RULMANI,694,1204
6685,2018-08-11,66-WSX-5894,TESLA,T3,2000,99059,BALATA,699,542
6686,2018-04-11,16-IUN-7553,FORD,KA,2014,22384,DIREKSIYON POMPASI,801,979
6687,2018-10-23,61-IXJ-8624,TESLA,T3,2013,19363,BALATA,699,598
6688,2019-08-23,41-QTL-8235,BMW,X5,2017,31013,BALATA,699,873
6689,2018-03-09,01-AJA-1608,SAAB,S4,2010,133665,DIREKSIYON POMPASI,801,1307
6690,2019-11-09,79-OHO-8376,BMW,X5,2011,173112,DIREKSIYON POMPASI,801,1633
6691,2019-01-15,49-VNH-6017,FIAT,500L,2000,75244,DEBRIYAJ RULMANI,694,1239
6692,2018-01-29,23-QDC-5869,MERCEDES,S600,2003,81460,DEBRIYAJ RULMANI,694,500
6693,2018-04-18,73-DDU-1627,BMW,X3,2014,28347,DEBRIYAJ RULMANI,694,585
6694,2019-02-10,12-ONR-2546,FORD,KA,2015,142549,BALATA,699,1119
6695,2018-08-09,75-XQF-5795,TOFAS,DOGAN,2016,141888,DEBRIYAJ RULMANI,694,1834
6696,2018-09-14,64-FFC-5007,VOLKSWAGEN,POLO,2015,46767,DEBRIYAJ RULMANI,694,1727
6697,2018-02-15,78-AAZ-256,TOFAS,DOGAN,2012,193458,DEBRIYAJ RULMANI,694,276
6698,2019-09-10,08-DRO-3676,AUDI,Q5,2015,58396,DIREKSIYON POMPASI,801,1559
6699,2019-01-31,79-SNB-4033,AUDI,Q5,2008,112466,BALATA,699,312
6700,2018-01-09,43-INE-9836,BMW,X7,2016,32420,DEBRIYAJ RULMANI,694,568
6701,2018-09-16,36-RSQ-6778,TOFAS,KARTAL,2006,39288,BALATA,699,1605
6702,2018-07-05,50-NGY-3989,TOFAS,DOGAN,2002,36631,BALATA,699,471
6703,2018-10-30,29-GWE-2712,VOLKSWAGEN,JETTA,2015,45931,DIREKSIYON POMPASI,801,1764
6704,2019-04-01,41-KDO-9299,SAAB,S1,2003,189447,DIREKSIYON POMPASI,801,1530
6705,2018-10-16,62-DCW-449,SAAB,S1,2004,177985,BALATA,699,1908
6706,2019-04-21,14-YBG-9009,MERCEDES,C180,2007,70114,BALATA,699,894
6707,2018-04-22,81-ALC-7681,TESLA,T1,2013,154705,DIREKSIYON POMPASI,801,311
6708,2018-01-29,75-FDX-5974,VOLVO,V1,2008,172709,DEBRIYAJ RULMANI,694,1399
6709,2019-01-07,42-OHF-8235,MERCEDES,C180,2006,141272,DEBRIYAJ RULMANI,694,473
6710,2019-03-04,09-MRL-7982,SAAB,S4,2006,83836,BALATA,699,1193
6711,2018-04-30,07-BET-8292,FIAT,DOBLO,2006,18028,BALATA,699,1527
6712,2019-01-02,42-IRS-4128,FIAT,EGEA,2013,74915,BALATA,699,343
6713,2018-08-01,26-GLG-3359,VOLVO,V4,2013,110743,BALATA,699,532
6714,2018-04-08,01-WWQ-9985,FORD,KA,2000,138071,BALATA,699,1228
6715,2018-01-06,61-YEL-672,MERCEDES,S600,2010,158544,DIREKSIYON POMPASI,801,1950
6716,2018-05-30,42-KUX-1888,TOFAS,SAHIN,2003,16812,DIREKSIYON POMPASI,801,1485
6717,2019-10-31,26-GNO-7428,FIAT,EGEA,2010,67120,DEBRIYAJ RULMANI,694,1179
6718,2018-01-18,69-NIQ-1329,VOLVO,V2,2005,13359,DIREKSIYON POMPASI,801,1043
6719,2018-08-07,09-QLJ-2236,BMW,X5,2008,190534,BALATA,699,535
6720,2019-03-13,42-RXO-4354,AUDI,Q7,2000,127883,BALATA,699,1186
6721,2018-08-20,05-MTY-8993,MERCEDES,S600,2016,158430,DIREKSIYON POMPASI,801,663
6722,2018-09-28,07-GLL-3861,SAAB,S3,2015,156759,DEBRIYAJ RULMANI,694,1754
6723,2018-11-23,64-CMX-781,AUDI,Q7,2010,180120,DIREKSIYON POMPASI,801,852
6724,2018-07-19,36-QYR-9664,MERCEDES,S600,2008,77244,BALATA,699,1685
6725,2019-07-11,14-QHY-1042,TESLA,T3,2009,178822,BALATA,699,1796
6726,2019-11-24,18-DAP-908,BMW,X5,2000,151420,BALATA,699,1416
6727,2018-07-27,54-AFD-8113,PEUGEOT,206,2014,166096,BALATA,699,1440
6728,2018-07-07,40-JAW-8219,MERCEDES,C180,2006,100099,BALATA,699,1721
6729,2018-02-13,73-JLM-8837,VOLKSWAGEN,PASSAT,2003,143847,DEBRIYAJ RULMANI,694,1827
6730,2019-12-17,55-AVB-8544,MERCEDES,C180,2003,133081,BALATA,699,1797
6731,2018-12-29,56-FIH-8678,SAAB,S1,2009,15865,BALATA,699,1445
6732,2019-04-20,32-UHY-3352,FORD,FOCUS,2000,134738,DIREKSIYON POMPASI,801,827
6733,2019-07-23,70-PIF-7250,VOLVO,V3,2005,194180,DIREKSIYON POMPASI,801,809
6734,2018-01-18,57-WAR-2647,VOLKSWAGEN,PASSAT,2000,86438,DIREKSIYON POMPASI,801,1368
6735,2019-10-27,48-UXQ-3187,SAAB,S1,2005,127923,BALATA,699,1205
6736,2018-07-15,61-BJX-6016,AUDI,Q7,2017,124106,BALATA,699,1208
6737,2019-07-09,33-KRQ-345,FORD,FIESTA,2000,109871,DEBRIYAJ RULMANI,694,1824
6738,2019-03-27,73-QKJ-5218,MERCEDES,S350,2012,194694,BALATA,699,628
6739,2018-06-27,16-EKA-5345,FIAT,EGEA,2010,70271,DEBRIYAJ RULMANI,694,419
6740,2019-08-12,16-BLG-9959,VOLVO,V2,2005,177531,BALATA,699,1034
6741,2018-01-03,65-EHR-2592,TESLA,T1,2011,199403,DEBRIYAJ RULMANI,694,1911
6742,2019-06-21,78-QXC-5855,TESLA,T1,2014,62856,BALATA,699,774
6743,2018-04-17,27-RQJ-6484,MERCEDES,C180,2003,170938,BALATA,699,647
6744,2019-10-12,49-AKV-4673,TESLA,T4,2011,149055,DEBRIYAJ RULMANI,694,1750
6745,2019-10-14,11-ETS-5672,VOLVO,V1,2003,10696,BALATA,699,1674
6746,2019-02-03,46-QXK-8976,TESLA,T3,2011,108817,BALATA,699,1991
6747,2019-03-16,49-ZSA-4675,BMW,X5,2002,36231,DIREKSIYON POMPASI,801,279
6748,2018-09-09,70-PTL-6239,TOFAS,DOGAN,2015,141281,DEBRIYAJ RULMANI,694,1265
6749,2018-01-03,53-ZZJ-7384,FIAT,DOBLO,2011,25772,DIREKSIYON POMPASI,801,406
6750,2019-10-28,34-DDD-5891,SAAB,S2,2008,140883,DEBRIYAJ RULMANI,694,1982
6751,2019-07-24,52-TDA-1367,MERCEDES,C180,2011,12738,DEBRIYAJ RULMANI,694,1982
6752,2018-08-23,51-CLN-1137,SAAB,S1,2007,197777,BALATA,699,388
6753,2018-10-10,63-ILV-3993,TOFAS,DOGAN,2010,140984,DIREKSIYON POMPASI,801,1013
6754,2018-04-02,44-TIX-284,VOLVO,V3,2002,25467,DIREKSIYON POMPASI,801,421
6755,2019-08-11,50-NMF-9669,BMW,X7,2000,45460,DIREKSIYON POMPASI,801,1201
6756,2019-08-22,22-KJT-9807,VOLKSWAGEN,PASSAT,2001,124197,DEBRIYAJ RULMANI,694,395
6757,2018-05-18,17-ZKQ-4239,PEUGEOT,407,2002,82237,DIREKSIYON POMPASI,801,915
6758,2019-11-25,56-KOK-8546,BMW,X3,2005,67079,DIREKSIYON POMPASI,801,815
6759,2019-01-27,78-VJK-8390,MERCEDES,E200,2013,61308,BALATA,699,941
6760,2018-11-14,07-DOK-3701,TOFAS,KARTAL,2012,120380,DEBRIYAJ RULMANI,694,1005
6761,2019-05-03,15-WNE-865,BMW,X7,2014,132004,DIREKSIYON POMPASI,801,1305
6762,2018-12-17,70-LXJ-8165,SAAB,S4,2004,158770,DEBRIYAJ RULMANI,694,1693
6763,2019-10-20,47-SZI-9468,VOLKSWAGEN,POLO,2010,7583,DEBRIYAJ RULMANI,694,1866
6764,2019-05-06,49-LLJ-5974,PEUGEOT,206,2005,112745,BALATA,699,1624
6765,2018-07-04,39-VRR-7679,MERCEDES,C180,2015,143083,DIREKSIYON POMPASI,801,804
6766,2018-06-12,01-KOS-9816,VOLKSWAGEN,POLO,2015,102154,DIREKSIYON POMPASI,801,982
6767,2019-02-12,74-ZKN-1108,VOLKSWAGEN,PASSAT,2017,199762,BALATA,699,1522
6768,2019-10-15,03-QQS-1789,TESLA,T1,2012,164319,DIREKSIYON POMPASI,801,877
6769,2018-06-10,06-JHE-9129,PEUGEOT,306,2005,188489,DEBRIYAJ RULMANI,694,824
6770,2018-10-16,72-DZA-9954,VOLKSWAGEN,PASSAT,2010,75538,DEBRIYAJ RULMANI,694,1431
6771,2019-12-27,35-LZZ-4899,FIAT,DOBLO,2016,16094,BALATA,699,1040
6772,2019-03-27,64-YBQ-2956,MERCEDES,C180,2008,21827,DIREKSIYON POMPASI,801,743
6773,2018-06-06,19-OOQ-9958,FIAT,500L,2001,192808,BALATA,699,691
6774,2018-08-02,09-GYO-5966,TESLA,T2,2001,40534,BALATA,699,1669
6775,2019-05-31,36-EKE-2692,SAAB,S3,2004,76612,DIREKSIYON POMPASI,801,1099
6776,2019-10-30,03-AZM-9030,FIAT,EGEA,2015,121577,DIREKSIYON POMPASI,801,585
6777,2019-03-12,53-GXB-8175,VOLVO,V1,2004,43190,BALATA,699,494
6778,2019-12-15,79-EWP-449,VOLVO,V1,2008,110322,BALATA,699,825
6779,2019-04-05,28-KUF-6873,PEUGEOT,206,2000,78573,BALATA,699,1844
6780,2019-07-17,29-JOI-8893,TOFAS,DOGAN,2008,79484,DEBRIYAJ RULMANI,694,1735
6781,2019-02-09,49-GKT-5084,MERCEDES,C180,2007,35311,DIREKSIYON POMPASI,801,1722
6782,2019-09-04,78-HFM-1711,PEUGEOT,407,2003,171454,DEBRIYAJ RULMANI,694,1455
6783,2018-12-02,06-KGF-3113,MERCEDES,E200,2016,69670,BALATA,699,1359
6784,2019-03-12,24-ACA-7389,SAAB,S3,2000,2493,DIREKSIYON POMPASI,801,1954
6785,2018-08-12,67-NZZ-6835,PEUGEOT,206,2000,12055,DEBRIYAJ RULMANI,694,1863
6786,2018-04-28,67-JXH-1449,VOLVO,V3,2001,168914,BALATA,699,523
6787,2018-09-08,22-VUB-2438,FORD,FIESTA,2005,4267,DEBRIYAJ RULMANI,694,412
6788,2019-10-24,68-LVB-1259,FIAT,500,2010,152106,DIREKSIYON POMPASI,801,292
6789,2019-04-24,47-INQ-8444,MERCEDES,S600,2015,86322,DIREKSIYON POMPASI,801,1992
6790,2018-12-26,81-WMO-4796,PEUGEOT,306,2010,63187,BALATA,699,1827
6791,2018-01-01,52-ILC-7640,AUDI,Q5,2008,26740,BALATA,699,781
6792,2019-04-02,52-IVJ-1392,PEUGEOT,306,2017,92077,DEBRIYAJ RULMANI,694,1025
6793,2019-10-16,15-HYD-3443,FIAT,500,2001,121915,DIREKSIYON POMPASI,801,1170
6794,2018-12-09,68-BCX-8761,TESLA,T1,2003,128532,DIREKSIYON POMPASI,801,916
6795,2019-06-18,27-QVW-8885,VOLVO,V2,2005,177441,DEBRIYAJ RULMANI,694,1087
6796,2018-03-01,23-VIE-5805,BMW,X5,2008,192453,DIREKSIYON POMPASI,801,1451
6797,2018-01-02,50-OQL-8867,MERCEDES,S600,2017,134658,DEBRIYAJ RULMANI,694,1251
6798,2018-06-03,62-DZH-777,AUDI,Q5,2016,185441,DEBRIYAJ RULMANI,694,810
6799,2019-10-24,24-LZL-6360,FIAT,500,2011,111333,DEBRIYAJ RULMANI,694,1931
6800,2019-02-12,30-BAG-1997,AUDI,Q7,2012,50363,DIREKSIYON POMPASI,801,305
6801,2018-05-01,14-OFZ-8684,MERCEDES,C180,2009,122261,DEBRIYAJ RULMANI,694,1847
6802,2019-06-18,52-XWY-1379,PEUGEOT,407,2012,87967,DEBRIYAJ RULMANI,694,1757
6803,2019-10-29,11-DDH-2093,FORD,FOCUS,2017,94857,BALATA,699,1629
6804,2018-08-30,34-RZR-4323,VOLKSWAGEN,POLO,2002,165250,BALATA,699,1113
6805,2018-07-10,18-IJM-7621,SAAB,S4,2013,141549,BALATA,699,1919
6806,2018-07-17,37-BBT-441,FIAT,EGEA,2004,23168,DEBRIYAJ RULMANI,694,1073
6807,2018-07-12,57-KLG-6304,FORD,KA,2004,66625,DEBRIYAJ RULMANI,694,1194
6808,2019-02-24,58-PJX-4181,VOLVO,V1,2014,151648,BALATA,699,1515
