id,tarih,plaka,marka,model,uretim_tarihi,km,parca_adi,parca_fiyat,iscilik_fiyat
2726,2019-03-20,31-PKG-5381,FIAT,DOBLO,2011,149532,DEBRIYAJ RULMANI,656,1853
2727,2019-04-21,11-TYS-7510,SAAB,S1,2004,101190,DIREKSIYON POMPASI,732,1880
2728,2018-10-18,60-QIN-6695,FIAT,DOBLO,2009,82436,DEBRIYAJ RULMANI,482,1713
2729,2018-02-01,53-CFF-1107,VOLVO,V4,2000,72265,DEBRIYAJ RULMANI,535,1361
2730,2019-06-10,76-FVT-8347,AUDI,Q7,2002,108980,DIREKSIYON POMPASI,849,303
2731,2019-05-26,78-DEP-9961,TESLA,T3,2002,179572,DIREKSIYON POMPASI,760,756
2732,2018-12-28,62-SBO-4727,VOLVO,V3,2010,67361,BALATA,683,760
2733,2018-02-28,10-HJO-6449,AUDI,Q3,2008,94855,DIREKSIYON POMPASI,590,868
2734,2019-02-28,63-MFD-2169,SAAB,S4,2005,154814,DEBRIYAJ RULMANI,650,792
2735,2018-10-31,16-ZWF-5649,MERCEDES,S600,2017,194436,DEBRIYAJ RULMANI,679,480
2736,2019-11-14,29-EPF-8285,FIAT,500,2003,51384,DEBRIYAJ RULMANI,657,585
2737,2018-04-04,36-KLA-4067,AUDI,Q5,2017,149679,BALATA,529,1293
2738,2019-03-22,65-MSF-5444,TOFAS,DOGAN,2007,17721,DIREKSIYON POMPASI,619,1912
2739,2019-01-18,65-BAA-1957,BMW,X7,2016,129450,DEBRIYAJ RULMANI,422,1174
2740,2018-09-05,20-RCR-8738,TESLA,T1,2010,172113,DIREKSIYON POMPASI,853,1357
2741,2019-01-23,16-VGN-9459,TESLA,T4,2011,162102,DEBRIYAJ RULMANI,501,304
2742,2019-04-03,47-KUI-8933,SAAB,S2,2002,106428,DIREKSIYON POMPASI,597,368
2743,2019-09-25,22-MBR-8924,MERCEDES,E200,2017,80048,DIREKSIYON POMPASI,763,965
2744,2019-11-22,52-XUG-4028,FORD,KA,2010,195495,DIREKSIYON POMPASI,775,1181
2745,2018-09-03,03-CJG-5267,VOLKSWAGEN,JETTA,2012,129990,DEBRIYAJ RULMANI,630,388
2746,2019-03-16,46-PGV-2399,FORD,KA,2008,159434,DIREKSIYON POMPASI,622,310
2747,2019-12-19,63-OAN-8241,PEUGEOT,306,2015,9628,DEBRIYAJ RULMANI,590,1543
2748,2018-05-21,54-VSK-517,VOLKSWAGEN,POLO,2017,65412,DIREKSIYON POMPASI,678,1336
2749,2019-10-24,61-ZDH-8075,AUDI,Q7,2006,161068,DIREKSIYON POMPASI,691,1703
2750,2019-01-23,51-ZNO-7153,PEUGEOT,206,2015,101613,BALATA,466,872
2751,2019-12-05,30-ETP-4297,BMW,X5,2008,29479,BALATA,689,810
2752,2018-01-18,38-IHM-5229,VOLVO,V3,2000,168612,DEBRIYAJ RULMANI,447,779
2753,2019-11-30,49-JVQ-1594,MERCEDES,C180,2016,62204,BALATA,672,1887
2754,2019-12-21,16-EOA-3491,BMW,X7,2009,57646,DIREKSIYON POMPASI,698,667
2755,2019-02-01,75-VZL-1961,BMW,X5,2013,43316,DIREKSIYON POMPASI,756,740
2756,2019-12-04,59-KOW-832,MERCEDES,S600,2015,68517,DIREKSIYON POMPASI,579,1376
2757,2018-02-25,55-GOY-4407,AUDI,A6,2017,85408,DIREKSIYON POMPASI,651,1603
2758,2018-03-16,43-NTO-1724,VOLVO,V2,2015,179325,BALATA,567,1220
2759,2019-05-20,05-GLK-9511,BMW,X7,2000,15621,BALATA,649,1403
2760,2019-08-14,79-VXZ-2661,FORD,FOCUS,2017,41242,BALATA,782,1435
2761,2018-01-20,16-YMU-2650,MERCEDES,E200,2008,41360,BALATA,546,956
2762,2019-05-10,57-MDZ-8126,SAAB,S4,2002,160932,BALATA,729,1166
2763,2018-11-16,75-AAR-9512,MERCEDES,S350,2015,21586,DEBRIYAJ RULMANI,556,852
2764,2019-06-08,31-EXP-8811,MERCEDES,E200,2004,149593,DEBRIYAJ RULMANI,620,973
2765,2019-07-30,81-DEG-7609,FORD,KA,2000,161950,DIREKSIYON POMPASI,609,453
2766,2018-04-07,45-WGD-5686,AUDI,Q3,2014,21461,DIREKSIYON POMPASI,600,389
2767,2018-02-20,55-GSZ-7644,TESLA,T1,2005,35744,DIREKSIYON POMPASI,892,1627
2768,2019-05-19,54-RPI-387,PEUGEOT,306,2001,5919,BALATA,706,1187
2769,2019-03-21,20-TAJ-8583,VOLKSWAGEN,PASSAT,2001,72791,BALATA,583,683
2770,2018-10-16,07-KYO-6764,VOLVO,V1,2013,51603,DEBRIYAJ RULMANI,612,1242
2771,2019-02-28,54-NBQ-2263,VOLVO,V4,2010,142348,BALATA,449,1018
2772,2018-05-18,59-AVG-742,TOFAS,KARTAL,2012,56893,DEBRIYAJ RULMANI,657,1359
2773,2018-05-09,49-WUK-3298,BMW,X3,2012,97506,DEBRIYAJ RULMANI,433,1576
2774,2019-03-26,48-ZIY-6354,AUDI,A6,2004,36906,DEBRIYAJ RULMANI,439,308
2775,2018-03-12,07-FUC-915,VOLVO,V1,2008,7953,DIREKSIYON POMPASI,546,383
2776,2018-04-27,30-YVT-8989,VOLKSWAGEN,POLO,2006,112045,BALATA,708,1877
2777,2018-04-22,44-ORC-2365,FORD,FIESTA,2004,197211,DIREKSIYON POMPASI,564,1853
2778,2019-03-09,20-XZP-2878,FIAT,500,2008,112592,DIREKSIYON POMPASI,797,1530
2779,2018-07-20,17-UNG-8462,TESLA,T2,2015,164372,BALATA,622,358
2780,2018-04-20,31-GAR-1906,AUDI,Q3,2014,30875,DEBRIYAJ RULMANI,580,1794
2781,2018-01-29,28-LWT-5079,FORD,FIESTA,2013,148725,DEBRIYAJ RULMANI,687,1425
2782,2019-03-11,21-SCT-1773,VOLKSWAGEN,PASSAT,2011,60456,DEBRIYAJ RULMANI,456,282
2783,2018-05-08,71-OEC-4434,FIAT,500L,2002,19624,DIREKSIYON POMPASI,764,1414
2784,2018-03-01,60-ZNA-2408,VOLVO,V1,2014,25292,BALATA,754,1438
2785,2018-07-10,63-IBY-5365,VOLKSWAGEN,PASSAT,2012,153754,DIREKSIYON POMPASI,809,1877
2786,2019-12-07,73-FOE-2417,SAAB,S3,2014,10215,BALATA,528,1238
2787,2018-01-28,57-QTY-9735,BMW,X5,2003,198848,BALATA,501,1430
2788,2019-11-28,55-VIY-4813,TESLA,T4,2014,162746,DIREKSIYON POMPASI,682,1933
2789,2018-07-25,53-QQE-9005,AUDI,A6,2006,187621,DEBRIYAJ RULMANI,435,569
2790,2019-02-26,80-SFJ-8844,AUDI,Q3,2001,134024,DIREKSIYON POMPASI,558,738
2791,2018-04-07,39-XIR-277,VOLVO,V1,2001,153161,DEBRIYAJ RULMANI,618,581
2792,2019-12-26,39-RLB-3297,VOLVO,V4,2009,124293,BALATA,784,1749
2793,2018-04-21,58-CBK-7511,MERCEDES,S600,2006,105870,DIREKSIYON POMPASI,840,262
2794,2019-04-21,18-FFB-815,BMW,X7,2005,44221,DEBRIYAJ RULMANI,550,1618
2795,2019-04-29,60-ALC-1389,BMW,X3,2013,179787,DEBRIYAJ RULMANI,562,731
2796,2018-08-26,18-MCW-7452,FIAT,500L,2006,38416,DEBRIYAJ RULMANI,633,1533
2797,2018-06-15,60-QBS-9251,SAAB,S2,2012,17596,BALATA,527,1733
2798,2018-05-14,45-WAR-7132,MERCEDES,C180,2003,166868,DIREKSIYON POMPASI,797,1319
2799,2019-04-20,56-KJP-1338,TOFAS,DOGAN,2015,175877,DEBRIYAJ RULMANI,679,779
2800,2019-08-25,64-MGT-4164,AUDI,Q3,2013,99856,BALATA,520,445
2801,2019-09-01,78-GME-77,AUDI,Q7,2000,108943,BALATA,414,580
2802,2019-05-04,04-MMI-9784,MERCEDES,S600,2004,48604,DIREKSIYON POMPASI,790,942
2803,2019-12-19,40-WZJ-4986,FIAT,EGEA,2002,182914,DEBRIYAJ RULMANI,674,1724
2804,2018-06-12,31-TKK-8351,AUDI,A6,2005,102247,BALATA,800,429
2805,2019-10-22,60-YNG-8065,BMW,X3,2011,194564,DEBRIYAJ RULMANI,598,683
2806,2018-03-14,25-MFB-7233,TOFAS,DOGAN,2010,181314,DEBRIYAJ RULMANI,588,1863
2807,2018-09-29,39-GIA-4147,VOLKSWAGEN,POLO,2003,118025,BALATA,694,1289
2808,2018-12-29,02-EUA-7508,PEUGEOT,407,2003,68765,DIREKSIYON POMPASI,636,794
2809,2019-07-19,51-XXL-2060,BMW,X3,2009,12989,BALATA,526,1382
2810,2019-09-28,53-SCY-6436,VOLVO,V1,2014,197610,BALATA,706,481
2811,2019-10-05,75-FGL-8072,VOLKSWAGEN,PASSAT,2002,181907,DIREKSIYON POMPASI,647,360
2812,2019-05-17,08-KZM-7477,MERCEDES,S350,2015,154833,BALATA,442,529
2813,2019-08-03,14-SMB-9886,FORD,FIESTA,2009,151417,DEBRIYAJ RULMANI,561,1491
2814,2018-12-14,61-JSD-5575,AUDI,Q3,2010,113013,BALATA,737,304
2815,2019-08-30,71-TPB-2307,BMW,X3,2013,143732,DIREKSIYON POMPASI,829,1335
2816,2018-02-11,44-CGT-5554,TESLA,T4,2016,64790,DIREKSIYON POMPASI,868,1903
2817,2018-02-26,42-HIG-9771,MERCEDES,E200,2002,154554,BALATA,585,694
2818,2018-02-20,73-FSW-2715,TESLA,T1,2011,97337,BALATA,470,270
2819,2018-07-04,28-AIA-8414,BMW,X7,2003,153371,DEBRIYAJ RULMANI,494,659
2820,2019-10-12,29-MDU-5221,TESLA,T2,2013,147613,DEBRIYAJ RULMANI,535,440
2821,2019-10-10,70-XAI-6307,FIAT,500L,2015,141285,BALATA,593,382
2822,2019-08-05,64-MSA-1513,FIAT,500,2013,106788,BALATA,743,1390
2823,2018-08-31,04-SIZ-9152,MERCEDES,E200,2007,104365,DEBRIYAJ RULMANI,588,893
2824,2018-01-21,44-KNK-3691,FIAT,EGEA,2015,118694,DIREKSIYON POMPASI,707,1846
2825,2018-07-25,37-RZB-3905,PEUGEOT,306,2017,70058,DIREKSIYON POMPASI,638,776
2826,2018-10-23,16-FXS-6054,TOFAS,SAHIN,2009,79175,BALATA,740,1791
2827,2019-09-01,60-HHH-2692,VOLVO,V4,2017,192966,BALATA,674,1131
2828,2018-04-02,35-DKP-3034,TOFAS,SAHIN,2006,152829,DEBRIYAJ RULMANI,521,663
2829,2018-02-18,36-NGJ-4293,FORD,FIESTA,2016,177620,DIREKSIYON POMPASI,772,1762
2830,2019-03-08,56-SHP-9026,TOFAS,SAHIN,2011,141036,DIREKSIYON POMPASI,531,487
2831,2018-07-16,68-ZAK-5752,VOLKSWAGEN,POLO,2003,7102,BALATA,592,392
2832,2018-03-26,01-WNK-1802,FIAT,500,2012,110396,DIREKSIYON POMPASI,780,1919
2833,2019-09-23,24-DON-6364,SAAB,S1,2000,102840,DEBRIYAJ RULMANI,425,714
2834,2019-04-30,18-KYJ-6448,AUDI,A6,2016,134698,BALATA,773,1137
2835,2018-04-06,52-XZA-3833,TESLA,T2,2017,70693,BALATA,702,1049
2836,2018-06-16,69-XZD-8267,VOLKSWAGEN,PASSAT,2017,13054,BALATA,635,331
2837,2019-01-27,66-POA-5836,TESLA,T4,2004,193771,DEBRIYAJ RULMANI,615,1752
2838,2019-11-25,36-XII-8071,MERCEDES,C180,2006,71106,BALATA,648,1586
2839,2018-12-20,04-KSS-246,FIAT,EGEA,2007,35615,BALATA,702,1485
2840,2018-12-17,19-DIR-3404,TOFAS,KARTAL,2011,123581,DIREKSIYON POMPASI,760,827
2841,2019-10-07,25-EVY-6631,VOLKSWAGEN,POLO,2010,38392,DEBRIYAJ RULMANI,446,790
2842,2018-12-26,65-OPE-3888,SAAB,S2,2009,22941,BALATA,405,1539
2843,2018-05-14,66-HAT-4641,SAAB,S3,2006,158793,DEBRIYAJ RULMANI,445,491
2844,2018-06-26,60-OEO-3302,PEUGEOT,206,2007,74063,DEBRIYAJ RULMANI,516,1730
2845,2019-06-25,37-NRG-926,MERCEDES,S600,2010,109495,DEBRIYAJ RULMANI,484,395
2846,2018-01-15,31-ILX-1370,TOFAS,DOGAN,2008,30085,DIREKSIYON POMPASI,571,685
2847,2019-01-05,08-DPM-8539,PEUGEOT,407,2002,104693,BALATA,599,1703
2848,2018-11-14,21-IOZ-9624,VOLVO,V2,2012,19690,BALATA,451,447
2849,2018-12-24,67-NZR-1916,VOLKSWAGEN,PASSAT,2015,113114,DIREKSIYON POMPASI,663,915
2850,2018-01-17,16-COE-3349,MERCEDES,S350,2003,154569,DIREKSIYON POMPASI,777,876
2851,2019-12-11,39-KWJ-5934,VOLVO,V1,2013,38713,DEBRIYAJ RULMANI,503,1306
2852,2018-08-29,65-XOL-5610,FIAT,500L,2015,166719,BALATA,672,1733
2853,2019-12-07,14-IFJ-9974,MERCEDES,S350,2000,57575,BALATA,618,1695
2854,2018-05-13,03-WPT-4558,TESLA,T2,2011,74754,DEBRIYAJ RULMANI,623,1671
2855,2018-01-10,49-YLD-1822,MERCEDES,S600,2011,177273,DIREKSIYON POMPASI,663,545
2856,2019-10-20,46-GFT-6924,SAAB,S3,2003,197012,DEBRIYAJ RULMANI,423,1335
2857,2019-11-11,14-VON-6744,FORD,FIESTA,2007,150038,DEBRIYAJ RULMANI,606,1150
2858,2019-06-19,79-FAR-3864,FORD,FOCUS,2017,142234,DIREKSIYON POMPASI,821,421
2859,2018-10-15,35-BTS-8608,TESLA,T1,2001,11180,BALATA,742,388
2860,2018-05-25,27-DGG-125,TOFAS,DOGAN,2013,184274,DIREKSIYON POMPASI,532,829
2861,2019-04-06,46-FUY-3466,PEUGEOT,306,2017,60084,BALATA,407,946
2862,2019-11-20,07-ZXM-4174,TESLA,T4,2010,3471,DIREKSIYON POMPASI,869,868
2863,2018-07-07,70-CUI-8410,FIAT,DOBLO,2002,159503,DEBRIYAJ RULMANI,550,1701
2864,2018-07-25,36-TKS-7502,TOFAS,KARTAL,2012,99492,BALATA,611,1875
2865,2018-04-16,34-IOW-1239,PEUGEOT,407,2006,162005,DEBRIYAJ RULMANI,454,408
2866,2018-11-20,10-XRR-6897,FORD,FIESTA,2012,104924,BALATA,502,1901
2867,2019-01-30,35-YUS-6052,FORD,KA,2006,51300,BALATA,547,1121
2868,2019-08-16,56-VGM-2227,TOFAS,KARTAL,2012,113482,DIREKSIYON POMPASI,571,558
2869,2019-05-17,36-SPU-5241,PEUGEOT,407,2004,83031,DIREKSIYON POMPASI,680,1342
2870,2019-10-30,40-EZN-8952,MERCEDES,C180,2003,141855,BALATA,684,785
2871,2019-06-10,77-GWA-2340,VOLVO,V1,2010,72694,DEBRIYAJ RULMANI,679,595
2872,2018-10-06,01-SPJ-6064,VOLKSWAGEN,PASSAT,2011,47405,DEBRIYAJ RULMANI,462,1029
2873,2018-05-16,76-CKP-5371,AUDI,A6,2000,60625,BALATA,772,1179
2874,2019-07-02,70-HKB-4852,SAAB,S1,2002,131963,DIREKSIYON POMPASI,575,1624
2875,2018-07-08,72-COE-1761,TOFAS,SAHIN,2007,145313,DIREKSIYON POMPASI,848,1056
2876,2018-11-07,10-BYW-3146,TOFAS,DOGAN,2009,88181,BALATA,488,942
2877,2018-10-30,17-RTD-8564,MERCEDES,S350,2013,39082,DEBRIYAJ RULMANI,450,636
2878,2019-01-12,34-LAV-5070,FORD,FOCUS,2016,2862,DIREKSIYON POMPASI,591,1171
2879,2019-05-18,65-TON-8150,PEUGEOT,407,2003,18651,DIREKSIYON POMPASI,710,1927
2880,2019-06-20,50-XSH-2985,FORD,KA,2011,149449,DEBRIYAJ RULMANI,485,1856
2881,2018-01-04,65-JFC-2484,VOLKSWAGEN,POLO,2010,7656,DIREKSIYON POMPASI,537,312
2882,2018-12-15,44-MGN-7358,TESLA,T4,2011,38540,BALATA,644,699
2883,2019-11-11,02-TGG-6690,VOLKSWAGEN,POLO,2011,69564,DIREKSIYON POMPASI,500,1878
2884,2019-12-24,75-UUI-6479,SAAB,S4,2005,170895,DIREKSIYON POMPASI,783,433
2885,2019-06-20,28-LLN-5402,TOFAS,SAHIN,2013,7835,DIREKSIYON POMPASI,735,1312
2886,2018-07-15,36-HJY-3701,AUDI,Q5,2015,192553,DEBRIYAJ RULMANI,420,1177
2887,2019-11-15,79-ZBV-7329,AUDI,Q3,2010,186743,BALATA,765,296
2888,2019-10-22,38-LMQ-4534,TESLA,T4,2011,129133,DIREKSIYON POMPASI,846,976
2889,2018-04-30,50-FUY-2820,VOLKSWAGEN,JETTA,2008,53007,DIREKSIYON POMPASI,555,1507
2890,2018-08-17,29-SUQ-7153,SAAB,S4,2008,134002,BALATA,448,1321
2891,2019-03-23,58-ZBE-4159,FIAT,EGEA,2006,55997,BALATA,637,1947
2892,2019-02-19,42-EBN-8044,AUDI,Q7,2013,80494,BALATA,734,960
2893,2018-01-31,18-RMO-8892,VOLVO,V1,2014,153407,DEBRIYAJ RULMANI,646,992
2894,2019-07-20,78-ZDZ-574,AUDI,Q3,2017,138045,DEBRIYAJ RULMANI,518,1542
2895,2019-05-19,49-MAD-5939,TOFAS,KARTAL,2004,161635,DEBRIYAJ RULMANI,500,1730
2896,2018-10-06,54-TCS-9179,MERCEDES,S350,2011,156708,DEBRIYAJ RULMANI,603,1889
2897,2019-10-04,46-MJS-5875,SAAB,S2,2001,114189,BALATA,503,1904
2898,2018-11-11,37-PBA-7551,VOLVO,V4,2006,3009,DIREKSIYON POMPASI,870,528
2899,2018-12-06,39-ESZ-5573,MERCEDES,C180,2009,53635,DIREKSIYON POMPASI,560,1357
2900,2019-10-11,59-CKT-9866,FIAT,500L,2000,176270,BALATA,531,1353
2901,2019-05-01,67-ZNC-9656,VOLKSWAGEN,JETTA,2004,44125,BALATA,750,785
2902,2019-09-18,27-XLZ-8622,TESLA,T3,2017,108631,DEBRIYAJ RULMANI,577,995
2903,2018-09-08,21-COR-7924,AUDI,A6,2004,11419,DEBRIYAJ RULMANI,625,1876
2904,2019-04-22,11-QQO-8606,FORD,FOCUS,2004,98983,DEBRIYAJ RULMANI,405,805
2905,2018-08-05,12-ATS-8266,PEUGEOT,306,2009,188514,DIREKSIYON POMPASI,888,1350
2906,2019-08-25,70-QXU-2891,FIAT,EGEA,2015,165409,BALATA,667,1667
2907,2019-02-12,11-LKR-8233,MERCEDES,E200,2002,6055,DIREKSIYON POMPASI,611,1419
2908,2019-05-05,81-DFS-7525,AUDI,Q7,2016,9674,DIREKSIYON POMPASI,867,1748
2909,2018-12-20,20-ABO-2899,BMW,X7,2014,8240,DIREKSIYON POMPASI,553,1403
2910,2019-03-11,59-UVD-6409,SAAB,S4,2011,86396,BALATA,795,493
2911,2019-02-16,01-EVT-5456,VOLKSWAGEN,JETTA,2009,69052,BALATA,620,1272
2912,2019-11-06,11-UFU-5940,FORD,FIESTA,2007,38067,BALATA,561,594
2913,2018-08-26,29-UHS-8488,BMW,X7,2011,3312,DEBRIYAJ RULMANI,690,813
2914,2018-12-26,76-YNE-7334,FORD,KA,2004,121939,DIREKSIYON POMPASI,510,1343
2915,2019-09-10,73-BMT-7846,VOLKSWAGEN,POLO,2010,55552,BALATA,645,1197
2916,2019-02-15,27-LXX-1744,MERCEDES,S600,2017,2262,DIREKSIYON POMPASI,770,848
2917,2019-11-29,65-NWF-844,FIAT,500,2016,180905,DIREKSIYON POMPASI,618,1756
2918,2018-01-05,30-NCI-4451,MERCEDES,S350,2003,58489,DIREKSIYON POMPASI,758,1216
2919,2019-11-07,02-JKL-1930,PEUGEOT,206,2010,120827,BALATA,403,1501
2920,2019-04-07,56-UWJ-4689,PEUGEOT,206,2010,80673,BALATA,640,996
2921,2018-02-10,10-BNU-3259,TESLA,T3,2009,77415,DEBRIYAJ RULMANI,678,1425
2922,2018-01-01,16-KVA-1945,TOFAS,KARTAL,2001,131296,DIREKSIYON POMPASI,641,934
2923,2018-05-22,67-NBU-3731,SAAB,S4,2006,126217,DEBRIYAJ RULMANI,543,1417
2924,2019-10-08,33-RWB-9509,MERCEDES,S350,2006,184377,DEBRIYAJ RULMANI,445,1269
2925,2018-05-29,35-LXH-676,FORD,FOCUS,2002,83380,BALATA,632,410
2926,2018-02-04,69-DQX-9129,TOFAS,KARTAL,2014,133324,BALATA,477,849
2927,2018-07-02,09-MCU-3741,BMW,X7,2005,140145,DIREKSIYON POMPASI,606,651
2928,2019-12-29,04-BUV-2699,BMW,X3,2002,85551,DEBRIYAJ RULMANI,686,1704
2929,2019-10-01,80-AUJ-4969,FORD,FIESTA,2010,136318,BALATA,781,1725
2930,2018-10-07,69-TPH-9282,VOLVO,V1,2003,119127,BALATA,750,1798
2931,2019-05-29,56-ALZ-6197,MERCEDES,C180,2015,150986,BALATA,668,1816
2932,2019-08-06,25-WEV-5404,TESLA,T1,2008,62180,BALATA,453,1148
2933,2018-11-25,28-SVM-5806,FORD,FIESTA,2002,129430,DIREKSIYON POMPASI,769,316
2934,2019-04-21,70-TDK-490,SAAB,S2,2003,193213,BALATA,582,1108
2935,2019-09-30,35-AUJ-827,PEUGEOT,306,2014,171319,DEBRIYAJ RULMANI,400,989
2936,2018-08-20,48-SKH-1124,MERCEDES,S600,2017,182678,DEBRIYAJ RULMANI,560,1481
2937,2019-06-23,20-XQJ-1503,FIAT,500,2010,173061,BALATA,417,598
2938,2018-06-09,41-FTE-4081,BMW,X3,2012,130733,DIREKSIYON POMPASI,740,357
2939,2018-08-22,10-XXV-6494,TOFAS,KARTAL,2014,23398,BALATA,743,670
2940,2018-03-03,14-OJU-5821,VOLKSWAGEN,JETTA,2008,27827,DIREKSIYON POMPASI,792,1547
2941,2019-06-29,54-OPB-5467,MERCEDES,C180,2011,150756,BALATA,589,1077
2942,2019-05-19,37-MDO-9668,BMW,X7,2007,49156,DIREKSIYON POMPASI,698,1194
2943,2019-06-27,33-SJZ-3004,FORD,FOCUS,2017,186263,DEBRIYAJ RULMANI,421,331
2944,2018-05-19,54-EWA-9390,MERCEDES,S350,2000,8626,DEBRIYAJ RULMANI,465,1012
2945,2019-10-20,20-ZXN-6364,VOLVO,V4,2004,78677,DEBRIYAJ RULMANI,576,1535
2946,2019-04-08,21-DIW-5484,PEUGEOT,306,2010,33886,DEBRIYAJ RULMANI,644,385
2947,2019-11-01,39-AIT-7437,TESLA,T1,2013,128418,DIREKSIYON POMPASI,542,805
2948,2019-12-22,62-JJL-7680,VOLVO,V2,2016,41270,DIREKSIYON POMPASI,799,331
2949,2019-06-23,17-OSN-1090,TOFAS,DOGAN,2016,109403,BALATA,405,319
2950,2018-12-08,19-EXP-9039,VOLVO,V2,2014,138282,BALATA,577,1406
2951,2019-04-25,31-CTX-6786,MERCEDES,S350,2010,69002,BALATA,484,1481
2952,2018-04-15,66-EUO-7410,VOLKSWAGEN,PASSAT,2001,152940,DIREKSIYON POMPASI,741,1457
2953,2019-11-18,08-TJW-7503,BMW,X3,2012,2125,DEBRIYAJ RULMANI,671,1638
2954,2019-09-03,55-WQL-3437,TESLA,T1,2010,100305,DEBRIYAJ RULMANI,419,391
2955,2018-05-21,60-RXH-3075,AUDI,Q3,2017,106467,DIREKSIYON POMPASI,669,384
2956,2019-11-05,65-IOA-7964,AUDI,Q7,2015,185259,BALATA,461,1499
2957,2019-04-10,68-PCJ-8688,PEUGEOT,306,2008,23230,BALATA,790,1454
2958,2019-05-10,20-FLE-4524,BMW,X7,2005,95945,DEBRIYAJ RULMANI,589,866
2959,2019-03-17,58-WTV-8085,AUDI,Q7,2016,69848,DIREKSIYON POMPASI,741,333
2960,2018-11-06,13-GHJ-674,SAAB,S3,2000,108107,BALATA,408,1945
2961,2019-04-10,79-VOG-2333,BMW,X5,2001,88404,DEBRIYAJ RULMANI,615,1268
2962,2019-06-14,76-KVI-2542,SAAB,S3,2016,89590,DEBRIYAJ RULMANI,642,1181
2963,2019-10-11,72-JIO-3165,VOLVO,V2,2016,131778,DEBRIYAJ RULMANI,650,1787
2964,2018-04-10,13-PEB-6370,TOFAS,SAHIN,2011,129013,DEBRIYAJ RULMANI,605,1451
2965,2019-03-07,46-SVN-8249,BMW,X7,2010,47951,DEBRIYAJ RULMANI,416,1643
2966,2019-04-17,72-BTU-4077,SAAB,S4,2000,124963,BALATA,701,1497
2967,2018-10-08,37-NNC-7620,TOFAS,DOGAN,2017,50792,DIREKSIYON POMPASI,772,668
2968,2018-07-29,18-BNM-4189,TOFAS,DOGAN,2002,6297,BALATA,488,832
2969,2019-07-22,39-TPF-6612,TOFAS,KARTAL,2015,22205,DIREKSIYON POMPASI,711,1165
2970,2019-08-10,23-XWX-6703,VOLKSWAGEN,PASSAT,2010,118513,DIREKSIYON POMPASI,734,348
2971,2019-05-05,61-XJZ-8400,BMW,X5,2015,36732,BALATA,672,639
2972,2018-03-02,79-WGE-9823,VOLVO,V2,2012,47100,DEBRIYAJ RULMANI,581,823
2973,2018-04-14,50-KSH-9934,TOFAS,SAHIN,2011,37022,DIREKSIYON POMPASI,762,1409
2974,2019-12-13,52-ALP-52,TESLA,T4,2004,195428,BALATA,615,770
2975,2019-07-31,48-VCE-4724,VOLVO,V1,2007,28720,BALATA,472,1509
2976,2019-12-04,35-KAC-7476,MERCEDES,E200,2002,118281,DIREKSIYON POMPASI,710,350
2977,2018-03-09,67-VYR-5175,FORD,KA,2002,197336,DIREKSIYON POMPASI,896,664
2978,2019-10-16,11-SVI-4677,FIAT,DOBLO,2001,126671,DEBRIYAJ RULMANI,489,354
2979,2019-03-13,14-VNG-7795,VOLVO,V4,2015,115115,DIREKSIYON POMPASI,816,1577
2980,2018-11-24,37-VYT-9211,TESLA,T3,2004,144587,DEBRIYAJ RULMANI,522,1678
2981,2019-03-15,22-KKS-4332,FIAT,DOBLO,2013,11346,BALATA,462,902
2982,2019-03-08,15-WAP-6393,TESLA,T3,2016,71287,DEBRIYAJ RULMANI,691,525
2983,2019-03-17,11-WAO-5817,FIAT,EGEA,2003,171434,DEBRIYAJ RULMANI,405,558
2984,2019-08-23,19-ZET-7498,MERCEDES,E200,2009,153933,DIREKSIYON POMPASI,875,924
2985,2019-04-10,68-MFK-6932,TOFAS,SAHIN,2009,178438,DIREKSIYON POMPASI,565,1260
2986,2019-08-04,55-QLQ-5027,TOFAS,SAHIN,2007,119485,BALATA,744,1941
2987,2018-12-30,21-FZI-9233,TESLA,T3,2008,122163,DIREKSIYON POMPASI,513,837
2988,2018-06-15,04-IMV-678,TOFAS,DOGAN,2000,67222,BALATA,771,1705
2989,2019-11-16,62-RTM-4207,VOLKSWAGEN,JETTA,2001,58582,DEBRIYAJ RULMANI,408,1015
2990,2019-04-12,50-JGR-4002,FORD,FIESTA,2007,104226,DEBRIYAJ RULMANI,676,753
2991,2019-10-15,75-AFN-487,VOLVO,V4,2016,79885,BALATA,478,1814
2992,2019-03-17,47-CYY-2264,VOLKSWAGEN,PASSAT,2014,1640,DEBRIYAJ RULMANI,461,1483
2993,2019-01-23,06-BXW-7371,VOLVO,V4,2007,41898,BALATA,652,668
2994,2018-09-15,50-JGN-7747,AUDI,A6,2000,26671,BALATA,666,1711
2995,2019-08-25,74-CQV-9788,BMW,X3,2009,48580,DIREKSIYON POMPASI,780,720
2996,2019-03-21,52-JXP-1728,FORD,FIESTA,2016,61726,DIREKSIYON POMPASI,523,797
2997,2018-09-22,52-WMK-6595,VOLKSWAGEN,JETTA,2000,8282,BALATA,775,1249
2998,2018-08-03,74-LYQ-1455,VOLVO,V2,2009,59091,DIREKSIYON POMPASI,687,554
2999,2018-06-30,49-KWU-3269,TOFAS,DOGAN,2011,176351,DIREKSIYON POMPASI,545,809
3000,2019-08-15,21-WBS-1395,VOLVO,V4,2004,71865,BALATA,623,562
3001,2019-12-24,56-CAD-8092,PEUGEOT,407,2000,95465,DIREKSIYON POMPASI,853,1176
