id,tarih,plaka,marka,model,uretim_tarihi,km,parca_fiyat,iscilik_fiyat
7418,2001-08-15,40-CSI-5016,AUDI,A6,2000-03-12,95214,7769,489
7419,2016-06-04,32-FNB-1182,FIAT,DOBLO,2008-06-22,49263,8527,1801
7420,2002-08-01,47-ZFA-1312,FORD,FIESTA,2001-05-07,86171,6811,951
7421,2017-12-01,42-JSL-4585,BMW,X3,2010-12-24,94269,3013,1445
7422,2016-04-23,45-GTC-5623,PEUGEOT,407,2008-11-17,7535,5199,1096
7423,2014-08-12,12-OLH-1088,VOLKSWAGEN,JETTA,2006-04-05,183187,6894,605
7424,2012-08-23,29-ICT-9764,VOLVO,V4,2000-10-11,171302,1267,447
7425,2001-11-04,53-LWW-2190,MERCEDES,S350,2000-11-14,194986,1505,1921
7426,2000-01-17,02-MCD-9400,FIAT,500,2000-01-14,138139,7996,273
7427,2000-03-12,05-LHW-8453,VOLVO,V2,2000-01-03,127296,5710,540
7428,2017-12-16,01-EHO-3843,PEUGEOT,206,2016-05-30,39209,7896,886
7429,2019-12-24,35-ASQ-6644,PEUGEOT,206,2014-04-20,95609,7172,1127
7430,2009-04-30,73-SBZ-8084,AUDI,Q5,2001-02-13,96145,1209,787
7431,2017-01-31,73-BYD-3950,MERCEDES,E200,2005-12-13,19291,3275,1391
7432,2002-09-12,44-WTP-2827,BMW,X7,2002-07-05,60516,6828,1607
7433,2004-02-26,03-JFZ-9892,AUDI,Q5,2003-09-27,154307,3552,1519
7434,2014-01-30,36-ZJI-8457,FIAT,500,2012-09-23,104949,8057,1770
7435,2013-12-14,63-EDI-95,VOLKSWAGEN,POLO,2004-07-30,105707,3192,936
7436,2016-09-27,02-SZZ-6351,TESLA,T4,2010-10-26,189519,1473,1353
7437,2002-03-13,40-VAQ-1379,SAAB,S1,2000-04-15,71115,6842,380
7438,2017-12-21,76-NGP-6097,PEUGEOT,306,2010-10-30,123981,5827,1325
7439,2000-03-21,24-XXI-4467,MERCEDES,S600,2000-03-12,167897,570,1400
7440,2018-10-10,47-QYQ-6521,BMW,X5,2008-01-09,1126,9605,1338
7441,2013-11-11,06-PNL-7611,SAAB,S3,2012-08-22,92276,3532,1774
7442,2017-03-30,40-CTU-5291,SAAB,S2,2003-06-30,128842,7508,1866
7443,2011-11-06,47-JFP-6941,FORD,FOCUS,2008-10-09,84689,7840,1442
7444,2017-10-26,74-RNQ-2169,VOLVO,V3,2010-05-25,101583,1806,596
7445,2003-08-24,78-PDL-6969,VOLVO,V2,2002-03-09,37231,4580,1783
7446,2017-05-05,12-GRS-1589,VOLKSWAGEN,JETTA,2014-07-17,140969,3093,1439
7447,2005-11-24,62-KIP-8227,FIAT,500,2001-05-27,177097,9116,522
7448,2014-09-02,02-AMX-3985,FORD,FIESTA,2009-06-19,175862,387,633
7449,2005-08-20,49-NHV-2486,PEUGEOT,407,2003-07-10,118644,7527,895
7450,2014-05-28,11-LNK-7081,TOFAS,DOGAN,2008-11-17,133538,4584,1590
7451,2001-10-23,65-WME-5634,PEUGEOT,206,2001-04-29,55352,560,388
7452,2002-08-01,45-HTJ-4610,BMW,X7,2002-06-02,120880,5612,968
7453,2019-01-21,63-DRM-4123,TESLA,T2,2008-01-16,180922,4344,393
7454,2015-11-11,23-GHC-3667,MERCEDES,C180,2011-08-30,86556,5652,952
7455,2002-01-13,60-JQZ-426,VOLKSWAGEN,JETTA,2000-11-29,144969,7320,1712
7456,2007-07-10,37-CUL-7905,VOLVO,V1,2000-09-07,11426,3336,1309
7457,2006-07-14,22-CVY-6489,TESLA,T1,2002-07-21,54214,9877,1173
7458,2000-12-17,61-GZN-2835,VOLKSWAGEN,PASSAT,2000-01-03,139368,7092,1449
7459,2010-07-28,12-NXW-2782,VOLKSWAGEN,PASSAT,2002-03-29,49080,7579,1177
7460,2005-06-11,53-UPY-6538,VOLVO,V2,2005-03-16,19917,2685,1743
7461,2013-09-06,51-SHQ-745,MERCEDES,S350,2009-07-22,175343,4051,378
7462,2011-08-20,36-MTC-4063,FORD,FIESTA,2004-03-14,89638,9771,1797
7463,2009-11-08,55-OSC-8301,VOLVO,V2,2008-07-18,45385,8297,1330
7464,2018-11-26,58-YLA-3609,MERCEDES,C180,2012-10-03,97950,5246,860
7465,2016-11-19,62-PVE-5762,MERCEDES,S600,2005-07-02,7226,5187,398
7466,2012-06-02,10-GXS-8387,FIAT,500L,2008-07-16,92795,2814,1976
7467,2014-12-26,03-AST-2040,AUDI,Q5,2009-12-15,58831,8392,1141
7468,2007-06-04,25-UDU-49,VOLKSWAGEN,JETTA,2005-10-06,124234,7651,637
7469,2017-03-17,40-HVU-8716,PEUGEOT,206,2002-03-03,37091,8262,1922
7470,2011-05-25,01-ONR-6709,VOLKSWAGEN,JETTA,2002-07-17,190012,7439,1414
7471,2014-01-19,72-EKR-1348,BMW,X3,2006-09-03,82740,1519,1466
7472,2009-10-05,72-XED-6950,VOLVO,V3,2006-06-14,120673,2335,1801
7473,2006-12-16,07-AXG-3868,AUDI,Q7,2003-12-10,25431,3708,323
7474,2004-01-10,05-YYN-2522,VOLKSWAGEN,JETTA,2000-06-11,78452,6631,307
7475,2013-06-29,38-WWF-2515,BMW,X7,2001-04-21,173164,7384,1522
7476,2010-01-13,27-MFC-848,AUDI,Q7,2002-01-05,155752,7994,1950
7477,2017-06-11,70-GGJ-2778,FORD,KA,2000-08-04,125374,7734,1048
7478,2006-02-04,06-UYV-1058,AUDI,Q5,2002-01-09,122705,6353,1113
7479,2011-02-18,48-HTR-6115,VOLKSWAGEN,POLO,2006-02-05,97004,9844,649
7480,2004-09-01,60-XUN-9954,FIAT,500,2000-05-15,143652,3131,1481
7481,2012-04-05,32-WAY-608,AUDI,A6,2002-08-16,114019,742,1653
7482,2019-12-14,77-HFJ-298,FIAT,500,2014-10-10,23715,5621,1187
7483,2004-11-16,52-ONR-1128,VOLKSWAGEN,PASSAT,2000-03-23,169081,5174,1727
7484,2012-05-26,66-FAY-1878,MERCEDES,C180,2006-07-11,52022,3610,442
7485,2013-10-14,53-YPA-6021,BMW,X7,2009-03-01,92390,8142,904
7486,2003-09-01,46-BSW-7747,PEUGEOT,306,2001-09-26,51764,5778,1810
7487,2009-02-08,68-SYO-4409,FIAT,500L,2003-11-14,32611,6740,645
7488,2004-06-26,15-ZNF-3929,VOLVO,V3,2000-12-02,54670,2720,574
7489,2001-04-24,14-GRG-1238,MERCEDES,C180,2000-11-18,32290,9887,274
7490,2005-05-19,76-YDA-7481,AUDI,Q5,2003-03-06,4077,7861,1906
7491,2017-05-23,57-ZHW-9219,VOLVO,V4,2013-09-26,87683,7234,1820
7492,2018-05-11,40-XUW-8335,PEUGEOT,206,2012-08-26,112622,7890,1328
7493,2010-07-26,27-ZIK-6724,TOFAS,DOGAN,2004-07-13,156990,2101,277
7494,2014-01-10,61-DLZ-4368,MERCEDES,S350,2013-02-14,144740,6985,255
7495,2018-12-17,38-GPH-5804,BMW,X7,2009-06-15,50378,2219,1063
7496,2008-03-13,06-CZS-2204,AUDI,Q5,2001-12-24,5201,9140,440
7497,2011-06-15,50-ZTQ-304,TOFAS,SAHIN,2004-07-27,108318,9033,1517
7498,2009-12-24,11-ZJM-8516,BMW,X5,2007-09-30,29152,8429,1066
7499,2019-03-29,69-VNE-1373,VOLKSWAGEN,PASSAT,2011-04-01,176289,7082,966
7500,2016-06-01,58-GSF-8567,FIAT,500L,2007-03-01,72626,3324,791
7501,2009-11-21,54-EDO-4425,TOFAS,SAHIN,2008-05-29,46530,4012,1562
7502,2012-08-23,80-MSS-6881,BMW,X7,2001-05-25,83021,1953,573
7503,2019-08-21,56-OAY-8035,FIAT,500,2010-04-11,92908,5183,643
7504,2017-08-31,53-QAZ-5406,BMW,X7,2017-02-11,81212,265,626
7505,2006-04-30,54-LVA-4438,TESLA,T4,2005-01-14,118665,3052,1984
7506,2004-10-08,67-JAT-5978,SAAB,S2,2002-07-09,51601,5669,518
7507,2003-12-03,33-NSO-6421,TOFAS,SAHIN,2003-11-24,134622,4102,1954
7508,2015-04-11,56-HOE-767,VOLKSWAGEN,JETTA,2012-02-08,126766,4985,1274
7509,2012-01-08,51-NCA-3400,BMW,X7,2003-02-17,128051,1860,457
7510,2017-09-26,40-UIR-1249,SAAB,S3,2013-10-07,64297,8373,1351
7511,2007-10-11,14-BLX-690,TOFAS,SAHIN,2007-03-04,9616,2496,491
7512,2001-09-12,36-ATE-8525,FORD,FOCUS,2000-05-26,10518,4195,1175
7513,2019-04-12,81-GSY-6437,BMW,X5,2014-02-16,62633,4545,1652
7514,2006-07-30,64-HWZ-2482,BMW,X7,2000-06-08,50681,147,852
7515,2018-04-01,21-ICA-3059,TESLA,T2,2017-03-06,44206,77,1716
7516,2012-12-25,34-ZYU-4156,BMW,X7,2007-03-09,122678,7560,1752
7517,2005-10-29,57-APZ-3198,PEUGEOT,407,2001-01-24,135138,8830,1364
7518,2015-06-09,32-ALX-3750,TESLA,T4,2001-07-25,150940,8118,697
7519,2016-01-16,23-GLN-5135,FIAT,EGEA,2000-02-12,59465,3294,1886
7520,2017-05-01,61-DBS-8723,VOLKSWAGEN,POLO,2008-05-25,91339,4310,1731
7521,2008-10-07,27-PXN-3601,TOFAS,SAHIN,2008-03-14,74803,1296,1370
7522,2016-02-28,72-RGI-3602,PEUGEOT,206,2003-06-11,199297,1036,1197
7523,2013-01-23,49-EQT-9974,AUDI,Q3,2009-08-06,96617,9833,1032
7524,2007-07-26,14-LFV-1627,PEUGEOT,306,2005-05-20,24363,4198,266
7525,2019-06-26,64-DDX-9093,VOLKSWAGEN,POLO,2009-01-25,132061,6540,713
7526,2018-09-09,03-JYX-1307,MERCEDES,C180,2013-01-18,152201,4446,787
7527,2005-12-29,59-NJD-6588,FORD,KA,2002-02-09,64300,4859,370
7528,2014-10-01,48-BDM-5270,FIAT,DOBLO,2011-11-17,138096,375,1200
7529,2008-02-05,09-OZN-459,FORD,FIESTA,2001-10-05,109981,6555,821
7530,2012-01-28,75-AMT-2093,BMW,X3,2004-08-24,172591,6984,1049
7531,2002-10-09,78-IHC-5473,PEUGEOT,407,2002-02-23,64200,1505,1146
7532,2018-08-10,54-HSM-9865,FIAT,500,2000-07-28,77705,3507,1292
7533,2013-08-26,81-YXV-3854,PEUGEOT,407,2004-05-06,149339,9301,1103
7534,2008-08-22,38-EUP-2203,PEUGEOT,206,2006-10-05,78658,4044,346
7535,2016-05-22,36-XSZ-6417,BMW,X3,2004-07-23,197164,2708,1803
7536,2005-10-12,73-QKT-5613,BMW,X5,2002-06-11,45334,6114,1879
7537,2003-09-28,57-BCM-675,SAAB,S4,2000-12-18,103501,2876,1602
7538,2020-03-04,43-DIB-9707,MERCEDES,S600,2007-02-22,95020,2262,807
7539,2012-07-09,44-RPL-5481,SAAB,S4,2000-06-04,27583,631,1943
7540,2006-03-14,29-XZJ-8956,FIAT,500L,2003-05-04,114852,3397,537
7541,2019-11-14,53-OGN-1307,FIAT,500,2015-07-07,26846,5829,1084
7542,2007-08-27,50-IDU-7725,FORD,KA,2003-06-28,86510,6818,525
7543,2004-01-29,02-EEP-8155,AUDI,A6,2003-06-23,140908,8186,548
7544,2008-08-19,35-DWD-6517,VOLKSWAGEN,POLO,2004-06-08,1020,7417,1732
7545,2019-11-26,59-IRS-5289,PEUGEOT,206,2009-10-15,67547,8398,851
7546,2000-12-02,26-UEQ-9300,MERCEDES,C180,2000-05-29,147531,193,616
7547,2005-03-11,61-FYD-8758,FIAT,500L,2004-01-30,54581,4506,1762
7548,2003-10-07,19-IBA-5674,VOLKSWAGEN,JETTA,2000-06-17,120790,7765,1003
7549,2000-03-10,18-BTR-2116,VOLVO,V3,2000-02-13,128439,2244,1837
7550,2001-04-03,81-LZL-4497,BMW,X5,2001-01-16,180417,3935,1288
7551,2014-05-09,37-WIS-811,BMW,X3,2013-10-22,141454,4021,1118
7552,2011-12-13,50-AXB-9230,MERCEDES,S600,2000-10-18,171555,5286,1991
7553,2015-10-09,28-ZEF-8023,SAAB,S4,2012-11-30,190384,9672,1052
7554,2020-04-19,11-ZTA-1976,TOFAS,KARTAL,2011-02-01,182329,9134,1424
7555,2010-03-11,12-KVQ-6781,TESLA,T2,2001-08-04,167761,5291,475
7556,2014-03-27,40-CZM-232,MERCEDES,E200,2012-10-01,22142,8545,1905
7557,2009-05-19,33-DZM-6896,AUDI,Q7,2007-12-26,124427,4329,1583
7558,2020-01-06,69-NXO-9708,FORD,FIESTA,2017-07-17,5102,6451,747
7559,2000-11-18,34-LNK-2221,SAAB,S4,2000-06-23,65675,4726,1352
7560,2003-06-11,41-EMY-3508,AUDI,Q5,2001-09-18,49679,3990,1232
7561,2018-11-06,66-QTE-7135,MERCEDES,E200,2004-04-21,168282,8918,1088
7562,2000-07-27,10-CUN-9682,AUDI,Q5,2000-07-26,134697,8835,1643
7563,2011-12-11,13-PQT-6774,TOFAS,DOGAN,2009-07-30,194817,3663,634
7564,2005-08-27,42-FBD-4949,VOLKSWAGEN,POLO,2001-02-26,69343,7362,1932
7565,2007-04-04,54-PPR-2028,PEUGEOT,206,2006-06-07,93293,8370,1638
7566,2004-08-24,77-SHC-4410,TESLA,T3,2000-04-29,131237,2067,1786
7567,2008-08-12,81-ZXY-7419,VOLKSWAGEN,JETTA,2001-04-24,7603,4355,494
7568,2000-05-26,54-DSU-210,VOLVO,V4,2000-02-07,87191,5997,292
7569,2015-02-26,61-WJS-6592,VOLKSWAGEN,POLO,2002-07-02,187709,148,1254
7570,2009-07-19,11-YYJ-1916,FIAT,500,2006-09-25,139542,1966,543
7571,2012-07-09,61-PYR-2861,PEUGEOT,407,2002-03-17,182428,3230,1053
7572,2002-05-21,63-ZMK-9236,TESLA,T2,2000-06-03,14065,5497,1025
7573,2019-12-31,59-QBO-9821,AUDI,Q5,2015-01-25,80254,4088,941
7574,2012-07-20,62-OYA-9827,FIAT,DOBLO,2009-02-05,44411,5160,523
7575,2012-04-05,51-YKE-7414,PEUGEOT,206,2000-01-09,148412,9040,755
7576,2017-01-26,29-HKU-2553,FORD,FIESTA,2000-02-19,183290,3469,560
7577,2003-08-01,60-QRP-7265,VOLKSWAGEN,POLO,2003-07-26,71957,2501,659
7578,2008-10-20,09-WUP-6380,SAAB,S3,2003-04-13,44763,3536,1043
7579,2013-12-08,16-TZF-7038,PEUGEOT,306,2001-09-05,102980,5251,467
7580,2018-07-03,22-RCU-7677,FIAT,500L,2017-03-14,125028,4239,621
7581,2000-06-15,75-HUR-5153,MERCEDES,S350,2000-05-05,19230,8457,282
7582,2018-07-24,17-VDX-1068,BMW,X7,2018-04-04,49946,6039,577
7583,2000-01-02,03-GZW-8412,BMW,X7,2000-01-02,74089,1584,1209
7584,2016-06-22,52-PRS-8302,MERCEDES,S350,2013-11-13,113220,7025,1019
7585,2018-12-28,37-AKE-8723,PEUGEOT,407,2001-01-20,4516,5694,845
7586,2010-02-26,02-GFY-7185,TESLA,T4,2002-11-25,29218,403,697
7587,2015-08-05,73-IFE-9488,SAAB,S2,2008-01-30,43153,6810,742
7588,2017-03-05,57-UHX-8224,PEUGEOT,206,2004-05-13,81708,1237,1460
7589,2006-10-07,81-CXO-485,VOLKSWAGEN,PASSAT,2002-10-15,158487,8573,571
7590,2012-09-29,34-ILB-4683,TESLA,T2,2012-09-18,188276,6150,1799
7591,2011-05-27,79-HSG-7298,VOLKSWAGEN,PASSAT,2010-10-20,116166,9613,946
7592,2014-12-18,21-NNZ-8846,VOLVO,V4,2007-07-14,136513,6111,1790
7593,2009-05-29,24-WQW-7129,FORD,KA,2001-04-04,132520,2187,858
7594,2007-04-16,35-YSX-646,MERCEDES,C180,2004-11-30,160333,922,1800
7595,2015-07-24,64-YFG-5833,MERCEDES,S600,2000-02-03,195628,3613,260
7596,2015-11-30,20-CIK-9289,PEUGEOT,206,2010-06-15,128774,7245,659
7597,2010-02-28,65-DYJ-1780,PEUGEOT,306,2009-11-30,21755,3049,1724
7598,2010-08-29,14-SSQ-24,TOFAS,KARTAL,2001-10-24,50408,1845,297
7599,2009-10-19,01-PAN-1041,VOLKSWAGEN,JETTA,2007-12-17,70369,5029,887
7600,2018-07-09,18-LAD-2037,AUDI,Q5,2015-04-19,166579,850,1048
7601,2003-06-13,09-VYM-5633,TOFAS,SAHIN,2002-05-12,198027,6177,1519
7602,2010-11-18,39-DHK-1949,AUDI,Q3,2004-04-27,167850,5359,1904
7603,2009-05-23,16-JVK-2660,FIAT,500,2007-10-04,164917,8290,1712
7604,2005-09-25,40-MCV-505,TESLA,T4,2000-11-13,193030,217,1279
7605,2002-01-19,31-EQF-9226,TOFAS,KARTAL,2000-01-19,172776,5729,283
7606,2004-11-04,77-SPL-7489,BMW,X5,2003-03-13,31651,5067,1595
7607,2010-08-02,11-VWO-5396,PEUGEOT,407,2006-04-11,51051,681,344
7608,2017-04-19,12-DWB-3237,FIAT,500L,2013-04-07,103857,6808,1243
7609,2005-09-26,25-TDO-264,BMW,X5,2002-06-15,170633,934,380
7610,2014-12-25,76-FJY-4691,FORD,FIESTA,2006-01-01,4029,1221,1623
7611,2011-07-30,49-ZSL-4569,FORD,FIESTA,2007-09-20,64373,4534,1648
7612,2014-12-30,34-OGY-2520,VOLVO,V1,2007-07-23,43100,2843,480
7613,2011-10-15,62-QYO-5190,BMW,X3,2010-07-26,31242,9735,1517
7614,2004-10-16,65-NXJ-6628,FIAT,DOBLO,2001-11-21,189863,6630,1460
7615,2002-05-27,75-SLN-2033,PEUGEOT,407,2001-09-08,70615,3686,1395
7616,2004-12-31,10-NUN-9095,VOLVO,V1,2002-10-01,166570,2235,651
7617,2020-03-14,74-CZS-3318,BMW,X5,2019-04-15,185075,6397,1380
7618,2005-02-27,20-OYQ-1334,MERCEDES,C180,2002-05-26,119476,6519,458
7619,2000-11-06,72-ZPA-8837,BMW,X3,2000-07-31,115977,938,1198
7620,2001-07-21,65-NEQ-3743,SAAB,S1,2000-05-22,188887,5945,471
7621,2014-02-11,09-WNM-6465,TOFAS,SAHIN,2000-08-04,143008,8978,1203
7622,2016-01-10,81-IHP-7283,AUDI,Q5,2003-10-20,187299,3816,774
7623,2015-10-11,01-SQV-6082,PEUGEOT,306,2010-05-17,11222,2597,756
7624,2000-10-14,14-YON-4504,TESLA,T1,2000-06-15,35111,3222,626
7625,2013-03-13,80-JHD-3632,BMW,X3,2006-07-02,87970,7956,1884
7626,2019-04-19,31-LAD-738,VOLKSWAGEN,JETTA,2011-05-23,10745,1453,1143
7627,2012-08-29,58-AMD-5405,PEUGEOT,407,2004-09-22,68099,4790,1151
7628,2019-09-11,32-KKW-7708,VOLKSWAGEN,PASSAT,2006-08-30,62356,1382,841
7629,2006-01-01,34-UPR-2068,TOFAS,KARTAL,2004-07-15,141116,8101,968
7630,2014-05-05,09-NDJ-8429,AUDI,Q3,2013-10-23,167875,6512,933
7631,2000-04-12,28-FOG-6246,FIAT,EGEA,2000-04-07,41274,6800,1509
7632,2008-06-24,60-YGQ-1182,TESLA,T4,2004-12-04,73375,3860,451
7633,2005-08-09,09-RSL-9211,VOLVO,V2,2002-05-16,176139,6519,664
7634,2019-02-04,63-MRC-2444,SAAB,S3,2012-03-19,11516,1450,1248
7635,2011-04-28,66-LEJ-1010,TESLA,T1,2007-10-23,57475,652,1345
7636,2000-07-03,27-HYD-6531,PEUGEOT,407,2000-06-16,186216,8297,1408
7637,2007-03-14,30-TDQ-1745,TESLA,T3,2000-09-18,91844,9062,850
7638,2013-06-30,53-VBK-1111,FIAT,EGEA,2006-10-26,15287,3649,804
7639,2000-03-17,80-UIG-6988,PEUGEOT,407,2000-01-29,90521,8625,1004
7640,2019-12-08,79-VFG-8316,VOLKSWAGEN,JETTA,2005-08-09,174718,2093,1139
7641,2013-01-23,76-ELR-4875,AUDI,Q3,2002-01-31,47463,9817,483
7642,2006-12-05,76-NPV-683,AUDI,A6,2000-08-01,56251,5848,1350
7643,2012-12-13,32-FKL-3204,VOLVO,V4,2009-06-03,20686,1881,849
7644,2001-02-16,33-EIX-5577,TESLA,T2,2000-03-12,153516,1621,1407
7645,2004-05-03,06-RDK-2457,TOFAS,KARTAL,2000-01-12,113518,8691,1825
7646,2005-04-30,26-FXT-3871,SAAB,S3,2001-05-30,98552,2517,1456
7647,2017-10-18,61-VLG-3496,VOLKSWAGEN,JETTA,2008-01-25,189607,2450,1306
7648,2014-01-12,29-XHB-2538,TOFAS,DOGAN,2003-03-03,99192,2986,917
7649,2008-06-25,68-KJJ-516,FIAT,500L,2007-10-22,88496,5169,705
7650,2002-08-09,52-AVR-4264,PEUGEOT,206,2001-07-18,105249,9425,1915
7651,2014-12-22,77-FNW-7312,SAAB,S1,2010-05-02,173345,1112,910
7652,2007-08-31,43-IDV-7480,MERCEDES,S350,2003-08-20,9825,381,939
7653,2002-03-31,71-KSF-408,BMW,X7,2002-03-20,99743,9475,872
7654,2018-03-23,16-VGY-7443,SAAB,S4,2016-04-08,15377,1199,1690
7655,2016-05-07,48-EUR-6984,MERCEDES,S600,2006-09-19,191065,5668,751
7656,2006-11-22,03-AMC-5234,SAAB,S4,2006-10-19,53638,4502,900
7657,2000-03-25,06-JJH-8700,PEUGEOT,206,2000-02-23,148252,9861,1416
7658,2007-12-18,13-RVV-8587,TESLA,T3,2004-08-05,30993,9024,1055
7659,2013-08-31,07-PKQ-3518,FORD,FIESTA,2010-09-07,111979,9270,1459
7660,2004-05-08,68-HPA-8671,FORD,KA,2000-05-19,5850,2524,616
7661,2015-07-04,08-HHO-2779,PEUGEOT,206,2005-05-28,33777,9272,486
7662,2005-07-09,25-PEG-6671,FIAT,500,2002-10-12,50128,113,1820
7663,2016-11-28,22-ILU-6869,TOFAS,KARTAL,2009-02-25,159567,3258,1089
7664,2011-09-12,30-NKB-454,BMW,X3,2003-01-19,80332,8406,867
7665,2007-11-28,51-DXI-6093,TOFAS,SAHIN,2004-08-07,102273,1261,1568
7666,2010-10-26,10-GVQ-2857,PEUGEOT,306,2006-03-20,137800,8092,746
7667,2011-04-20,63-WTW-7669,VOLKSWAGEN,JETTA,2010-02-08,75065,8250,1823
7668,2004-03-14,79-PLO-6428,VOLKSWAGEN,PASSAT,2003-01-15,186637,3058,1995
7669,2009-03-24,13-HIF-7247,TOFAS,KARTAL,2009-01-26,175507,5094,1534
7670,2007-09-24,75-FFC-6183,VOLVO,V3,2005-07-08,113240,7606,468
7671,2008-02-10,15-KYL-9029,VOLKSWAGEN,PASSAT,2002-01-24,137180,2523,832
7672,2020-03-12,41-CDP-8771,FORD,KA,2014-12-24,25447,2005,769
7673,2003-11-27,75-QDZ-5788,PEUGEOT,306,2000-12-21,136357,5996,706
7674,2009-07-19,77-PPR-4356,VOLVO,V4,2008-11-24,154337,4170,1092
7675,2007-04-10,53-UPN-8070,PEUGEOT,306,2003-11-28,81999,9229,1286
7676,2010-04-22,73-DVG-4059,AUDI,Q5,2006-06-06,159488,9964,298
7677,2003-06-16,59-UKW-2670,PEUGEOT,206,2000-06-03,176811,8016,1001
7678,2017-01-17,33-TFV-4396,SAAB,S4,2003-09-14,162360,6846,1640
7679,2003-01-13,19-QFX-2000,SAAB,S2,2002-05-20,138808,1237,935
7680,2004-04-04,56-NVI-5036,FIAT,500L,2002-12-31,110318,8076,907
7681,2007-12-21,73-UAU-9537,TOFAS,SAHIN,2005-10-14,133147,8624,1805
7682,2004-11-15,36-NRJ-1282,SAAB,S1,2002-05-02,80478,3562,1829
7683,2011-01-06,28-YEX-5645,FIAT,DOBLO,2010-02-27,174643,1218,1233
7684,2018-12-25,02-XVY-319,SAAB,S1,2012-09-19,193195,1415,1549
7685,2016-02-23,34-CVO-3663,TOFAS,DOGAN,2014-08-04,95393,6348,846
7686,2000-01-11,81-TVT-9727,FORD,FIESTA,2000-01-11,126015,6113,1629
7687,2001-11-12,51-EHB-7731,TOFAS,KARTAL,2001-01-20,9732,8447,1865
7688,2008-11-28,41-GKF-1549,TESLA,T2,2006-02-13,179151,4817,1875
7689,2007-04-16,42-BXE-1106,PEUGEOT,306,2005-08-20,122842,8558,1839
7690,2004-07-30,15-YCI-6387,PEUGEOT,306,2000-09-09,103021,5324,1500
7691,2011-02-14,48-DUE-5035,TESLA,T2,2009-11-28,89277,7914,1173
7692,2005-06-23,42-LLJ-405,VOLVO,V2,2003-02-21,187812,6111,537
7693,2018-02-18,18-OBA-4867,AUDI,Q7,2010-01-29,31277,8738,1282
7694,2010-12-08,25-GGR-5294,VOLKSWAGEN,JETTA,2003-10-02,111434,6007,329
7695,2011-11-15,70-ZYA-2072,SAAB,S3,2006-10-14,177595,5171,815
7696,2020-04-27,51-VMM-1464,AUDI,Q5,2002-06-19,196557,5653,1041
7697,2002-08-31,43-SVX-5687,VOLVO,V1,2001-01-04,127047,1998,403
7698,2013-03-23,52-HFC-8667,SAAB,S4,2011-12-24,96116,3205,1329
7699,2002-08-16,51-QQJ-7171,BMW,X7,2002-08-13,2425,8722,431
7700,2017-06-19,59-JOG-8994,VOLVO,V2,2012-04-22,181067,3363,406
7701,2012-06-19,78-LQW-9261,PEUGEOT,306,2009-02-06,20859,7342,998
7702,2013-01-25,45-XOI-7927,VOLKSWAGEN,POLO,2011-06-10,92531,6890,1299
7703,2009-11-04,46-MNE-1849,VOLKSWAGEN,JETTA,2002-07-26,79243,2316,281
7704,2012-12-22,60-UHI-3406,BMW,X7,2010-08-08,197596,6082,1162
7705,2012-04-15,79-QYE-7025,FIAT,EGEA,2008-05-17,13524,795,1605
7706,2017-11-09,14-ERZ-8351,VOLVO,V3,2005-11-26,190788,3132,1929
7707,2016-10-25,02-HJK-7997,PEUGEOT,407,2002-06-03,101430,6934,1191
7708,2002-03-19,58-DOD-2572,BMW,X5,2000-07-12,77601,6743,705
7709,2009-09-11,38-ASF-872,BMW,X3,2001-11-13,150888,1227,1059
7710,2013-12-09,60-USZ-7372,MERCEDES,E200,2013-07-10,125207,344,1754
7711,2006-02-28,68-KLL-2897,BMW,X5,2005-02-15,196934,741,1298
7712,2018-07-11,24-EHQ-550,FIAT,EGEA,2000-07-12,171280,5636,1854
7713,2018-02-27,57-ZKP-5357,MERCEDES,S350,2015-11-03,153517,1132,726
7714,2006-11-07,01-ZAK-8089,AUDI,Q3,2002-08-19,176927,3134,495
7715,2007-06-13,02-UYJ-7801,FIAT,500,2005-11-22,129968,7271,1022
7716,2010-11-10,60-YHH-9813,BMW,X7,2002-11-19,91989,2440,630
7717,2019-11-18,64-OWH-4815,PEUGEOT,206,2009-01-16,146538,3413,1658
7718,2014-12-26,22-JGW-5608,SAAB,S1,2009-04-15,131118,6021,1082
7719,2002-06-26,32-YSL-4852,VOLVO,V2,2001-02-25,60825,1400,479
7720,2006-03-17,55-SAV-4458,SAAB,S2,2004-01-09,119347,6352,1594
7721,2003-05-09,43-LXY-6073,BMW,X5,2001-12-15,92175,1198,1486
7722,2017-07-16,59-YKO-2327,VOLKSWAGEN,JETTA,2001-12-08,54667,690,1644
7723,2010-12-03,44-NFU-171,VOLVO,V4,2006-12-10,18552,1222,1045
7724,2017-10-15,59-WVR-330,TESLA,T1,2008-08-24,178680,4103,1907
7725,2005-06-30,27-SVJ-2814,VOLKSWAGEN,PASSAT,2001-06-12,20384,58,1817
7726,2015-01-05,42-UTQ-5713,SAAB,S4,2007-01-10,15011,5841,801
7727,2001-01-10,46-KKG-3405,FORD,FOCUS,2000-03-07,124237,5651,1125
7728,2005-11-16,59-LII-7156,MERCEDES,C180,2005-09-15,124456,3776,1685
7729,2010-08-18,17-FAC-8452,TOFAS,KARTAL,2000-05-04,164742,7502,1024
7730,2008-01-11,48-SYP-3362,VOLVO,V4,2006-02-15,199475,2859,1982
7731,2011-01-20,61-TYA-990,BMW,X5,2008-04-20,72884,6153,1737
