id,tarih,plaka,marka,model,uretim_tarihi,km,parca_fiyat,iscilik_fiyat
4201,2019-07-25,19-HYU-3019,BMW,X7,2014-11-17,19573,241,721
4202,2018-10-24,55-AES-2970,PEUGEOT,407,2011-04-18,125932,2735,1262
4203,2019-01-10,36-ZJZ-8513,VOLKSWAGEN,PASSAT,2017-05-23,165129,2786,605
4204,2019-05-01,65-ADV-1531,MERCEDES,S600,2010-11-08,24889,5425,1836
4205,2018-12-21,20-BRB-5791,TOFAS,KARTAL,2005-12-11,14818,6988,850
4206,2018-12-07,23-FOU-9661,MERCEDES,S600,2001-12-06,198584,1326,1938
4207,2018-07-18,23-VOB-2856,PEUGEOT,206,2000-11-04,166461,9035,1771
4208,2018-04-29,17-HAA-3840,FORD,FOCUS,2013-12-18,43097,6496,1942
4209,2019-05-01,63-IEP-4905,VOLKSWAGEN,POLO,2019-01-30,133017,633,1223
4210,2020-01-09,69-ZYG-967,FIAT,500,2018-09-08,193456,7739,565
4211,2018-02-10,28-NBZ-8777,AUDI,Q7,2010-03-12,70396,6766,1184
4212,2019-08-08,19-DML-8699,VOLKSWAGEN,POLO,2012-08-14,80088,4004,634
4213,2018-01-10,14-QZD-3058,VOLKSWAGEN,POLO,2009-08-09,24711,2549,442
4214,2019-07-10,29-LMP-7074,TOFAS,DOGAN,2003-04-03,83796,5281,807
4215,2018-11-16,52-AXU-2104,TOFAS,SAHIN,2000-10-06,137065,7111,401
4216,2018-06-16,71-MDB-9397,FIAT,DOBLO,2011-11-12,38229,903,511
4217,2018-08-26,09-ONR-8970,TOFAS,DOGAN,2011-02-09,18578,8888,1057
4218,2019-12-08,77-ZXC-5696,AUDI,Q3,2001-04-19,154969,6961,1220
4219,2018-04-04,61-IAO-13,FIAT,EGEA,2010-12-04,148247,9274,1936
4220,2020-01-01,23-NQQ-4294,TESLA,T4,2015-07-27,106303,4463,746
4221,2019-03-01,02-SMG-2971,MERCEDES,E200,2009-08-31,143836,6786,1251
4222,2020-02-03,17-BCS-5418,PEUGEOT,306,2002-04-23,107141,9721,735
4223,2019-08-06,55-OMF-5677,SAAB,S1,2018-10-30,139990,8320,682
4224,2018-05-26,43-SFQ-4552,TESLA,T4,2012-01-22,36038,2738,1026
4225,2019-04-25,10-NMY-67,TESLA,T3,2014-06-20,46308,1545,547
4226,2018-12-27,36-JXI-4936,TOFAS,DOGAN,2016-01-29,74939,2352,1143
4227,2018-07-26,28-MJX-204,VOLKSWAGEN,POLO,2015-07-23,2199,5545,1743
4228,2019-06-05,61-UBK-4125,PEUGEOT,206,2014-07-14,112585,2103,1122
4229,2019-10-21,26-TXQ-1947,VOLKSWAGEN,POLO,2004-03-19,118845,6060,1285
4230,2018-05-18,59-HMB-4671,PEUGEOT,306,2003-05-07,116562,9137,412
4231,2020-01-31,75-NAM-4634,SAAB,S2,2018-09-21,50581,7941,1289
4232,2019-01-10,77-WCU-2826,MERCEDES,S350,2005-11-19,183423,9517,1097
4233,2019-07-04,59-JAK-2048,SAAB,S2,2013-05-12,189930,3701,838
4234,2019-02-17,47-UBK-148,PEUGEOT,206,2017-02-23,60781,7857,1592
4235,2018-04-07,57-YYD-1167,TESLA,T1,2001-06-14,28338,9299,1000
4236,2019-02-19,58-DVN-6879,TOFAS,SAHIN,2001-02-17,89988,2049,1168
4237,2018-09-24,62-NIX-5704,PEUGEOT,306,2015-10-30,169945,2857,1001
4238,2019-06-07,10-YGB-1886,AUDI,A6,2007-07-12,105249,3406,1796
4239,2019-08-04,19-XIX-1675,PEUGEOT,306,2014-05-11,102803,3724,1032
4240,2019-03-23,35-BDA-7473,MERCEDES,S600,2010-03-31,110952,9558,252
4241,2018-07-24,51-END-5895,VOLVO,V2,2007-12-26,120750,7119,1995
4242,2018-10-29,27-QMZ-9733,FIAT,EGEA,2013-09-13,183802,7423,1256
4243,2020-05-10,10-IVU-956,TESLA,T3,2002-09-09,8204,6748,1431
4244,2020-02-11,77-KVC-8616,PEUGEOT,306,2008-06-03,23722,4910,311
4245,2018-07-21,69-PTW-5281,VOLVO,V4,2011-04-16,56159,4308,1085
4246,2018-04-27,53-GWJ-4090,VOLVO,V2,2006-10-28,158393,3416,911
4247,2020-03-10,13-ASD-3491,BMW,X5,2000-02-02,135648,5625,999
4248,2018-02-16,54-FCX-2238,BMW,X3,2018-01-30,177296,4952,280
4249,2019-12-26,46-VRS-3065,FIAT,500L,2002-01-02,46088,9411,774
4250,2019-10-05,22-BYJ-8961,SAAB,S3,2002-07-08,76075,6192,923
4251,2020-01-14,12-CRR-7485,VOLVO,V2,2007-07-17,172777,5621,794
4252,2019-12-14,23-OIT-1452,BMW,X7,2017-05-05,39791,8590,341
4253,2018-09-19,02-RRU-1212,MERCEDES,C180,2009-10-13,170190,5498,558
4254,2018-08-23,64-PUF-694,PEUGEOT,206,2018-05-14,190281,1132,268
4255,2019-09-18,74-DVO-7384,SAAB,S4,2001-06-08,159905,407,1673
4256,2018-03-23,49-IEX-1204,TESLA,T2,2008-11-23,55534,1144,1590
4257,2018-07-06,50-NUX-4267,FORD,FIESTA,2007-11-12,104092,249,1917
4258,2020-03-16,26-DUL-2713,MERCEDES,C180,2008-01-03,59506,2502,847
4259,2018-07-27,09-BPP-9407,FIAT,500,2018-05-26,109513,3343,411
4260,2018-08-07,34-RKU-2285,TOFAS,DOGAN,2004-10-17,65686,3691,664
4261,2019-01-13,38-TNF-28,VOLKSWAGEN,PASSAT,2014-11-12,60102,3613,1565
4262,2019-07-30,33-GIT-5526,BMW,X7,2016-11-21,50825,795,1395
4263,2019-04-21,20-DUH-2788,AUDI,A6,2006-03-06,171660,8919,697
4264,2019-07-31,36-HRD-6085,BMW,X3,2015-11-25,79393,2792,378
4265,2020-04-28,30-PNM-4856,PEUGEOT,306,2006-02-27,31735,9766,1269
4266,2020-05-10,03-CDR-3124,FORD,KA,2002-09-29,91546,6347,1674
4267,2018-03-05,18-EQZ-3027,MERCEDES,S350,2002-01-07,112304,4458,1319
4268,2018-03-23,70-BGM-740,VOLKSWAGEN,POLO,2014-06-19,16156,9005,1097
4269,2018-10-03,33-YZX-2017,FIAT,500L,2002-09-06,141325,5814,531
4270,2019-11-02,26-CJB-4760,VOLVO,V1,2018-02-20,129473,5099,1152
4271,2018-08-05,08-IAT-6370,SAAB,S2,2003-02-20,48288,3281,502
4272,2019-02-09,12-BTC-393,MERCEDES,C180,2012-07-26,190015,3334,1406
4273,2019-09-05,60-XTS-4287,TOFAS,KARTAL,2018-09-24,183980,2052,654
4274,2018-06-14,64-QMN-1140,VOLKSWAGEN,JETTA,2009-04-24,130652,6454,1693
4275,2019-10-22,72-SVH-2152,VOLKSWAGEN,POLO,2000-11-01,129976,8148,1224
4276,2020-03-29,23-HBO-3221,VOLVO,V3,2019-02-25,29236,2391,1958
4277,2018-09-01,54-XXW-4548,SAAB,S3,2003-02-23,3173,883,1033
4278,2018-08-11,18-HMD-374,VOLKSWAGEN,PASSAT,2018-05-04,65812,2927,1876
4279,2019-07-20,74-BQK-2300,TESLA,T1,2018-06-19,184130,5754,636
4280,2019-06-13,42-IML-5757,VOLKSWAGEN,JETTA,2013-06-21,121126,2034,930
4281,2019-05-10,27-MEY-1993,BMW,X3,2014-10-09,8851,6934,1707
4282,2019-05-16,12-GRW-7335,FIAT,500,2016-11-13,126373,6544,1570
4283,2019-07-28,27-YEC-3434,TOFAS,DOGAN,2004-04-12,13327,6100,824
4284,2018-01-10,12-TGL-6534,FORD,KA,2001-08-11,96659,9877,653
4285,2018-09-04,47-VPJ-1802,FORD,FIESTA,2016-01-12,21424,3325,427
4286,2018-02-14,76-ZTG-6649,VOLKSWAGEN,JETTA,2007-12-08,44071,8140,1795
4287,2019-04-07,61-MBX-3161,BMW,X7,2000-03-20,114012,9179,1540
4288,2018-02-11,35-WFU-2125,BMW,X3,2017-10-02,157911,8735,1299
4289,2018-06-08,75-ZYO-1352,TESLA,T4,2014-03-16,67712,3487,1969
4290,2018-01-23,60-EYT-9650,TOFAS,DOGAN,2008-03-10,198091,4391,1139
4291,2019-03-25,10-ENI-6986,PEUGEOT,306,2001-11-13,115597,5644,412
4292,2018-03-26,71-LVC-9278,AUDI,A6,2015-01-06,136555,3351,1425
4293,2019-06-23,69-DEJ-7725,FIAT,500,2015-05-19,77956,9457,1077
4294,2018-08-13,79-YTZ-5032,BMW,X5,2009-07-31,71314,2784,1378
4295,2020-04-07,51-OFK-2542,TESLA,T3,2006-01-04,23952,3959,1308
4296,2020-02-29,16-NMQ-8389,VOLVO,V2,2008-04-04,26325,3317,1377
4297,2020-02-21,39-NRO-6025,FIAT,500L,2002-03-02,194508,7177,1952
4298,2019-01-01,09-BNR-3202,PEUGEOT,407,2010-04-25,59554,1948,1572
4299,2019-10-19,37-SET-4806,VOLKSWAGEN,POLO,2019-09-07,32502,4811,1580
4300,2020-02-03,66-NMY-7455,FORD,FOCUS,2007-07-22,45452,855,1096
4301,2018-10-05,64-ZRY-3433,SAAB,S3,2013-04-16,7590,3280,1922
4302,2019-05-12,72-GPQ-5633,FORD,FIESTA,2004-12-17,87245,6827,1597
4303,2020-03-17,73-OXE-2373,VOLKSWAGEN,POLO,2013-04-09,122099,3544,413
4304,2019-11-08,26-GWT-7128,TOFAS,KARTAL,2019-06-18,192034,3269,1213
4305,2019-07-01,75-LMS-6649,TOFAS,KARTAL,2004-04-25,9122,4499,462
4306,2019-02-25,54-HUJ-6179,FORD,FOCUS,2010-09-15,74393,2847,615
4307,2019-09-12,66-DVU-520,PEUGEOT,206,2015-11-03,98630,3903,756
4308,2019-12-21,05-KEH-991,PEUGEOT,206,2015-10-06,104120,9711,849
4309,2019-03-04,62-QWJ-488,TOFAS,DOGAN,2002-11-04,98176,6487,1174
4310,2019-02-08,17-IJB-2932,AUDI,Q3,2014-08-28,51164,8517,819
4311,2019-01-17,56-BYS-6527,PEUGEOT,206,2010-01-02,70479,4288,1046
4312,2018-05-09,38-EUN-30,SAAB,S3,2008-07-27,169070,4841,1013
4313,2020-04-25,71-SDL-346,VOLVO,V3,2016-09-10,82766,5878,1017
4314,2018-11-07,62-YTL-1707,AUDI,Q3,2016-01-11,12552,6047,1140
4315,2019-07-31,59-CJM-3396,BMW,X5,2017-04-13,110946,9502,1479
4316,2018-06-09,60-KFY-9815,SAAB,S1,2015-08-10,20172,7780,978
4317,2018-12-05,60-HCR-9910,VOLKSWAGEN,PASSAT,2004-01-01,70928,4610,329
4318,2019-12-11,16-OSE-8149,VOLKSWAGEN,PASSAT,2009-04-08,48382,7941,1087
4319,2018-02-05,59-UND-3484,TESLA,T3,2016-05-10,127523,3562,1477
4320,2018-05-03,04-HBS-2865,MERCEDES,S600,2015-07-06,21083,689,1030
4321,2018-10-25,14-EOQ-232,TOFAS,KARTAL,2018-07-31,28543,4240,873
4322,2018-06-27,40-BKH-4900,FORD,FOCUS,2012-08-09,20485,8253,1924
4323,2020-01-10,57-YZF-6057,VOLVO,V4,2001-11-25,18410,4097,666
4324,2019-11-21,28-XBC-3424,BMW,X3,2015-05-02,17630,8930,611
4325,2019-06-06,03-WEP-1043,TOFAS,KARTAL,2018-12-18,65614,3016,1763
4326,2018-01-28,64-UCO-583,SAAB,S2,2009-06-07,15034,1339,864
4327,2018-09-16,59-VBK-2965,BMW,X5,2009-11-18,190649,8967,1259
4328,2019-03-23,19-KIH-2039,SAAB,S1,2010-05-31,161510,5506,837
4329,2020-02-22,25-EYP-5711,VOLVO,V4,2005-01-29,176846,4965,1945
4330,2018-09-22,76-FOG-8629,SAAB,S4,2006-12-20,64059,2726,1452
4331,2018-06-07,56-AJB-6565,BMW,X7,2012-05-22,150813,9203,983
4332,2018-04-28,80-MNK-5522,AUDI,Q5,2002-08-02,147225,4860,388
4333,2019-08-10,14-MXI-7458,MERCEDES,S600,2000-04-18,45950,2009,1829
4334,2019-11-25,38-WMI-1960,TOFAS,KARTAL,2002-11-04,21190,6977,1965
4335,2019-01-13,68-WNU-5350,AUDI,A6,2017-09-08,105790,4842,290
4336,2018-08-05,14-LRF-1116,MERCEDES,S600,2012-06-05,141211,2610,962
4337,2020-05-30,22-TQG-7193,FIAT,DOBLO,2006-09-11,120892,6825,1018
4338,2018-12-07,41-VDO-4094,PEUGEOT,306,2015-10-15,65231,6123,1820
4339,2019-04-15,35-AXQ-6142,VOLVO,V4,2014-12-21,14264,3279,1601
4340,2018-07-17,81-NJR-9326,FORD,FIESTA,2009-05-10,151915,5503,302
4341,2019-02-21,28-EMK-3134,MERCEDES,C180,2007-09-18,174493,9623,752
4342,2019-03-14,33-PZI-6243,TESLA,T2,2000-04-07,159241,2183,1217
4343,2019-05-21,81-LPS-4119,SAAB,S4,2010-01-15,79173,1135,466
4344,2018-06-16,49-LYB-7457,FIAT,500L,2006-06-18,63372,3024,357
4345,2018-07-18,29-YEA-6027,BMW,X3,2013-04-26,171447,3631,983
4346,2019-08-23,75-AXM-5959,TESLA,T4,2016-04-26,167547,7276,1956
4347,2018-07-29,19-HWA-2171,FORD,FIESTA,2001-07-26,155837,8755,1258
4348,2019-10-11,73-DYU-6481,BMW,X3,2000-04-05,66508,8801,1595
4349,2020-03-09,44-RGE-5053,VOLKSWAGEN,POLO,2019-06-14,32955,7512,895
4350,2019-12-10,56-GFO-570,FIAT,EGEA,2018-12-06,146188,261,1791
4351,2019-11-18,02-KHC-9350,MERCEDES,C180,2009-11-09,112876,8122,1869
4352,2019-11-05,78-IGB-8668,VOLVO,V2,2015-06-07,115905,663,1225
4353,2019-11-02,41-KVH-1111,AUDI,Q3,2007-10-25,160802,5757,436
4354,2018-06-19,24-WRE-9645,VOLKSWAGEN,JETTA,2013-05-03,185797,7771,1948
4355,2018-03-11,11-CXI-6021,VOLVO,V3,2005-08-10,76312,9367,333
4356,2018-05-24,14-NCK-5854,FIAT,EGEA,2004-05-29,169863,5216,1175
4357,2019-01-26,74-WPE-2793,AUDI,A6,2014-04-23,30520,5494,593
4358,2018-09-30,75-SZQ-4151,SAAB,S2,2013-06-16,33348,2427,1567
4359,2019-07-08,69-YRJ-4550,VOLKSWAGEN,PASSAT,2001-05-07,49523,2680,1593
4360,2018-04-28,70-NJF-3282,PEUGEOT,306,2016-08-25,193326,4349,1970
4361,2018-02-24,69-AVD-7825,SAAB,S2,2008-04-12,119333,1066,1547
4362,2019-11-30,36-YJM-3896,TOFAS,SAHIN,2000-05-01,105691,5380,372
4363,2018-07-27,09-ZJI-2780,VOLKSWAGEN,POLO,2017-02-15,71823,3404,1516
4364,2019-10-07,18-DYC-7582,TESLA,T2,2002-09-24,6675,3133,286
4365,2020-05-06,02-OAG-1212,VOLVO,V1,2003-12-10,69681,9057,1339
4366,2020-03-05,25-DEJ-3331,MERCEDES,S600,2006-05-05,5547,6558,341
4367,2019-01-20,29-KOA-9281,PEUGEOT,306,2011-04-26,28796,5841,1312
4368,2018-12-19,81-EIR-9121,SAAB,S2,2006-03-05,1913,7927,990
4369,2020-04-17,55-NRV-9010,FORD,FOCUS,2001-06-12,120333,1922,1898
4370,2019-05-16,64-HUZ-7654,FIAT,500L,2012-11-03,133764,5596,584
4371,2019-03-13,24-PQX-7198,TOFAS,DOGAN,2011-08-12,58857,1323,1231
4372,2018-01-19,65-CNG-1974,TOFAS,DOGAN,2014-06-08,129204,6790,1587
4373,2018-07-31,38-QSU-8280,AUDI,A6,2004-02-29,116068,8300,1517
4374,2019-09-29,38-ZKL-6562,AUDI,Q5,2000-08-23,157208,2848,1050
4375,2019-06-21,09-VTS-3927,FORD,FOCUS,2005-10-02,16434,3329,1087
4376,2018-05-29,60-RDG-1437,SAAB,S3,2002-02-11,60110,2589,1152
4377,2019-02-21,77-PYI-2513,VOLKSWAGEN,POLO,2006-04-24,154802,9457,773
4378,2018-11-26,11-MBX-6239,AUDI,A6,2008-01-27,191172,3797,907
4379,2018-10-01,01-YFN-28,BMW,X7,2013-02-16,53799,2884,1586
4380,2018-01-22,65-LRI-8450,VOLKSWAGEN,JETTA,2015-06-30,59116,6527,630
4381,2019-07-24,45-JMW-6782,AUDI,Q3,2002-08-29,93852,8991,677
4382,2018-09-28,36-UWJ-1884,AUDI,A6,2007-01-31,38720,6269,881
4383,2020-04-30,62-VVY-3390,AUDI,Q3,2003-12-11,128193,8672,1001
4384,2020-05-07,10-ZLH-2470,FIAT,EGEA,2008-09-18,184478,5335,1249
4385,2020-01-25,06-LNZ-589,BMW,X7,2002-09-02,77545,9574,1900
4386,2018-08-23,08-GOF-9305,BMW,X5,2003-09-10,107988,4393,528
4387,2019-10-12,03-TCQ-6654,AUDI,Q3,2010-06-01,45579,8176,408
4388,2019-01-06,42-LML-657,TESLA,T4,2009-08-24,156820,4578,1807
4389,2018-01-20,72-UBL-4248,TOFAS,SAHIN,2015-05-23,124886,1941,650
4390,2018-09-27,60-ZKM-5269,PEUGEOT,306,2017-08-10,90015,1928,736
4391,2018-11-17,11-CNK-9598,PEUGEOT,206,2014-12-17,51482,1070,990
4392,2018-01-23,08-RMV-4268,FORD,FIESTA,2003-02-27,103022,6271,566
4393,2020-03-12,52-JZE-7123,FIAT,500,2000-11-01,97059,6931,1781
4394,2018-03-26,43-NWI-1024,SAAB,S3,2002-03-28,150768,8179,1393
4395,2019-05-20,48-PEY-7849,TESLA,T4,2010-09-08,88458,8194,1976
4396,2019-06-23,32-IIR-5469,BMW,X7,2010-12-07,42098,1715,577
4397,2020-05-03,11-DXZ-3196,TESLA,T1,2016-12-08,3129,5452,1064
4398,2018-04-16,38-GKV-5349,PEUGEOT,306,2001-07-08,129256,5416,1252
4399,2019-08-04,09-AUZ-9797,VOLVO,V2,2006-12-04,34328,4778,1687
4400,2020-02-11,14-JTD-852,MERCEDES,C180,2018-02-14,38625,8188,1464
4401,2018-12-18,06-UZO-6608,PEUGEOT,407,2002-11-15,151745,4670,1654
4402,2018-04-11,26-VRG-9644,SAAB,S4,2003-01-18,74851,4989,1507
4403,2018-04-20,80-IVQ-8407,VOLVO,V3,2002-07-12,64249,2483,778
4404,2019-12-11,29-QUM-222,TOFAS,KARTAL,2008-09-05,48348,7544,1593
4405,2020-01-13,06-LFB-7411,VOLKSWAGEN,JETTA,2002-12-08,136045,6072,733
4406,2018-11-03,26-YPT-5468,FORD,FOCUS,2002-08-10,86136,7097,1151
4407,2019-04-29,23-YOV-5457,VOLVO,V1,2016-04-19,146663,1073,1943
4408,2020-01-26,36-CPT-246,PEUGEOT,206,2016-09-19,84642,9815,1766
4409,2019-08-22,30-LEH-8574,BMW,X3,2011-06-21,118574,2523,378
4410,2019-03-24,37-JGT-7769,TOFAS,SAHIN,2001-02-10,192307,1649,791
4411,2018-06-08,08-OMW-1174,SAAB,S3,2012-10-16,126112,8404,1168
4412,2020-01-19,79-ZHG-9709,PEUGEOT,306,2008-12-02,192809,7687,1098
4413,2019-06-03,02-XIX-8051,MERCEDES,C180,2015-03-11,15480,1346,1031
4414,2018-03-20,40-GXJ-5758,PEUGEOT,206,2007-08-07,47712,9158,1840
4415,2019-04-02,63-GZA-7047,FIAT,500L,2008-05-09,115703,114,933
4416,2020-05-31,78-TKM-4472,TOFAS,SAHIN,2007-12-19,189336,4637,1952
4417,2020-04-23,20-TZF-7886,AUDI,A6,2016-07-06,92262,4021,1730
4418,2018-01-15,10-RYN-9291,TOFAS,DOGAN,2003-12-11,30251,8570,1318
4419,2018-02-11,69-UWZ-8311,VOLVO,V2,2003-05-28,14467,7761,1784
4420,2020-05-26,53-XWX-3558,SAAB,S1,2015-07-12,155840,2131,1094
4421,2020-05-30,72-KFU-4436,VOLKSWAGEN,JETTA,2019-05-17,124891,1411,1171
4422,2018-12-27,39-JYL-3025,MERCEDES,S600,2018-07-31,103179,3246,1266
4423,2018-06-19,21-WSL-4458,AUDI,Q3,2004-12-29,197877,8671,703
4424,2018-10-06,41-VOW-1022,TOFAS,SAHIN,2008-07-09,41507,6641,1379
4425,2018-04-30,68-KUX-7960,TESLA,T4,2004-03-19,22128,9687,1201
4426,2019-12-03,41-ZEA-7513,FORD,FIESTA,2019-10-31,173829,7552,1351
4427,2018-09-14,45-GLH-6086,MERCEDES,C180,2001-03-21,50322,6432,1709
4428,2018-05-26,39-NXD-632,PEUGEOT,407,2005-11-04,68886,4264,1378
4429,2018-04-21,07-WTU-9383,MERCEDES,C180,2008-05-13,159601,8461,1636
4430,2018-01-17,22-JQG-4692,MERCEDES,S600,2002-06-25,126147,2068,1272
4431,2018-08-29,62-XIU-8496,SAAB,S3,2012-02-13,157203,6589,283
4432,2018-07-14,07-NJC-2969,PEUGEOT,407,2005-07-14,102008,7446,731
4433,2019-05-04,72-FRL-6318,PEUGEOT,407,2007-09-25,47309,745,1600
4434,2018-08-01,76-JUL-8699,PEUGEOT,206,2008-01-26,155572,2868,392
4435,2019-01-07,50-BGH-7080,VOLKSWAGEN,JETTA,2014-01-22,92388,5082,931
4436,2019-09-14,18-ECG-3265,VOLKSWAGEN,POLO,2012-01-05,50469,666,474
4437,2018-07-08,13-TQZ-9812,BMW,X5,2011-06-09,155731,3991,1057
4438,2019-08-15,06-KSF-3687,FIAT,EGEA,2015-07-12,167426,1206,1023
4439,2019-09-15,22-MHN-627,VOLVO,V3,2001-01-29,58726,1516,1338
4440,2019-09-09,56-BXI-1453,BMW,X7,2000-02-12,32965,6945,1739
4441,2018-04-08,77-ILN-5764,VOLVO,V2,2001-10-06,140426,5314,301
4442,2019-05-25,80-HDW-5875,FIAT,DOBLO,2009-05-28,8330,5522,1213
4443,2020-01-09,55-JHK-2979,VOLVO,V1,2011-06-01,40464,3463,966
4444,2018-05-01,63-JUA-9696,TOFAS,KARTAL,2007-04-27,78460,4148,843
4445,2019-05-20,38-YAD-4117,AUDI,Q3,2016-10-12,90637,2302,1882
4446,2020-02-07,52-MVX-2894,FIAT,500,2017-11-18,165698,5698,702
4447,2019-02-21,03-MIP-1367,SAAB,S1,2004-12-07,113981,8727,1947
4448,2018-05-29,63-EHI-3799,TESLA,T4,2016-01-14,48370,8023,1722
4449,2019-06-24,45-GPK-9295,FORD,FOCUS,2005-02-03,150176,7849,1523
4450,2019-07-27,43-PQC-8620,VOLVO,V3,2016-11-16,48973,8886,1983
4451,2019-08-18,37-BSQ-7998,TOFAS,SAHIN,2018-10-13,55118,8473,1288
4452,2018-10-06,16-UWB-466,TOFAS,SAHIN,2003-01-01,181555,3652,1091
4453,2019-07-15,45-ZBZ-8339,BMW,X5,2000-05-28,96998,8658,1138
4454,2018-04-18,52-HJV-1797,FORD,FIESTA,2006-09-12,123395,3393,1149
4455,2018-09-17,55-DVE-6709,VOLVO,V4,2015-12-31,66160,1845,1593
4456,2018-10-03,22-WCS-8097,TOFAS,KARTAL,2012-11-22,144417,1771,1801
4457,2018-12-12,71-AFB-938,TOFAS,SAHIN,2000-09-08,38365,6187,1212
4458,2020-01-03,14-NXW-9399,MERCEDES,C180,2003-04-22,199942,1678,954
4459,2018-04-12,80-BQT-2254,FORD,KA,2015-11-03,54790,7590,551
4460,2018-05-18,04-QBA-1224,VOLKSWAGEN,JETTA,2010-11-25,185199,1174,1052
4461,2019-07-18,08-ZQK-6391,BMW,X3,2017-01-18,151515,3700,692
4462,2019-11-09,78-DKF-1447,FIAT,DOBLO,2006-06-01,7466,8814,331
4463,2019-03-14,12-TZY-7923,FORD,FOCUS,2001-09-26,33757,2484,1857
4464,2020-02-08,28-CKW-1332,VOLKSWAGEN,JETTA,2013-10-27,133298,6728,1110
4465,2019-11-24,55-BCY-8009,VOLVO,V3,2004-02-20,88246,5948,1490
4466,2019-04-14,67-EIL-8510,TOFAS,DOGAN,2001-10-06,101870,4603,972
4467,2018-12-06,73-TPR-7744,MERCEDES,S600,2018-05-07,103776,7697,1480
4468,2018-10-30,10-GIE-4694,AUDI,A6,2002-10-10,25904,9682,1418
4469,2019-05-03,40-UFZ-8416,FORD,KA,2003-05-04,7144,1894,1750
4470,2019-11-26,06-VEP-1908,SAAB,S4,2002-03-13,103092,5218,662
4471,2018-10-15,02-CGK-9560,BMW,X3,2017-06-07,146340,9571,1140
4472,2018-10-14,40-DPW-6238,BMW,X5,2016-05-12,138703,9311,505
4473,2018-07-25,50-THY-9520,TOFAS,KARTAL,2010-01-19,142723,9387,1940
4474,2018-10-05,20-FSY-3647,FIAT,DOBLO,2002-12-30,20921,4306,1716
4475,2018-07-29,50-HJH-5725,BMW,X5,2007-06-13,69852,9016,1919
4476,2020-05-24,49-RPL-6148,FORD,KA,2010-12-19,62790,6773,489
4477,2018-09-05,09-PST-2178,PEUGEOT,206,2009-05-08,170003,9595,1860
4478,2018-11-22,29-OLO-6728,VOLVO,V4,2018-08-13,5466,9958,1794
4479,2018-05-24,05-MRW-2096,PEUGEOT,306,2000-02-09,97014,5389,1151
4480,2019-09-28,60-JMY-5382,AUDI,Q3,2011-02-14,34078,9937,584
4481,2019-02-09,31-DBE-2949,TESLA,T4,2010-06-24,64704,8175,1017
4482,2019-09-10,52-FLP-5446,MERCEDES,S600,2011-01-07,144879,7939,431
4483,2019-10-22,27-HTJ-8153,TESLA,T4,2007-04-27,131080,7928,1637
4484,2018-04-14,72-AND-3416,MERCEDES,C180,2009-10-07,109498,9103,1589
4485,2019-07-23,10-XDF-9370,VOLVO,V2,2008-01-30,139131,4126,324
4486,2020-01-03,14-XHW-4792,TESLA,T3,2018-12-11,175518,9906,1176
4487,2020-02-26,49-GIL-8994,SAAB,S2,2008-05-23,32494,6840,878
4488,2019-10-04,46-JPK-9617,FORD,FOCUS,2006-08-12,172295,4107,1589
4489,2019-08-19,03-JSX-3120,FORD,KA,2012-04-03,166321,7524,1154
4490,2019-09-25,81-KKY-8215,BMW,X7,2019-06-25,31927,1824,621
4491,2019-09-26,78-IDS-44,SAAB,S3,2018-06-29,167548,7285,533
4492,2018-01-31,77-FYU-525,TOFAS,SAHIN,2003-07-22,168217,4153,1943
4493,2019-01-06,79-FAM-4084,SAAB,S2,2000-04-16,75455,9777,1198
4494,2019-03-18,61-XRC-764,TESLA,T1,2001-10-16,176638,7619,692
4495,2018-12-29,76-VZL-9179,VOLKSWAGEN,PASSAT,2004-10-08,62957,4159,522
4496,2019-08-06,44-LES-192,BMW,X3,2015-03-22,153094,1196,1100
4497,2018-05-12,11-HNJ-7667,VOLVO,V1,2012-06-20,21745,5634,1951
4498,2020-04-19,65-OOY-4744,SAAB,S2,2000-01-23,38086,6856,498
4499,2019-06-03,63-KDC-6966,FIAT,EGEA,2009-03-03,64331,2019,1106
4500,2019-02-15,19-UGO-916,VOLVO,V4,2012-11-15,81365,3265,1826
4501,2018-10-08,37-OIN-6032,BMW,X7,2003-04-27,34480,8223,791
4502,2019-06-16,55-QFV-9602,TOFAS,KARTAL,2016-01-27,107068,5777,1033
4503,2018-05-07,80-EBS-3491,VOLVO,V2,2013-02-07,105289,1758,1721
4504,2018-10-12,69-MON-487,AUDI,Q5,2018-09-04,89490,8114,388
4505,2018-08-14,44-IGS-8975,PEUGEOT,407,2008-01-29,81119,211,902
4506,2018-03-11,29-GZF-8686,AUDI,Q3,2010-12-21,170399,7612,887
4507,2019-09-28,33-UTV-9881,BMW,X7,2016-12-03,132586,1566,784
4508,2019-07-09,42-XKN-793,TOFAS,KARTAL,2003-07-06,99302,9642,1338
4509,2019-03-26,74-NEL-2228,AUDI,Q5,2006-01-27,174191,2178,933
4510,2018-06-15,52-NAF-2814,FORD,FIESTA,2002-09-15,123825,8554,1937
4511,2020-05-08,76-VFR-2283,TESLA,T2,2012-11-07,151266,6641,657
4512,2019-08-03,42-YKN-4585,TESLA,T4,2006-06-17,139876,9063,929
4513,2019-12-21,14-JCF-1224,SAAB,S2,2014-05-13,54861,8015,1630
4514,2020-01-05,50-ALO-7394,MERCEDES,E200,2006-09-15,70546,3925,1052
