id,tarih,plaka,marka,model,uretim_tarihi,km,parca_fiyat,iscilik_fiyat
4868,2019-02-26,78-BIC-7008,AUDI,Q7,2008-09-15,41437,9778,1651
4869,2019-05-13,03-TFH-7748,VOLKSWAGEN,JETTA,2014-12-07,76070,2482,1801
4870,2018-11-21,60-KPG-277,MERCEDES,S600,2009-12-04,25332,7740,380
4871,2018-09-16,46-MFJ-4418,BMW,X7,2015-12-31,27151,1241,1733
4872,2018-12-05,03-BDZ-2156,FIAT,500,2000-08-17,186747,8140,663
4873,2019-04-18,59-HRT-3049,TESLA,T3,2019-03-23,131603,8879,568
4874,2018-01-29,50-IAZ-6442,SAAB,S1,2015-11-09,71702,7616,1909
4875,2019-08-28,33-OHN-5300,VOLKSWAGEN,PASSAT,2002-05-31,71111,8933,1124
4876,2018-03-30,22-QNG-3168,MERCEDES,S350,2012-04-26,82027,3142,1135
4877,2018-11-03,22-WUC-4383,MERCEDES,C180,2004-03-02,47241,1667,1469
4878,2019-07-26,47-GOE-1526,PEUGEOT,206,2008-04-16,98674,2806,627
4879,2018-10-09,77-QIC-136,TESLA,T3,2000-02-07,1709,2127,1158
4880,2019-09-10,52-PJE-9089,AUDI,A6,2008-06-01,91929,9639,774
4881,2019-05-30,54-YWH-5690,BMW,X7,2007-01-06,47880,6189,299
4882,2019-07-07,19-SPF-4798,VOLVO,V2,2007-02-26,164134,4378,311
4883,2018-11-04,20-RXQ-9944,AUDI,Q7,2005-06-07,20932,222,1248
4884,2019-03-10,44-EBH-6557,FIAT,DOBLO,2009-11-19,63574,3552,753
4885,2019-12-11,50-IFZ-9078,TESLA,T4,2019-04-28,21076,2980,394
4886,2019-08-02,28-MCG-2392,PEUGEOT,407,2011-09-02,42882,2408,1651
4887,2019-02-11,72-KVD-2413,FIAT,500,2006-02-16,119087,2517,1067
4888,2018-03-11,64-ZBP-5520,PEUGEOT,206,2002-07-19,162979,1755,772
4889,2018-11-30,06-AZQ-2004,VOLVO,V4,2012-08-15,111857,991,472
4890,2018-11-12,42-VIN-5138,AUDI,Q5,2013-07-16,133191,7986,1891
4891,2019-12-20,77-LHY-7382,VOLVO,V4,2005-08-17,185867,7153,1558
4892,2018-07-02,25-IYX-8698,VOLVO,V4,2002-08-19,53198,3474,737
4893,2019-03-05,12-UIK-723,VOLKSWAGEN,POLO,2011-09-19,53353,4517,775
4894,2019-03-09,06-FKJ-2886,BMW,X3,2017-06-14,139281,7555,479
4895,2018-07-09,64-AQE-4421,SAAB,S2,2010-12-07,72121,5327,843
4896,2019-06-19,68-VKJ-9511,VOLKSWAGEN,PASSAT,2008-05-29,15349,9298,1946
4897,2018-03-22,46-NON-8564,MERCEDES,E200,2001-09-18,86463,4375,546
4898,2018-06-08,65-KSV-5234,AUDI,Q7,2004-06-08,146295,7493,1722
4899,2019-04-19,74-RIW-8099,TESLA,T3,2003-05-06,133980,886,1305
4900,2018-10-15,39-LLO-3432,FIAT,EGEA,2008-11-12,93326,6916,390
4901,2020-01-01,63-GLM-3429,SAAB,S3,2014-12-05,84402,8485,1425
4902,2019-09-25,40-WQN-6579,VOLKSWAGEN,PASSAT,2009-08-16,68625,4640,696
4903,2018-08-11,41-SXN-4545,PEUGEOT,306,2012-08-09,166265,4300,1829
4904,2019-11-04,11-IAM-4154,TOFAS,KARTAL,2012-09-19,82979,477,843
4905,2019-05-29,04-STU-1146,TOFAS,SAHIN,2007-03-08,17613,2447,313
4906,2019-09-05,38-JIJ-4113,TOFAS,DOGAN,2018-03-04,94734,9172,1834
4907,2018-08-24,44-CNI-4779,TESLA,T3,2005-08-11,106608,3896,309
4908,2018-11-01,56-GIX-4755,TESLA,T3,2014-11-07,81166,7189,973
4909,2019-01-30,08-ERJ-3034,SAAB,S1,2010-02-24,106764,2002,1843
4910,2018-06-12,78-ZSX-6655,TESLA,T3,2003-11-14,12671,7569,1327
4911,2019-10-05,53-RXK-3420,TOFAS,DOGAN,2011-10-28,4554,6273,1487
4912,2018-04-15,70-JWR-5821,FIAT,500L,2008-06-01,80699,9918,464
4913,2019-02-14,63-PEH-1887,TOFAS,KARTAL,2006-10-02,52238,5329,453
4914,2018-02-28,25-ZAY-56,FORD,FIESTA,2013-08-04,164074,6226,1926
4915,2018-07-21,52-DNJ-4745,PEUGEOT,407,2011-12-23,19469,360,1090
4916,2019-03-08,64-GEQ-4915,FORD,KA,2012-04-28,27276,3533,703
4917,2019-01-13,81-HOQ-3354,AUDI,Q3,2010-10-27,28244,2362,318
4918,2018-06-02,72-QYK-5084,TOFAS,SAHIN,2004-10-09,152073,4625,522
4919,2018-11-30,02-UCO-6307,TOFAS,DOGAN,2000-05-30,117578,9153,433
4920,2019-06-13,72-YRQ-4276,PEUGEOT,206,2010-10-19,171122,777,1993
4921,2019-11-19,33-VSX-7354,MERCEDES,S350,2002-10-25,147862,8346,1441
4922,2018-05-02,43-PSW-932,VOLVO,V2,2011-12-05,56240,3575,759
4923,2018-03-29,79-MDF-6947,MERCEDES,E200,2007-11-13,6083,5041,254
4924,2019-05-01,76-LCP-8361,VOLVO,V3,2013-05-24,41157,5104,745
4925,2019-12-28,21-TTB-951,SAAB,S3,2014-02-23,68402,1165,1582
4926,2018-03-15,55-ZDO-9130,MERCEDES,E200,2014-02-01,104135,409,326
4927,2018-05-06,15-JXC-65,VOLKSWAGEN,POLO,2000-08-27,42018,4813,1268
4928,2018-03-13,35-HED-2730,PEUGEOT,206,2011-06-17,145125,1138,1477
4929,2018-02-28,18-ILD-6284,VOLVO,V2,2006-12-04,75290,9525,664
4930,2018-05-13,44-ZZV-9597,SAAB,S3,2016-01-27,142787,53,1412
4931,2019-03-04,20-UUF-1276,VOLVO,V2,2012-06-21,177388,2864,1514
4932,2019-03-17,81-EAV-9417,AUDI,Q5,2000-07-25,59831,1457,299
4933,2018-09-09,76-USZ-1101,BMW,X3,2009-10-21,75639,447,617
4934,2019-04-11,41-JYV-8921,BMW,X3,2006-06-24,135253,4085,1843
4935,2018-06-16,04-IXP-4733,SAAB,S2,2008-02-16,154397,4908,1042
4936,2019-06-15,11-HUK-8339,SAAB,S4,2011-11-15,5766,1290,660
4937,2019-11-12,80-OKA-3885,VOLVO,V4,2007-04-21,28795,4632,1937
4938,2018-12-01,37-SPK-2702,VOLVO,V2,2014-05-26,133572,997,1273
4939,2019-05-13,12-PXB-6763,VOLVO,V4,2001-04-30,172745,8882,1076
4940,2019-10-21,14-WHP-4011,TESLA,T2,2017-06-09,123381,3164,567
4941,2018-01-28,40-OYK-9824,FORD,FIESTA,2010-02-15,189770,3834,1748
4942,2018-11-18,21-FCQ-5488,TOFAS,DOGAN,2000-03-27,158233,6081,377
4943,2019-06-04,78-BGT-2022,VOLVO,V4,2014-11-30,105740,1979,1582
4944,2018-01-07,80-MQC-3244,FORD,KA,2017-09-17,2465,4578,1698
4945,2019-05-10,14-MUA-475,BMW,X5,2001-08-06,78247,7046,1700
4946,2019-08-16,41-PTL-8867,PEUGEOT,407,2016-08-07,57732,7544,506
4947,2019-11-21,36-IXA-8770,PEUGEOT,206,2012-01-07,58703,4097,1510
4948,2019-08-07,71-FZP-9205,MERCEDES,C180,2009-09-27,68190,9677,741
4949,2019-08-26,60-IYI-9951,VOLVO,V2,2007-01-19,194819,3187,1935
4950,2018-08-12,10-QLT-8782,MERCEDES,S600,2002-02-11,177651,3658,1556
4951,2018-06-10,02-DAB-855,VOLVO,V1,2010-04-18,153530,6649,1728
4952,2019-07-30,22-YEQ-6713,FORD,FIESTA,2006-10-03,100139,802,1867
4953,2019-02-03,16-MLE-7783,FORD,FOCUS,2005-10-04,41221,5901,1707
4954,2018-04-02,76-EEL-9856,AUDI,Q7,2006-04-08,175711,3722,656
4955,2019-03-11,27-KAL-1333,VOLVO,V1,2000-01-02,156238,3405,1139
4956,2018-04-15,17-KQS-4534,PEUGEOT,407,2000-08-16,64280,393,1402
4957,2019-01-22,64-GJV-5534,TESLA,T1,2014-06-27,199507,8308,409
4958,2019-11-22,44-SUI-4889,PEUGEOT,306,2012-01-13,73940,1282,923
4959,2018-02-01,81-UHU-26,FORD,KA,2014-04-26,34883,8822,1043
4960,2018-07-14,79-GMU-7918,VOLVO,V3,2007-09-29,109998,188,1237
4961,2018-11-30,80-TEP-994,FIAT,500L,2016-02-22,187493,2354,1360
4962,2019-12-04,32-HEP-4556,FIAT,500L,2002-10-07,17828,5015,419
4963,2019-07-15,14-JWU-4086,AUDI,Q3,2002-12-18,138744,3521,661
4964,2018-04-23,50-TMM-7569,TESLA,T3,2012-01-20,28298,8613,1954
4965,2019-06-25,23-KSS-1270,VOLVO,V3,2011-01-23,113228,9700,1507
4966,2018-10-14,38-SOX-5252,MERCEDES,C180,2017-07-14,173115,9377,1440
4967,2019-12-01,43-BPQ-9052,MERCEDES,S600,2018-12-22,144563,2524,265
4968,2018-08-23,69-OCD-1584,MERCEDES,E200,2010-11-01,187163,1745,1614
4969,2018-08-17,59-ZKS-1519,AUDI,A6,2006-03-17,157260,6578,968
4970,2019-10-29,28-DIM-7872,PEUGEOT,306,2006-12-30,147979,802,1318
4971,2018-07-16,77-GDM-7479,PEUGEOT,206,2017-10-14,21039,7018,1695
4972,2019-05-29,31-EEY-9216,AUDI,Q3,2001-06-09,20497,7077,1929
4973,2018-11-20,12-GTS-6748,AUDI,Q5,2003-01-17,10567,66,1518
4974,2018-05-29,56-SNC-4162,FIAT,500L,2002-06-18,55729,8690,1881
4975,2019-11-21,67-DAJ-2715,AUDI,Q3,2015-03-03,68811,1216,1068
4976,2018-09-11,31-RBT-3816,PEUGEOT,206,2005-04-09,160353,5381,762
4977,2018-02-16,19-KFS-6281,FORD,FIESTA,2008-09-02,104842,9293,1225
4978,2019-12-17,10-PBL-5478,MERCEDES,E200,2010-08-12,138050,3053,1903
4979,2019-04-20,21-OBJ-9873,MERCEDES,E200,2001-07-01,189134,9958,1457
4980,2018-06-02,22-EZU-3645,VOLKSWAGEN,POLO,2007-01-15,59359,5245,743
4981,2018-08-15,08-FHF-7199,FORD,FOCUS,2002-01-06,191565,9516,1807
4982,2018-08-01,60-SKQ-6962,MERCEDES,S350,2002-03-10,175032,2672,1133
4983,2019-12-27,22-REL-1409,VOLKSWAGEN,PASSAT,2010-03-29,78833,1846,498
4984,2019-11-22,46-HQM-4960,TESLA,T3,2013-07-09,142405,3211,556
4985,2019-10-04,38-GQQ-8912,FORD,FIESTA,2019-05-29,111827,3046,1066
4986,2018-06-21,70-SDP-8101,AUDI,Q5,2004-02-26,47281,9811,1046
4987,2019-11-10,01-GGI-8346,AUDI,A6,2019-08-15,29704,5086,1527
4988,2018-03-30,06-PQN-9188,MERCEDES,C180,2000-03-19,22486,6885,1998
4989,2019-02-02,41-PLU-680,VOLVO,V2,2000-04-10,172815,1936,1911
4990,2018-07-12,04-XPF-6339,SAAB,S3,2013-01-09,67889,3939,1114
4991,2018-11-25,21-HNY-9670,PEUGEOT,306,2017-03-19,120558,3090,1274
4992,2019-05-23,33-GGZ-3987,TESLA,T4,2012-08-12,172365,716,936
4993,2019-01-22,80-PIQ-8038,FIAT,500,2003-03-02,55816,6470,1489
4994,2019-03-16,43-QWM-9889,BMW,X3,2014-10-10,79467,2882,628
4995,2018-10-10,70-KHM-5956,FORD,KA,2000-05-07,1127,3156,476
4996,2019-04-07,65-HHU-5519,VOLKSWAGEN,POLO,2006-02-28,155630,6033,1894
4997,2019-11-28,09-HKX-8954,BMW,X3,2009-08-04,11215,1636,1838
4998,2019-04-12,72-KFR-6212,TOFAS,KARTAL,2005-08-07,83402,5965,1590
4999,2018-02-18,07-EJA-6363,MERCEDES,E200,2010-10-14,101015,69,923
5000,2019-09-13,29-HDV-3019,FORD,FOCUS,2002-05-18,54961,4715,1616
5001,2019-03-27,01-XRI-8257,TOFAS,KARTAL,2005-09-09,76968,8635,927
5002,2018-07-22,48-FPP-4858,TESLA,T3,2012-10-19,173486,62,1796
5003,2018-06-07,27-YIJ-1041,TESLA,T3,2007-05-31,34817,9538,1739
5004,2018-12-05,17-FUB-4185,SAAB,S4,2005-05-08,124352,4628,303
5005,2018-02-13,81-TRT-8786,TESLA,T4,2007-09-14,64543,5092,1967
5006,2019-07-13,51-XTE-1059,BMW,X3,2004-06-29,125527,774,862
5007,2018-12-05,07-WII-2778,TOFAS,SAHIN,2013-03-28,129406,1510,1188
5008,2018-04-29,38-RIK-2073,TOFAS,KARTAL,2008-03-10,192776,354,420
5009,2018-02-22,24-NDL-7520,TESLA,T1,2005-12-29,65485,6933,889
5010,2019-06-14,54-AIT-2367,PEUGEOT,306,2000-07-02,76632,3498,1150
5011,2018-08-11,63-FUS-351,PEUGEOT,407,2001-04-04,169380,5961,888
5012,2018-01-22,34-KHB-1553,TOFAS,KARTAL,2006-01-31,49736,2570,935
5013,2018-07-13,61-ASV-5585,FORD,FIESTA,2001-05-20,125551,2279,582
5014,2018-04-18,64-AGL-3165,VOLKSWAGEN,POLO,2007-06-07,105388,9297,1499
5015,2018-06-24,15-VRJ-8436,FIAT,DOBLO,2017-03-06,31178,8537,715
5016,2019-08-16,18-WPC-3976,VOLVO,V2,2010-10-16,102060,7737,721
5017,2018-11-10,77-YXA-188,VOLVO,V3,2002-09-29,84222,1989,824
5018,2018-06-29,06-DYN-2241,SAAB,S3,2015-04-15,97035,3943,1240
5019,2018-03-15,40-URT-8383,FIAT,DOBLO,2013-06-25,53374,5691,351
5020,2019-01-03,43-EOE-8550,BMW,X7,2007-04-02,132211,1136,598
5021,2019-07-14,47-VSV-1604,VOLVO,V3,2016-07-15,9479,3461,1359
5022,2018-04-17,54-XVW-8352,VOLKSWAGEN,JETTA,2015-04-11,188637,9830,594
5023,2018-02-03,40-BGF-2109,SAAB,S4,2013-06-13,44860,8976,1091
5024,2019-03-07,30-DXY-9203,BMW,X7,2015-01-23,128760,4378,448
5025,2018-04-25,57-MGU-5313,VOLKSWAGEN,PASSAT,2008-12-31,83575,1971,318
5026,2018-10-03,04-RCU-1058,AUDI,A6,2010-05-29,165101,159,1287
5027,2018-02-18,62-GVO-9782,AUDI,A6,2001-09-18,126873,442,627
5028,2018-07-27,35-MIT-909,MERCEDES,S600,2000-07-11,91986,5354,1077
5029,2018-06-24,12-TPF-6983,SAAB,S1,2011-03-16,47389,7501,1662
5030,2019-01-25,81-NTO-5584,VOLVO,V2,2013-01-23,160495,8309,1561
5031,2018-02-19,31-UPG-6759,SAAB,S3,2013-12-06,54220,1922,476
5032,2019-04-14,18-SIE-5497,SAAB,S2,2003-01-27,115225,7275,1139
5033,2018-08-06,11-JTI-4748,VOLVO,V2,2010-09-27,32928,7310,1123
5034,2018-06-06,50-FZK-3843,AUDI,A6,2007-05-08,133966,9069,1270
5035,2018-04-30,14-CUG-2620,TESLA,T3,2002-08-10,185303,7336,317
5036,2018-10-01,18-PJE-6106,VOLVO,V1,2014-12-08,121785,6101,1793
5037,2019-09-24,43-VKT-8073,MERCEDES,S600,2009-09-23,151675,8109,1882
5038,2018-08-15,44-GOO-4423,VOLKSWAGEN,POLO,2016-01-21,71788,3303,1052
5039,2018-06-01,35-OEJ-9772,BMW,X3,2018-04-25,96844,3537,636
5040,2018-09-19,81-LDA-5184,TOFAS,DOGAN,2000-09-12,13369,9649,1610
5041,2019-01-11,15-MLM-3302,AUDI,Q3,2016-05-12,74419,3371,1808
5042,2019-11-27,81-IMR-7889,PEUGEOT,407,2015-03-22,152590,8946,1268
5043,2018-08-01,50-MBL-9641,TESLA,T4,2016-01-21,92081,9207,512
5044,2018-02-14,74-DDB-5203,TESLA,T1,2015-01-11,82900,115,310
5045,2019-05-26,65-HMY-8584,TOFAS,DOGAN,2007-06-12,71593,8304,974
5046,2019-05-20,10-IJE-8071,VOLVO,V4,2016-12-18,91276,9556,478
5047,2019-02-11,37-PIQ-3147,FIAT,DOBLO,2001-02-16,139627,5086,570
5048,2018-07-19,12-JMH-4267,FIAT,DOBLO,2013-01-23,102594,8113,1965
5049,2018-08-09,12-DSI-2567,TESLA,T2,2006-10-13,108983,9417,1511
5050,2018-12-16,75-BRQ-6526,FORD,FOCUS,2009-10-06,157475,5641,1266
5051,2018-03-10,18-XVM-565,VOLKSWAGEN,PASSAT,2010-05-06,127784,9172,529
5052,2018-07-25,46-UQC-874,SAAB,S4,2001-07-07,180090,9193,1102
5053,2018-10-27,51-MCF-8872,TESLA,T1,2018-09-13,11925,5803,1000
5054,2018-05-15,07-SZK-1512,MERCEDES,S600,2007-12-05,77073,8759,1528
5055,2019-09-09,47-TZR-4382,PEUGEOT,306,2016-09-16,161529,7876,1404
5056,2018-12-13,62-BIY-8105,MERCEDES,S350,2004-04-11,124507,9564,377
5057,2019-02-13,65-UNG-9982,TESLA,T3,2014-04-22,121978,8913,1876
5058,2019-08-26,50-KWP-7697,MERCEDES,S600,2013-05-02,77623,2214,292
5059,2018-12-17,22-HBW-6281,VOLVO,V4,2002-07-22,157589,2606,909
5060,2018-06-12,46-AED-298,TESLA,T4,2002-09-11,48059,283,1577
5061,2018-07-06,80-TGO-2664,TOFAS,DOGAN,2011-09-05,43230,4967,728
5062,2019-09-10,70-ETI-5563,VOLKSWAGEN,JETTA,2003-05-12,104808,6489,1113
5063,2018-04-11,12-DJN-9184,TOFAS,SAHIN,2013-06-02,56011,2144,1074
5064,2019-12-12,63-SWD-9673,AUDI,Q5,2011-03-27,145238,1532,864
5065,2019-01-23,09-YNW-1338,AUDI,Q3,2009-10-17,83507,8658,853
5066,2018-11-25,58-PHZ-8513,TOFAS,SAHIN,2009-06-11,119626,6089,1643
5067,2019-03-08,11-WVC-4717,TOFAS,KARTAL,2016-01-16,109672,5990,1645
5068,2019-04-18,70-AGZ-7370,TESLA,T1,2011-10-15,194855,7306,1162
5069,2018-12-06,33-GDY-4011,FIAT,500,2007-11-29,51433,6991,251
5070,2019-08-08,64-DKM-5622,MERCEDES,C180,2004-07-01,118006,2137,371
5071,2019-09-22,16-HIY-2924,VOLVO,V4,2009-10-30,76819,8287,381
5072,2019-12-28,57-ZNC-7193,FIAT,EGEA,2016-09-27,145556,8769,1829
5073,2018-05-23,33-KDJ-566,FIAT,EGEA,2017-05-30,185712,2333,1286
5074,2018-03-11,77-NRH-6424,SAAB,S1,2009-04-06,42557,5692,802
5075,2019-12-01,68-UJP-4130,MERCEDES,S600,2013-05-10,180514,3772,1858
5076,2018-04-19,13-JIM-6538,FORD,KA,2008-01-01,112172,9225,707
5077,2018-10-20,52-MIB-1036,VOLVO,V1,2008-12-21,162545,1491,1922
5078,2019-02-03,71-GIO-5483,SAAB,S4,2006-02-06,147905,7709,319
5079,2018-11-14,81-CFE-8518,BMW,X7,2001-03-23,79383,9504,1518
5080,2018-08-14,16-LTU-1658,MERCEDES,S350,2017-06-04,91277,8579,1359
5081,2019-08-02,15-DDQ-6410,FORD,KA,2005-10-31,138349,5655,1925
5082,2019-08-21,65-KWA-33,BMW,X5,2007-07-04,176782,786,1150
5083,2018-04-03,57-GUF-8361,FIAT,DOBLO,2006-06-01,54982,5530,536
5084,2018-04-07,50-QIE-2354,VOLVO,V4,2000-01-27,169004,917,1075
5085,2018-08-07,48-LEK-4510,MERCEDES,C180,2017-12-13,112229,6925,1791
5086,2019-12-08,74-YZZ-4146,VOLVO,V4,2013-06-02,94279,6006,1531
5087,2019-07-28,73-HIQ-5333,TOFAS,SAHIN,2000-08-20,177520,6769,1912
5088,2018-11-06,08-OYQ-7986,PEUGEOT,206,2014-05-01,160058,9242,1589
5089,2018-06-28,38-FKA-3969,SAAB,S3,2000-03-07,46265,4914,1729
5090,2018-12-27,64-WLO-2936,SAAB,S3,2014-01-13,117589,803,441
5091,2019-07-17,56-HPX-8411,AUDI,Q7,2018-04-04,15061,5678,895
5092,2018-09-26,78-NEJ-93,TESLA,T1,2009-01-05,2568,8045,404
5093,2019-05-21,03-LBW-186,PEUGEOT,206,2018-08-19,136163,5641,650
5094,2019-01-05,45-VBE-7516,VOLVO,V4,2011-12-15,76799,9048,1453
5095,2019-07-06,09-IXE-660,VOLVO,V2,2008-11-28,18313,1832,1041
5096,2019-07-26,51-RFJ-6794,VOLVO,V2,2000-09-22,182605,8630,447
5097,2018-05-04,78-FNP-6101,VOLVO,V4,2007-09-26,64170,4222,1812
5098,2018-08-13,34-NVC-9578,MERCEDES,E200,2004-08-06,40961,9046,520
5099,2019-02-27,06-URM-3765,BMW,X7,2009-12-25,35228,7393,1265
5100,2019-01-03,47-XOJ-5645,VOLVO,V3,2015-04-24,197362,6222,957
5101,2019-07-30,63-ALG-8685,MERCEDES,S600,2016-09-15,190291,9112,1415
5102,2018-03-10,10-DWI-4409,FIAT,DOBLO,2011-03-09,125519,6764,750
5103,2018-06-19,74-BIB-8079,VOLVO,V1,2005-08-12,100024,936,1206
5104,2018-01-17,32-GSI-6083,TESLA,T4,2015-03-26,24027,6371,515
5105,2018-04-20,28-BWQ-9426,MERCEDES,C180,2011-02-05,26330,5535,284
5106,2018-08-23,66-UPJ-7442,TOFAS,SAHIN,2011-05-31,32832,2406,1361
5107,2018-08-23,48-WIM-1390,TESLA,T3,2017-03-17,58709,8524,573
5108,2019-06-14,80-AWO-9226,SAAB,S3,2008-04-22,180512,363,266
5109,2018-08-13,58-MIC-7377,AUDI,Q3,2017-11-16,55542,8698,967
5110,2018-10-11,22-IIP-679,MERCEDES,E200,2012-09-03,113223,878,368
5111,2019-07-23,05-JLS-8396,AUDI,Q5,2018-07-13,84839,5659,1318
5112,2018-04-28,55-QKU-7902,PEUGEOT,206,2017-04-15,12546,8409,1464
5113,2019-09-23,19-SOR-3593,FORD,FOCUS,2014-01-29,81822,4867,1583
5114,2019-02-12,47-CGH-3391,PEUGEOT,306,2000-10-09,161815,3298,1800
5115,2019-05-08,36-CZN-2670,TOFAS,SAHIN,2001-11-04,63315,3530,643
5116,2019-02-06,42-LPP-5327,AUDI,Q7,2009-09-15,135086,2488,1247
5117,2018-12-16,40-KWY-3075,TESLA,T4,2011-02-28,77343,6329,775
5118,2019-03-21,54-DQD-3081,VOLVO,V2,2013-08-15,95771,5529,1767
5119,2018-07-02,24-QTI-7511,TOFAS,DOGAN,2000-05-09,179538,4336,1693
5120,2018-12-07,36-JUS-4745,VOLVO,V3,2005-04-05,152229,7256,1809
5121,2018-05-19,11-NCX-4971,TOFAS,DOGAN,2004-08-08,59299,1321,1426
5122,2019-07-18,15-MZA-8716,VOLKSWAGEN,JETTA,2006-07-27,89656,8246,972
5123,2018-02-03,47-OMN-5366,VOLKSWAGEN,PASSAT,2002-05-25,169360,5144,1474
5124,2018-11-20,41-QKN-6876,VOLKSWAGEN,PASSAT,2012-06-20,97879,4633,1229
5125,2018-11-23,36-ZQD-6784,FIAT,EGEA,2014-02-01,18001,1389,1691
5126,2018-06-23,41-UTP-2117,PEUGEOT,306,2005-08-30,111465,3029,1827
5127,2019-08-13,42-UBA-909,TOFAS,DOGAN,2014-02-07,112927,5429,883
5128,2018-12-09,64-QPP-8830,AUDI,Q7,2007-01-17,41816,1272,1627
5129,2018-02-12,54-STV-8965,BMW,X7,2011-04-06,82982,4605,856
5130,2019-08-06,35-DIO-6290,VOLVO,V4,2011-08-04,180118,9953,572
5131,2018-08-26,04-EOA-2112,TOFAS,SAHIN,2012-03-30,73890,1960,1208
5132,2019-06-24,23-KNO-7721,TESLA,T2,2019-05-22,102678,3421,364
5133,2018-09-01,61-LAP-463,TESLA,T1,2009-02-02,190328,749,1006
5134,2019-06-05,17-MAH-3009,BMW,X5,2006-04-21,167658,876,1154
5135,2019-09-21,61-IMY-4266,TESLA,T4,2001-03-12,1245,8430,1283
5136,2018-09-27,46-NKV-3218,SAAB,S2,2007-12-07,23129,5103,433
5137,2019-05-04,39-EHW-7515,AUDI,Q3,2003-05-04,72124,807,1924
5138,2018-09-23,05-NMC-7745,BMW,X3,2013-03-24,61376,2440,250
5139,2019-12-22,40-KOP-4931,SAAB,S1,2018-07-18,68490,1184,1070
5140,2019-08-25,75-GGX-4959,PEUGEOT,306,2015-09-01,67982,6422,1237
5141,2018-02-07,59-QNL-1437,BMW,X7,2004-05-19,38854,2763,448
5142,2018-06-30,56-VUU-6951,FIAT,500L,2012-10-27,7196,4824,1326
5143,2018-03-02,15-DWS-162,VOLKSWAGEN,JETTA,2008-06-07,195535,6231,1955
5144,2018-03-21,07-UCG-3407,PEUGEOT,407,2014-05-08,136724,5294,668
5145,2019-05-18,29-WBC-4949,VOLKSWAGEN,POLO,2012-12-06,135572,3076,1551
5146,2019-10-30,23-UGP-8858,VOLKSWAGEN,JETTA,2005-05-07,16268,5105,1098
5147,2019-05-25,10-KYE-6325,VOLKSWAGEN,POLO,2012-10-06,44121,5391,344
5148,2019-05-26,70-RCC-9442,FORD,FOCUS,2004-12-30,55529,9412,1820
5149,2018-01-31,07-SBL-3559,TESLA,T2,2000-12-18,24080,8918,877
5150,2019-02-10,13-CTB-6834,BMW,X5,2003-05-06,104021,9646,1609
5151,2018-10-09,79-QZV-669,FORD,KA,2017-01-15,143195,6773,353
5152,2018-08-13,61-EWQ-8548,TOFAS,DOGAN,2005-12-28,25342,233,748
5153,2018-04-03,59-OQP-5646,FORD,FOCUS,2007-08-20,35781,952,351
5154,2019-04-29,66-WMN-1661,TESLA,T4,2018-03-11,167190,3424,601
5155,2019-12-10,67-XYA-3931,VOLKSWAGEN,POLO,2011-06-02,176747,4027,592
5156,2018-03-31,51-OCY-1289,TOFAS,SAHIN,2017-02-24,68576,1787,938
5157,2019-06-19,48-GGI-2732,VOLKSWAGEN,JETTA,2011-09-17,117395,1094,767
5158,2019-11-24,49-PNB-297,FIAT,EGEA,2004-05-21,18403,7202,993
5159,2018-09-25,73-KVY-2958,BMW,X3,2002-03-24,104355,1941,494
5160,2018-02-19,04-QVB-8387,TESLA,T1,2003-09-03,136784,4989,815
5161,2019-06-23,16-HJG-1075,VOLKSWAGEN,JETTA,2015-07-14,161803,5531,736
5162,2018-03-03,27-AHC-2891,PEUGEOT,306,2008-03-19,168727,5067,331
5163,2018-07-18,48-PHO-8831,TOFAS,KARTAL,2016-07-04,83783,2339,1425
5164,2018-02-07,44-MUH-6432,VOLVO,V1,2007-03-02,194692,1198,1402
5165,2019-03-10,70-PSB-7446,TESLA,T2,2006-10-07,36557,2772,1630
5166,2019-07-13,53-XJZ-7241,FIAT,500L,2006-08-03,145766,649,1670
5167,2018-01-10,52-ELJ-479,FORD,KA,2005-10-11,33176,8921,1953
5168,2018-08-01,64-JUT-8134,FORD,FOCUS,2004-10-04,160695,3541,1321
5169,2018-12-27,30-JBV-9036,TESLA,T3,2015-02-07,21347,2967,1642
5170,2018-12-18,14-XZA-3846,FIAT,EGEA,2010-02-25,16954,6315,714
5171,2019-01-24,53-QOM-6366,VOLVO,V1,2007-09-29,159798,333,1792
5172,2019-02-03,52-XBT-6899,TOFAS,KARTAL,2010-12-19,69237,2599,749
5173,2018-12-22,18-EYB-8345,TOFAS,KARTAL,2008-02-09,187131,4827,467
5174,2018-01-30,63-DUK-616,FIAT,500,2011-10-26,197660,8112,394
5175,2018-08-21,44-MRD-957,TOFAS,DOGAN,2010-11-09,191820,5242,680
5176,2018-09-06,60-DAT-3794,VOLKSWAGEN,PASSAT,2000-01-31,80343,3918,1465
5177,2018-04-04,40-DAS-8109,TOFAS,KARTAL,2006-01-20,187687,1235,1905
5178,2019-06-20,11-DEW-6607,VOLVO,V4,2002-03-09,16934,4210,1898
5179,2018-12-26,24-IQY-2091,TESLA,T2,2003-09-26,196261,1294,1869
5180,2019-01-20,62-JSR-4546,SAAB,S3,2014-12-06,59576,5571,1663
5181,2019-11-15,10-IIA-8003,FORD,FIESTA,2005-10-29,39100,5964,262
5182,2019-03-16,15-IKA-3825,VOLVO,V4,2016-07-14,63681,4036,900
