id,tarih,plaka,marka,model,uretim_tarihi,km,parca_fiyat,iscilik_fiyat
6207,2019-05-31,76-XXG-748,FORD,KA,2019-02-26,78548,3320,783
6208,2019-04-21,61-AJV-2778,AUDI,A6,2019-01-02,130100,7347,1382
6209,2019-06-14,32-WRQ-7782,AUDI,Q7,2019-01-07,182205,1146,298
6210,2019-01-27,69-PRQ-280,VOLKSWAGEN,PASSAT,2019-01-24,164925,7950,1359
6211,2019-09-24,44-WQN-6884,TOFAS,SAHIN,2019-04-03,182000,9941,980
6212,2019-07-26,42-HFH-602,SAAB,S2,2019-05-02,71459,7821,1153
6213,2019-08-26,10-SBF-3746,TOFAS,DOGAN,2019-03-06,151972,802,1486
6214,2019-08-20,34-OSC-2725,TESLA,T3,2019-01-20,153138,3914,1975
6215,2019-03-02,43-UIJ-9869,FORD,FOCUS,2019-01-26,117895,7019,891
6216,2019-05-01,64-NNN-5127,VOLKSWAGEN,JETTA,2019-01-20,36353,499,1825
6217,2019-11-16,40-QNA-8463,TESLA,T3,2019-08-31,146179,925,1637
6218,2019-07-18,48-NTR-614,FIAT,500L,2019-01-07,9043,3797,700
6219,2019-07-27,48-SWL-1177,FORD,FIESTA,2019-03-17,52624,5497,1695
6220,2019-02-24,26-BEK-3428,VOLKSWAGEN,POLO,2019-02-23,81881,7126,322
6221,2019-02-25,32-TUN-771,VOLKSWAGEN,POLO,2019-01-29,182316,3201,701
6222,2019-02-20,52-BIP-1017,FORD,FIESTA,2019-01-17,23685,7428,1368
6223,2019-06-23,36-PHP-9093,FORD,KA,2019-04-15,170695,2660,1325
6224,2019-08-13,04-TRJ-9082,FIAT,DOBLO,2019-04-25,152856,8584,1601
6225,2019-09-16,41-WWJ-525,BMW,X5,2019-06-04,45707,9327,526
6226,2019-01-13,26-RVI-3073,TESLA,T1,2019-01-05,51274,5557,1084
6227,2019-07-24,21-RWP-6652,BMW,X3,2019-06-09,104347,8907,680
6228,2019-02-19,41-YXE-141,FORD,FIESTA,2019-01-23,59858,4035,1225
6229,2019-01-29,73-TNB-5397,PEUGEOT,306,2019-01-29,74038,8593,987
6230,2019-12-17,49-PSF-3368,BMW,X7,2019-09-10,103910,3464,268
6231,2019-12-16,49-TER-615,SAAB,S1,2019-01-29,52512,581,1083
6232,2019-05-02,75-HSB-7358,FIAT,500,2019-01-28,23873,5077,894
6233,2019-03-24,50-IPJ-9287,MERCEDES,S600,2019-01-19,170745,2165,649
6234,2019-09-30,59-KAZ-2948,VOLVO,V4,2019-05-26,75778,2237,463
6235,2019-02-03,74-WZI-2628,TOFAS,DOGAN,2019-01-08,188958,5332,1191
6236,2019-12-28,43-VOD-6496,PEUGEOT,306,2019-07-04,144576,3636,1647
6237,2019-04-12,65-QOG-1672,MERCEDES,E200,2019-02-28,73838,9271,1277
6238,2019-11-14,14-JFV-9023,FORD,FIESTA,2019-09-16,19982,1921,1026
6239,2019-12-20,15-VPJ-3608,AUDI,Q3,2019-12-03,38863,2794,284
6240,2019-01-05,37-ZTA-4344,FORD,FOCUS,2019-01-02,169383,8761,1213
6241,2019-12-24,26-TAE-8587,AUDI,A6,2019-05-11,85649,8879,1743
6242,2019-09-28,68-LAJ-7226,FIAT,EGEA,2019-05-31,48872,1416,688
6243,2019-08-12,04-QWN-893,MERCEDES,S350,2019-06-08,30112,9636,509
6244,2019-03-05,41-JYD-5726,MERCEDES,S600,2019-01-07,107707,6712,844
6245,2019-11-21,30-OGC-3899,AUDI,Q7,2019-01-06,157327,6811,1253
6246,2019-09-10,48-UKV-374,BMW,X5,2019-02-13,12869,1645,1208
6247,2019-06-06,27-XUQ-6666,VOLKSWAGEN,POLO,2019-04-07,80836,5218,304
6248,2019-05-08,74-WTN-5234,VOLKSWAGEN,PASSAT,2019-03-23,135533,1647,620
6249,2019-02-17,49-ORV-8090,FORD,FIESTA,2019-01-09,18197,3331,939
6250,2019-07-14,16-RVE-7273,TESLA,T4,2019-04-24,15649,5110,347
6251,2019-10-15,70-JGE-7813,FORD,FOCUS,2019-03-19,24110,1291,1170
6252,2019-06-05,58-ADP-6854,VOLVO,V2,2019-04-02,86744,3039,989
6253,2019-01-04,53-FYU-2559,AUDI,Q5,2019-01-03,93035,4853,1023
6254,2019-05-15,43-EWU-5998,VOLVO,V1,2019-03-13,129718,5534,1831
6255,2019-12-31,44-TYC-74,FORD,KA,2019-09-27,86494,7371,1636
6256,2019-01-16,29-ZCW-311,BMW,X3,2019-01-02,61759,3394,1190
6257,2019-08-13,55-SZK-1263,TESLA,T1,2019-04-20,131298,2498,1088
6258,2019-03-17,23-YJB-5036,FORD,FOCUS,2019-01-06,20117,4909,409
6259,2019-06-27,81-TWK-1639,BMW,X7,2019-05-27,179696,2755,738
6260,2019-02-04,16-VVS-7861,AUDI,Q5,2019-01-06,40061,6554,1464
6261,2019-08-04,65-IME-6809,MERCEDES,S350,2019-01-18,37393,1536,465
6262,2019-05-17,31-BAJ-9494,VOLVO,V1,2019-01-23,166506,127,901
6263,2019-06-04,18-JIL-2541,TOFAS,KARTAL,2019-01-04,66290,4003,1411
6264,2019-08-17,09-PCE-6007,PEUGEOT,407,2019-03-27,195201,6632,843
6265,2019-04-01,78-VKO-9101,VOLVO,V3,2019-02-15,199213,1015,1461
6266,2019-10-10,30-TXP-5388,MERCEDES,C180,2019-05-31,142204,1485,493
6267,2019-07-28,36-ZOA-9757,TOFAS,DOGAN,2019-01-28,195452,3657,696
6268,2019-09-16,61-IDK-3926,TOFAS,SAHIN,2019-09-02,119472,6685,531
6269,2019-01-31,13-QES-2262,VOLKSWAGEN,POLO,2019-01-26,96759,8265,466
6270,2019-07-25,54-GCY-5831,SAAB,S2,2019-04-03,87673,9313,1522
6271,2019-12-27,31-MAP-9901,AUDI,A6,2019-01-08,81562,4290,610
6272,2019-02-12,25-KCV-3510,MERCEDES,E200,2019-01-09,152399,9316,1953
6273,2019-03-12,63-PNA-1529,PEUGEOT,206,2019-03-07,140843,1142,1824
6274,2019-04-21,46-IIO-9099,PEUGEOT,206,2019-02-14,4500,5003,1301
6275,2019-11-09,06-CZS-8552,VOLVO,V2,2019-07-28,86691,4889,584
6276,2019-11-20,19-VGM-2490,TESLA,T2,2019-08-03,64149,614,613
6277,2019-03-10,49-JVV-8866,PEUGEOT,206,2019-03-10,92547,4351,785
6278,2019-05-01,61-ELR-444,SAAB,S4,2019-02-16,25111,5131,1616
6279,2019-07-11,26-PNX-4012,TOFAS,KARTAL,2019-04-05,152998,4129,1273
6280,2019-10-10,04-VOH-2157,TESLA,T2,2019-06-19,153587,1761,1780
6281,2019-04-22,23-DLL-1400,MERCEDES,E200,2019-02-13,45285,3464,715
6282,2019-02-19,02-VKO-5846,VOLVO,V3,2019-02-09,159348,4036,689
6283,2019-06-30,51-HZK-7485,TOFAS,KARTAL,2019-05-28,161406,4989,515
6284,2019-03-20,04-CQW-3362,TOFAS,DOGAN,2019-02-12,120193,3120,1112
6285,2019-10-13,73-OJA-879,MERCEDES,E200,2019-06-23,96936,3341,1841
6286,2019-12-18,10-PRU-5100,VOLVO,V2,2019-04-06,151986,3903,1461
6287,2019-11-28,45-GIA-5366,SAAB,S3,2019-05-22,153785,7150,939
6288,2019-06-24,61-ZHS-8003,BMW,X7,2019-06-14,133040,1667,993
6289,2019-10-22,01-RPR-2083,FORD,FIESTA,2019-02-27,6840,2655,429
6290,2019-05-04,28-SKX-2562,AUDI,Q5,2019-03-25,71938,7880,1440
6291,2019-03-23,36-MWW-4724,FIAT,EGEA,2019-01-08,185917,9371,1172
6292,2019-11-03,24-IIS-9372,SAAB,S4,2019-07-20,12801,821,560
6293,2019-01-03,24-IXU-4486,FORD,FIESTA,2019-01-03,129511,7874,1680
6294,2019-03-23,61-TDY-8047,VOLKSWAGEN,PASSAT,2019-02-04,178150,7437,1976
6295,2019-12-18,64-GOS-9556,MERCEDES,S600,2019-05-06,77508,263,698
6296,2019-11-14,44-BCX-4415,FIAT,500,2019-05-29,12076,7828,812
6297,2019-05-01,17-FIN-8099,TOFAS,DOGAN,2019-02-07,97871,1819,982
6298,2019-07-02,64-CYX-2546,MERCEDES,C180,2019-04-17,100984,2249,974
6299,2019-02-26,56-QUG-4525,TOFAS,SAHIN,2019-01-28,28091,5504,1042
6300,2019-02-25,10-FZT-5342,AUDI,A6,2019-02-24,1234,9028,1428
6301,2019-09-27,25-LDI-4328,TESLA,T1,2019-08-05,114728,2154,719
6302,2019-04-22,16-VPJ-9222,PEUGEOT,407,2019-01-03,195181,6919,418
6303,2019-05-17,09-OHO-117,VOLKSWAGEN,POLO,2019-03-07,91444,2393,1647
6304,2019-05-14,63-VWR-9521,VOLKSWAGEN,JETTA,2019-02-04,121240,6341,1388
6305,2019-02-10,62-LCS-6673,VOLKSWAGEN,JETTA,2019-01-03,98107,5346,624
6306,2019-08-06,38-SLI-3435,TOFAS,DOGAN,2019-02-09,141655,8271,1503
6307,2019-09-16,79-IVP-5907,TESLA,T2,2019-03-07,112594,2167,836
6308,2019-09-28,27-SFM-8509,AUDI,Q5,2019-06-23,38767,9931,752
6309,2019-01-22,62-XYI-7078,BMW,X7,2019-01-17,97965,5103,706
6310,2019-12-11,30-OME-6312,MERCEDES,E200,2019-04-23,150896,3845,1604
6311,2019-08-17,48-LWR-4801,VOLVO,V3,2019-03-26,156570,1508,1307
6312,2019-02-08,40-ELC-8734,TOFAS,KARTAL,2019-02-07,142721,7719,426
6313,2019-12-04,49-ZWI-372,PEUGEOT,206,2019-09-15,4901,9482,1780
6314,2019-08-05,23-AIK-4965,MERCEDES,C180,2019-05-28,36323,8382,1824
6315,2019-10-10,17-JTJ-4136,MERCEDES,S600,2019-09-05,133457,435,829
6316,2019-09-26,57-XLU-8660,VOLVO,V4,2019-07-12,90638,1008,1185
6317,2019-12-05,34-YQN-6507,TOFAS,DOGAN,2019-05-14,81304,5724,575
6318,2019-04-22,32-QJE-5594,VOLKSWAGEN,JETTA,2019-02-10,125177,5168,1979
6319,2019-02-10,03-VJH-4796,FORD,FOCUS,2019-01-29,178478,3359,1356
6320,2019-06-30,57-ZEI-2232,SAAB,S3,2019-03-12,129680,5061,624
6321,2019-07-13,65-YLM-5336,BMW,X3,2019-07-08,89788,8041,916
6322,2019-05-11,40-CZW-5396,TESLA,T1,2019-03-28,137082,8395,299
6323,2019-07-05,39-HPX-4735,FORD,KA,2019-06-03,26661,7056,1493
6324,2019-07-02,53-KCM-2427,BMW,X3,2019-06-26,10088,6651,1652
6325,2019-04-20,78-MSO-2008,TESLA,T3,2019-04-07,14692,6739,1550
6326,2019-05-21,54-KXD-5869,BMW,X3,2019-05-01,5034,1796,1706
6327,2019-08-24,24-XAN-2397,FIAT,DOBLO,2019-03-30,119270,1672,1743
6328,2019-10-02,45-XBP-5442,TOFAS,KARTAL,2019-03-15,21958,2739,1078
6329,2019-06-27,60-BAK-4494,FIAT,500L,2019-05-05,177333,6099,1119
6330,2019-09-21,45-MGP-3784,FIAT,500,2019-03-28,122128,5087,590
6331,2019-07-09,06-HEA-4854,TOFAS,SAHIN,2019-01-11,86142,7861,1653
6332,2019-03-07,55-JQL-3938,FIAT,EGEA,2019-01-21,42887,7143,740
6333,2019-11-02,68-ITS-2706,PEUGEOT,306,2019-05-05,148377,7788,334
6334,2019-06-15,76-HGD-3627,TOFAS,SAHIN,2019-04-19,106106,7570,779
6335,2019-10-01,02-IVB-5378,MERCEDES,S600,2019-02-27,54869,729,271
6336,2019-12-25,78-ECN-4955,TESLA,T4,2019-06-20,158446,5777,1185
6337,2019-11-29,10-KUO-2382,MERCEDES,S600,2019-05-13,80968,2155,1006
6338,2019-11-17,08-PXW-8981,VOLKSWAGEN,PASSAT,2019-03-23,27845,3925,1873
6339,2019-05-31,49-YJE-3369,PEUGEOT,407,2019-05-16,171883,7869,1111
6340,2019-06-01,35-TDU-7871,VOLKSWAGEN,JETTA,2019-01-29,177879,2741,343
6341,2019-04-22,15-XFE-513,PEUGEOT,206,2019-01-01,110506,4254,770
6342,2019-11-05,51-WPE-929,AUDI,Q7,2019-08-14,67754,7428,1790
6343,2019-12-29,72-ZXA-9942,VOLVO,V1,2019-03-11,104910,4938,538
6344,2019-11-02,77-GAV-3918,TESLA,T4,2019-03-09,147481,8494,1782
6345,2019-02-03,71-NNV-2135,TESLA,T1,2019-02-02,173525,6538,1507
6346,2019-12-22,10-YSG-3409,VOLVO,V2,2019-06-30,70186,5013,883
6347,2019-12-09,20-CFZ-2449,VOLKSWAGEN,JETTA,2019-04-27,11996,9809,1071
6348,2019-09-08,45-KZO-7525,AUDI,Q7,2019-08-26,193141,1170,1595
6349,2019-06-13,48-VMA-586,VOLKSWAGEN,POLO,2019-06-03,131919,1127,1524
6350,2019-03-31,64-QFK-6586,VOLKSWAGEN,POLO,2019-03-05,87759,7987,1769
6351,2019-03-22,41-EUL-9965,PEUGEOT,407,2019-02-03,34006,2023,398
6352,2019-08-12,48-EGJ-340,TOFAS,KARTAL,2019-02-07,109412,753,276
6353,2019-03-21,80-GMC-3830,AUDI,Q3,2019-01-29,54036,1494,1738
6354,2019-08-12,34-ZIZ-8695,VOLKSWAGEN,JETTA,2019-05-18,159790,4881,1094
6355,2019-06-05,21-SKM-5330,TOFAS,DOGAN,2019-05-01,155144,6053,269
6356,2019-09-19,17-FEU-9702,BMW,X7,2019-06-24,52941,3512,1331
6357,2019-10-01,39-CBA-4913,FORD,FIESTA,2019-07-28,44577,2966,893
6358,2019-12-02,16-MDH-9122,TOFAS,KARTAL,2019-07-25,191373,8756,1752
6359,2019-08-07,69-SCL-3286,VOLVO,V4,2019-04-23,3854,3093,1197
6360,2019-04-22,19-KVB-6862,TESLA,T3,2019-02-22,144207,8576,1018
6361,2019-04-10,53-JEN-1241,TOFAS,KARTAL,2019-01-19,78955,1576,479
6362,2019-02-03,17-JCU-5744,VOLKSWAGEN,PASSAT,2019-01-12,3571,9016,1378
6363,2019-09-03,14-VHH-5926,VOLVO,V1,2019-01-13,94955,5374,1750
6364,2019-02-05,26-PCC-8899,MERCEDES,C180,2019-02-03,8496,5491,1488
6365,2019-11-26,61-ZMF-1705,FORD,FIESTA,2019-01-21,83143,9902,1052
6366,2019-03-24,18-WDK-4504,FORD,FOCUS,2019-01-03,87714,936,1281
6367,2019-08-07,46-URQ-8491,MERCEDES,C180,2019-04-29,171940,4886,1036
6368,2019-06-08,75-DMK-635,FIAT,EGEA,2019-04-10,183603,3113,892
6369,2019-10-15,67-MZX-9889,AUDI,Q5,2019-09-09,111347,6215,1143
6370,2019-12-15,51-MJD-6632,FORD,FOCUS,2019-07-27,19700,5439,1466
6371,2019-01-28,07-NGC-2597,TESLA,T3,2019-01-21,9592,5383,1388
6372,2019-02-14,65-UTT-9636,VOLKSWAGEN,POLO,2019-02-05,34963,1787,1063
6373,2019-07-31,25-LNP-4765,VOLVO,V2,2019-06-02,114975,3035,303
6374,2019-07-08,77-OUD-5232,PEUGEOT,407,2019-05-12,147432,2683,322
6375,2019-08-13,49-LKQ-6353,MERCEDES,S350,2019-07-28,140270,4279,975
6376,2019-05-10,45-XDU-1660,FIAT,500,2019-01-21,19644,7240,744
6377,2019-12-23,48-SKJ-8768,MERCEDES,C180,2019-11-15,22959,1489,1091
6378,2019-08-03,68-LYN-9890,TESLA,T4,2019-06-24,27367,684,802
6379,2019-07-21,40-CHO-7971,VOLVO,V2,2019-05-06,13214,4998,1280
6380,2019-03-21,66-YUT-834,VOLVO,V1,2019-02-27,98392,7879,679
6381,2019-04-17,28-QJV-4397,VOLVO,V1,2019-04-10,143988,4557,1548
6382,2019-12-25,77-BLD-3989,TOFAS,SAHIN,2019-02-03,138970,9460,1331
6383,2019-08-25,27-BZC-636,MERCEDES,S600,2019-07-11,160278,7840,969
6384,2019-06-19,74-IYT-7702,TESLA,T1,2019-02-11,124243,2036,1261
6385,2019-04-21,28-CSL-6639,AUDI,Q7,2019-04-19,149003,7622,946
6386,2019-06-20,61-TQH-6908,VOLKSWAGEN,JETTA,2019-05-13,140252,8961,1462
6387,2019-06-04,45-XMX-1813,VOLKSWAGEN,POLO,2019-03-25,154703,1168,285
6388,2019-07-13,22-NPY-5413,VOLKSWAGEN,JETTA,2019-04-27,73082,4186,1411
6389,2019-12-14,05-NWH-3725,TOFAS,DOGAN,2019-02-23,31567,3933,989
6390,2019-08-20,52-LFL-3174,AUDI,Q3,2019-03-18,22096,9308,1771
6391,2019-03-03,71-YAG-2366,TESLA,T2,2019-02-23,85108,8699,1168
6392,2019-02-24,69-ZEK-3988,VOLKSWAGEN,POLO,2019-02-09,180841,3218,1524
6393,2019-06-30,70-LJZ-7396,VOLVO,V4,2019-03-24,147749,1600,276
6394,2019-01-11,13-QDT-3930,FIAT,EGEA,2019-01-10,159660,7346,1409
6395,2019-11-12,13-RUC-317,AUDI,A6,2019-08-05,2312,4818,1727
6396,2019-06-06,71-KXZ-7099,SAAB,S3,2019-04-21,90256,3142,1265
6397,2019-05-17,60-GAG-2136,AUDI,Q7,2019-01-28,46642,8864,538
6398,2019-07-08,23-CWV-4033,MERCEDES,C180,2019-01-02,85213,1695,1732
6399,2019-11-03,32-BRY-1373,PEUGEOT,306,2019-02-13,180833,2977,373
6400,2019-02-13,09-OSI-9714,MERCEDES,S350,2019-01-18,188597,6071,288
6401,2019-12-29,53-GHH-152,PEUGEOT,206,2019-02-11,1774,7039,820
6402,2019-09-10,72-BIS-324,SAAB,S3,2019-08-25,184843,5374,424
6403,2019-07-04,08-HWR-9867,TESLA,T3,2019-02-17,167071,8334,885
6404,2019-08-05,20-IJD-4758,VOLVO,V4,2019-07-10,85773,1938,411
6405,2019-11-09,26-XUS-1957,SAAB,S4,2019-10-03,50290,9312,1846
6406,2019-05-15,09-TYZ-2618,AUDI,A6,2019-04-08,130300,3746,655
6407,2019-10-27,41-YAX-6383,MERCEDES,E200,2019-09-08,193193,1526,576
6408,2019-11-27,32-GFX-52,BMW,X3,2019-05-28,88337,9644,1173
6409,2019-07-05,72-GDC-7011,TESLA,T1,2019-05-13,97206,2707,923
6410,2019-10-25,07-PLS-5476,MERCEDES,S350,2019-03-15,107901,5297,399
6411,2019-02-27,28-RZE-6161,SAAB,S4,2019-01-09,75065,9266,818
6412,2019-05-27,08-KNT-1461,TESLA,T2,2019-05-27,16714,5997,649
6413,2019-09-30,72-YQH-6320,MERCEDES,E200,2019-08-24,99943,206,1751
6414,2019-04-12,06-VDW-8206,TESLA,T1,2019-01-10,145856,579,1029
6415,2019-04-16,14-AFY-2223,FORD,KA,2019-01-26,88216,5934,544
6416,2019-09-11,59-BEU-1522,VOLVO,V1,2019-08-25,114879,410,1730
6417,2019-02-04,59-CRL-9979,VOLVO,V2,2019-01-28,86132,3896,359
6418,2019-09-04,18-UEA-8503,BMW,X3,2019-08-07,128649,740,1393
6419,2019-10-04,03-CWL-8957,FORD,FOCUS,2019-03-03,37781,5722,1715
6420,2019-05-07,27-TKJ-9939,VOLVO,V4,2019-03-26,100800,5292,1403
6421,2019-10-24,48-LZK-9355,TOFAS,DOGAN,2019-01-21,17588,3509,1579
6422,2019-06-29,17-YDI-9162,MERCEDES,E200,2019-03-21,137708,8620,1333
6423,2019-02-14,61-FBR-5348,TOFAS,KARTAL,2019-01-16,110696,8407,1125
6424,2019-03-21,61-IAR-4719,VOLVO,V1,2019-02-15,8921,5619,1752
6425,2019-01-19,14-ISP-3882,TOFAS,SAHIN,2019-01-10,170571,6341,1688
6426,2019-03-31,14-PNG-1857,VOLKSWAGEN,JETTA,2019-02-19,117230,7781,1910
6427,2019-03-13,07-RFC-9023,PEUGEOT,206,2019-03-06,100008,1011,541
6428,2019-02-23,36-TAS-5192,TOFAS,KARTAL,2019-01-06,46926,7897,1516
6429,2019-10-27,74-WAQ-794,PEUGEOT,206,2019-10-08,130819,1632,1923
6430,2019-09-24,64-YQN-8182,PEUGEOT,306,2019-08-05,62238,477,584
6431,2019-12-08,75-UFU-771,SAAB,S1,2019-03-24,118656,3014,1607
6432,2019-10-02,31-ZUI-118,AUDI,A6,2019-01-20,12382,2319,1547
6433,2019-09-26,61-TXZ-6549,FIAT,DOBLO,2019-02-24,168234,8839,1606
6434,2019-02-21,32-CIY-511,FIAT,500,2019-02-14,56881,8081,1284
6435,2019-08-08,71-DMR-7606,FIAT,500,2019-03-26,37651,4530,1499
6436,2019-03-26,55-VMP-2985,TESLA,T2,2019-02-03,8852,6013,1078
6437,2019-01-13,54-XLG-6093,VOLVO,V3,2019-01-03,81172,1417,1049
6438,2019-12-01,04-PNF-5182,PEUGEOT,306,2019-09-11,121992,3906,1065
6439,2019-02-10,71-MIP-2509,SAAB,S2,2019-01-23,7981,7418,1265
6440,2019-07-14,71-RLU-4327,AUDI,Q7,2019-04-09,52640,8247,607
6441,2019-11-16,15-FHN-86,SAAB,S4,2019-02-10,172731,9037,1412
6442,2019-01-02,13-ANT-1726,MERCEDES,S350,2019-01-02,52612,6637,1572
6443,2019-04-12,20-VAY-9141,FIAT,DOBLO,2019-03-04,192260,1739,1992
6444,2019-04-12,09-CNZ-5352,PEUGEOT,407,2019-03-22,57238,7081,1930
6445,2019-11-18,15-AER-843,FIAT,500L,2019-08-25,80090,1299,1181
6446,2019-01-15,17-TGN-5988,VOLKSWAGEN,JETTA,2019-01-02,8132,9015,903
6447,2019-11-17,80-SKF-5748,PEUGEOT,407,2019-07-11,169162,9877,1712
6448,2019-04-28,37-XZS-256,VOLKSWAGEN,POLO,2019-01-16,35557,5479,1055
6449,2019-11-16,43-QCW-3300,TESLA,T4,2019-01-28,188563,1952,341
6450,2019-05-14,40-AEV-3501,AUDI,Q7,2019-02-26,83562,8372,495
6451,2019-04-12,49-YMW-6247,SAAB,S3,2019-03-10,4122,9798,848
6452,2019-11-06,68-TLF-2332,SAAB,S2,2019-07-07,75729,160,1123
6453,2019-05-25,44-EVP-1722,AUDI,Q5,2019-05-13,183907,7380,1329
6454,2019-12-26,03-ODZ-8037,TOFAS,DOGAN,2019-05-11,149694,6318,1589
6455,2019-12-01,40-ZDA-785,TESLA,T1,2019-07-06,30432,6198,1150
6456,2019-12-15,14-BHV-2201,TOFAS,KARTAL,2019-09-15,102672,3931,866
6457,2019-01-23,69-ICT-6450,FIAT,EGEA,2019-01-23,43191,5925,1831
6458,2019-10-08,16-NNM-4595,VOLKSWAGEN,JETTA,2019-03-23,182646,2304,1435
6459,2019-06-25,47-OIC-5690,PEUGEOT,306,2019-06-20,197044,9463,294
6460,2019-08-05,81-FGZ-8841,MERCEDES,C180,2019-06-09,92990,1626,260
6461,2019-08-22,72-BSJ-5667,AUDI,A6,2019-05-13,10889,6038,773
6462,2019-07-09,31-HSC-1088,FIAT,500L,2019-06-03,43063,3129,330
6463,2019-04-10,68-MJT-8959,BMW,X3,2019-02-20,194676,1910,1119
6464,2019-12-13,61-MVN-5171,MERCEDES,S600,2019-06-24,39735,3670,1686
6465,2019-01-19,78-WJT-4947,FORD,KA,2019-01-09,61635,608,1415
6466,2019-11-03,36-OYD-4280,SAAB,S4,2019-10-28,125763,8022,587
6467,2019-07-28,33-QEY-5196,AUDI,Q3,2019-03-31,154619,3059,1807
6468,2019-02-24,57-RLF-7658,SAAB,S2,2019-02-13,193944,2531,982
6469,2019-02-01,50-RUO-6922,VOLKSWAGEN,JETTA,2019-01-07,95961,4562,1431
6470,2019-03-18,78-MQU-5513,VOLKSWAGEN,POLO,2019-03-10,33330,3062,1637
6471,2019-06-22,37-YQP-7029,BMW,X3,2019-03-06,40246,4756,1761
6472,2019-09-22,66-DFY-4779,PEUGEOT,306,2019-09-14,56615,8382,672
6473,2019-01-20,68-WFT-7641,PEUGEOT,306,2019-01-18,151531,5906,1395
6474,2019-05-16,20-AAT-1252,MERCEDES,C180,2019-05-13,158389,1563,823
6475,2019-04-14,12-RWY-4238,TESLA,T1,2019-01-26,180195,8657,594
6476,2019-05-12,39-AFG-5648,SAAB,S1,2019-01-19,78247,9010,1092
6477,2019-09-27,71-LIP-6766,TESLA,T4,2019-07-17,47537,7197,1491
6478,2019-08-20,72-QXG-1110,TOFAS,DOGAN,2019-08-04,10994,8759,1873
6479,2019-11-07,30-SVJ-2764,MERCEDES,E200,2019-07-16,48796,6128,438
6480,2019-08-07,60-BIO-3493,BMW,X3,2019-06-29,140188,5444,424
6481,2019-05-23,16-FMJ-6350,MERCEDES,S350,2019-02-27,193997,7758,613
6482,2019-07-29,74-NDA-6718,VOLVO,V3,2019-04-17,9783,5166,1973
6483,2019-11-10,52-RSW-3410,MERCEDES,C180,2019-08-25,32110,1608,401
6484,2019-03-12,14-EGT-694,AUDI,Q3,2019-02-09,170025,1425,357
6485,2019-08-14,56-MJV-6254,AUDI,A6,2019-04-20,171276,191,663
6486,2019-03-31,50-VLG-6619,VOLVO,V1,2019-01-01,124028,7281,326
6487,2019-08-31,21-DXZ-8006,SAAB,S3,2019-07-05,55942,4046,1598
6488,2019-06-16,02-HSX-8192,PEUGEOT,306,2019-02-11,24214,2174,655
6489,2019-04-03,28-TXN-2263,TOFAS,KARTAL,2019-02-27,157967,1151,1714
6490,2019-09-07,07-LQZ-2358,SAAB,S1,2019-03-22,62880,5459,739
6491,2019-11-27,41-FJC-5618,TESLA,T4,2019-05-18,83971,4277,690
6492,2019-03-25,24-VCU-4710,VOLVO,V4,2019-02-21,172306,8237,1605
6493,2019-03-31,01-IJJ-4510,FORD,KA,2019-01-26,173323,1578,1561
6494,2019-12-20,49-RBW-596,TESLA,T1,2019-05-21,152306,5937,622
6495,2019-12-17,33-TCM-3800,TESLA,T1,2019-08-12,157308,4093,309
6496,2019-04-29,22-IDK-7727,VOLKSWAGEN,POLO,2019-02-01,123462,4993,1897
6497,2019-05-11,14-QMK-7945,AUDI,A6,2019-01-30,83549,5180,1056
6498,2019-07-17,56-ANS-4775,FORD,KA,2019-01-26,128433,3805,1775
6499,2019-06-24,64-BXV-5974,FIAT,EGEA,2019-02-02,112666,687,1728
6500,2019-04-29,65-EFP-622,MERCEDES,E200,2019-02-11,184367,4915,1576
6501,2019-04-23,15-NDJ-9589,AUDI,Q3,2019-03-03,170424,8802,1171
6502,2019-06-29,68-PIO-4094,FIAT,500L,2019-04-19,3387,7892,1619
6503,2019-05-24,21-GRP-900,FIAT,EGEA,2019-04-09,196915,5436,1700
6504,2019-05-12,24-DMX-295,BMW,X5,2019-04-08,150589,916,1750
6505,2019-04-21,80-TFC-4956,BMW,X5,2019-02-01,89250,3610,1026
6506,2019-01-05,15-VWQ-9110,BMW,X5,2019-01-04,53050,3178,1295
6507,2019-05-11,10-BLU-370,VOLVO,V4,2019-05-09,160476,4649,1812
6508,2019-11-16,17-PXI-8418,AUDI,Q5,2019-03-23,56682,8844,1375
6509,2019-04-25,78-VKB-4909,MERCEDES,E200,2019-01-15,37925,640,1187
6510,2019-05-11,55-FDD-5854,TOFAS,KARTAL,2019-01-22,63830,8971,1464
6511,2019-12-31,41-PRD-6387,VOLVO,V4,2019-02-05,166381,3147,1181
6512,2019-04-27,33-IHR-4125,BMW,X5,2019-03-14,156127,6988,1964
6513,2019-11-19,25-UTM-7068,TOFAS,SAHIN,2019-11-02,148272,72,1808
6514,2019-12-22,58-URC-8540,FIAT,EGEA,2019-10-03,57129,6996,1624
6515,2019-02-01,50-IDJ-2310,TESLA,T2,2019-01-23,137491,9496,276
6516,2019-01-26,65-SWZ-5927,TOFAS,DOGAN,2019-01-13,73496,6258,720
6517,2019-06-06,26-VQC-2362,MERCEDES,E200,2019-05-09,38287,4763,1547
6518,2019-01-15,34-RPA-6189,AUDI,Q5,2019-01-11,23960,9572,1856
6519,2019-11-05,40-IWS-5465,MERCEDES,C180,2019-08-08,187427,6960,1022
6520,2019-08-14,17-HXK-3270,VOLKSWAGEN,JETTA,2019-07-29,162799,1152,1108
